fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ozone.ozone_capital_a_parameter[default],fs.costing.ozone.ozone_capital_b_parameter[default],fs.costing.ozone.ozone_capital_c_parameter[default],fs.costing.ozone.ozone_capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[toc],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[toc],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,toc]",fs.unit.contact_time,fs.unit.concentration_time,fs.unit.mass_transfer_efficiency,fs.unit.specific_energy_coeff,fs.unit.ozone_flow_mass,fs.unit.ozone_consumption,fs.unit.electricity[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[OzoneZO],fs.costing.LCOW_aggregate_indirect_capex[OzoneZO],fs.costing.LCOW_aggregate_fixed_opex[OzoneZO],fs.costing.LCOW_aggregate_variable_opex[OzoneZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,27657954.660784513,0.0,0.0,478.70167682645854,327933.3334121043,29082339.325814918,740036.8578577937,-3806310.0,-953016.0,884691.0,235793.0,613.3769094444442,6.133769094444444e-06,613.3769094444442,1.6665143941150838e-06,1.0,0.728305,1.0,15.72333333343333,0.8,5.0,95.74033536529171,19.666666666666664,478.70167682645854,27657954.660784513,1.0515,0.014900000000000002,27657954.660784513,412103.5244456893,412103.5244456893,327933.3334121043,2631884.766493617,41486.93199117677,1382897.7330392257,27657.954660784515,24892.159194706062,221263.63728627612,82973.86398235353,55315.90932156903,0.1359676138421944,0.09294917680140839,0.004786882605272542,0.02128996435869401,0.01694159007681947,0.09294917680140839,0.004786882605272542,0.02128996435869401,0.01694159007681947,0.01694159007681947,0.21678789114846284,0.21678789114846284,1.0,27657954.660784513,14.0,19.666666666666664,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,30843718.057243697,0.0,0.0,543.6103787690292,372398.87014594895,32432169.537191752,831970.2691988801,-3806310.0,-953016.0,884691.0,235793.0,613.3769094444442,6.133769094444444e-06,613.3769094444442,1.6665143941150838e-06,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,108.72207575380584,22.333333333333332,543.6103787690292,30843718.057243697,1.0515,0.014900000000000002,30843718.057243697,459571.39905293117,459571.39905293117,372398.87014594895,2941729.4403600325,46265.577085865545,1542185.902862185,30843.7180572437,27759.34625151933,246749.7444579496,92531.15417173109,61687.4361144874,0.15197471320447253,0.10365546686575623,0.005338256543586448,0.023742234962131473,0.019238754832998386,0.10365546686575623,0.005338256543586448,0.023742234962131473,0.019238754832998386,0.019238754832998382,0.24618285943977986,0.24618285943977986,1.0,30843718.057243697,14.0,22.333333333333332,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34029481.453702904,0.0,0.0,608.5190807115999,416864.4068797936,35781999.7485686,923903.6805399669,-3806310.0,-953016.0,884691.0,235793.0,613.3769094444442,6.133769094444444e-06,613.3769094444442,1.6665143941150838e-06,1.0,0.728305,1.0,19.9900000001,0.8,5.0,121.70381614231998,25.0,608.5190807115999,34029481.453702904,1.0515,0.014900000000000002,34029481.453702904,507039.27366017335,507039.27366017335,416864.4068797936,3251574.1142264497,51044.22218055436,1701474.0726851453,34029.4814537029,30626.533308332615,272235.8516296232,102088.44436110872,68058.9629074058,0.16798181256675074,0.11436175693010414,0.005889630481900367,0.026194505565568953,0.021535919589177298,0.11436175693010414,0.005889630481900367,0.026194505565568953,0.021535919589177298,0.021535919589177294,0.2755778277310969,0.2755778277310969,1.0,34029481.453702904,14.0,25.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5464679.077783408,0.0,0.0,26.07938917335428,17865.61743770544,5746110.050289254,99289.33569667823,-3806310.0,-953016.0,884691.0,235793.0,657.1895458333331,6.571895458333332e-06,657.1895458333331,1.7855511365518753e-06,1.0,0.728305,1.0,0.7900000000999999,0.8,5.0,5.215877834670856,1.0,26.07938917335428,5464679.077783408,1.0515,0.014900000000000002,5464679.077783408,81423.71825897279,81423.71825897279,17865.61743770544,473082.04059719434,8197.018616675112,273233.95388917037,5464.679077783408,4918.211170005067,43717.43262226726,16394.037233350224,10929.358155566815,0.022810869696297736,0.01714063576985211,0.0008827427421473865,0.003926054400731149,0.0008614367835670918,0.01714063576985211,0.0008827427421473865,0.003926054400731149,0.0008614367835670918,0.0008614367835670918,0.011023113109243874,0.011023113109243874,1.0,5464679.077783408,15.0,1.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8710525.867363289,0.0,0.0,95.6244269689657,65507.26393825329,9159117.9495325,195294.0993619663,-3806310.0,-953016.0,884691.0,235793.0,657.1895458333331,6.571895458333332e-06,657.1895458333331,1.7855511365518753e-06,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,19.12488539379314,3.6666666666666665,95.6244269689657,8710525.867363289,1.0515,0.014900000000000002,8710525.867363289,129786.83542371303,129786.83542371303,65507.26393825329,791107.8660485756,13065.788801044933,435526.29336816445,8710.525867363289,7839.473280626961,69684.20693890631,26131.577602089867,17421.051734726578,0.03814530440718075,0.02732163209059116,0.0014070640526654477,0.006258006724178138,0.003158601539746003,0.02732163209059116,0.0014070640526654477,0.006258006724178138,0.003158601539746003,0.003158601539746003,0.04041808140056087,0.04041808140056087,1.0,8710525.867363289,15.0,3.6666666666666665,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11956372.656943168,0.0,0.0,165.16946476457707,113148.9104388011,12572125.848775744,291298.86302725435,-3806310.0,-953016.0,884691.0,235793.0,657.1895458333331,6.571895458333332e-06,657.1895458333331,1.7855511365518753e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,33.033892952915416,6.333333333333333,165.16946476457707,11956372.656943168,1.0515,0.014900000000000002,11956372.656943168,178149.95258845322,178149.95258845322,113148.9104388011,1109133.6914999567,17934.558985414755,597818.6328471585,11956.37265694317,10760.735391248852,95650.98125554535,35869.11797082951,23912.74531388634,0.05347973911806376,0.0375026284113302,0.0019313853631835092,0.008589959047625124,0.005455766295924914,0.0375026284113302,0.0019313853631835092,0.008589959047625124,0.005455766295924914,0.005455766295924914,0.06981304969187785,0.06981304969187785,1.0,11956372.656943168,15.0,6.333333333333333,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15202219.446523054,0.0,0.0,234.71450256018855,160790.556939349,15985133.748018993,387303.6266925426,-3806310.0,-953016.0,884691.0,235793.0,657.1895458333331,6.571895458333332e-06,657.1895458333331,1.7855511365518753e-06,1.0,0.728305,1.0,7.1900000000999995,0.8,5.0,46.94290051203771,9.0,234.71450256018855,15202219.446523054,1.0515,0.014900000000000002,15202219.446523054,226513.06975319353,226513.06975319353,160790.556939349,1427159.5169513382,22803.32916978458,760110.9723261527,15202.219446523053,13681.99750187075,121617.75557218443,45606.65833956916,30404.438893046106,0.06881417382894679,0.04768362473206927,0.002455706673701576,0.010921911371072115,0.007752931052103828,0.04768362473206927,0.002455706673701576,0.010921911371072115,0.007752931052103828,0.007752931052103827,0.09920801798319487,0.09920801798319487,1.0,15202219.446523054,15.0,9.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18448066.23610293,0.0,0.0,304.2595403557999,208432.2034398968,19398141.647262234,483308.3903578305,-3806310.0,-953016.0,884691.0,235793.0,657.1895458333331,6.571895458333332e-06,657.1895458333331,1.7855511365518753e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,60.85190807115998,11.666666666666666,304.2595403557999,18448066.23610293,1.0515,0.014900000000000002,18448066.23610293,274876.1869179337,274876.1869179337,208432.2034398968,1745185.342402719,27672.099354154398,922403.3118051466,18448.06623610293,16603.25961249264,147584.52988882345,55344.198708308795,36896.13247220586,0.08414860853982978,0.057864621052808304,0.0029800279842196373,0.013253863694519101,0.010050095808282738,0.057864621052808304,0.0029800279842196373,0.013253863694519101,0.010050095808282738,0.010050095808282738,0.12860298627451186,0.12860298627451186,1.0,18448066.23610293,15.0,11.666666666666666,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21693913.02568281,0.0,0.0,373.8045781514113,256073.8499404446,22811149.546505477,579313.1540231185,-3806310.0,-953016.0,884691.0,235793.0,657.1895458333331,6.571895458333332e-06,657.1895458333331,1.7855511365518753e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,74.76091563028226,14.333333333333332,373.8045781514113,21693913.02568281,1.0515,0.014900000000000002,21693913.02568281,323239.3040826739,323239.3040826739,256073.8499404446,2063211.1678540998,32540.869538524217,1084695.6512841405,21693.91302568281,19524.521723114533,173551.30420546248,65081.739077048434,43387.82605136562,0.09948304325071278,0.06804561737354735,0.003504349294737693,0.01558581601796609,0.012347260564461648,0.06804561737354735,0.003504349294737693,0.01558581601796609,0.012347260564461648,0.012347260564461646,0.15799795456582882,0.15799795456582882,1.0,21693913.02568281,15.0,14.333333333333332,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24939759.815262698,0.0,0.0,443.3496159470227,303715.49644099246,26224157.445748728,675317.9176884067,-3806310.0,-953016.0,884691.0,235793.0,657.1895458333331,6.571895458333332e-06,657.1895458333331,1.7855511365518753e-06,1.0,0.728305,1.0,13.590000000100002,0.8,5.0,88.66992318940454,17.0,443.3496159470227,24939759.815262698,1.0515,0.014900000000000002,24939759.815262698,371602.42124741426,371602.42124741426,303715.49644099246,2381236.9933054815,37409.63972289405,1246987.990763135,24939.7598152627,22445.78383373643,199518.0785221016,74819.2794457881,49879.5196305254,0.11481747796159582,0.07822661369428642,0.004028670605255749,0.017917768341413082,0.014644425320640558,0.07822661369428642,0.004028670605255749,0.017917768341413082,0.014644425320640558,0.014644425320640558,0.18739292285714582,0.18739292285714582,1.0,24939759.815262698,15.0,17.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,28185606.60484258,0.0,0.0,512.8946537426341,351357.1429415403,29637165.34499198,771322.6813536948,-3806310.0,-953016.0,884691.0,235793.0,657.1895458333331,6.571895458333332e-06,657.1895458333331,1.7855511365518753e-06,1.0,0.728305,1.0,15.723333333433331,0.8,5.0,102.57893074852683,19.666666666666664,512.8946537426341,28185606.60484258,1.0515,0.014900000000000002,28185606.60484258,419965.5384121545,419965.5384121545,351357.1429415403,2699262.818756863,42278.40990726387,1409280.330242129,28185.606604842582,25367.045944358324,225484.85283874065,84556.81981452774,56371.213209685164,0.13015191267247886,0.08840761001502548,0.004552991915773827,0.02024972066486007,0.01694159007681947,0.08840761001502548,0.004552991915773827,0.02024972066486007,0.01694159007681947,0.01694159007681947,0.2167878911484628,0.2167878911484628,1.0,28185606.60484258,15.0,19.666666666666664,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,31431453.39442245,0.0,0.0,582.4396915382456,398998.7894420882,33050173.24423521,867327.4450189827,-3806310.0,-953016.0,884691.0,235793.0,657.1895458333331,6.571895458333332e-06,657.1895458333331,1.7855511365518753e-06,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,116.48793830764912,22.333333333333332,582.4396915382456,31431453.39442245,1.0515,0.014900000000000002,31431453.39442245,468328.6555768945,468328.6555768945,398998.7894420882,3017288.644208243,47147.18009163367,1571572.6697211226,31431.45339442245,28288.308054980207,251451.6271553796,94294.36018326734,62862.9067888449,0.1454863473833618,0.0985886063357645,0.005077313226291894,0.022581672988307048,0.019238754832998382,0.0985886063357645,0.005077313226291894,0.022581672988307048,0.019238754832998382,0.019238754832998386,0.24618285943977986,0.24618285943977986,1.0,31431453.39442245,15.0,22.333333333333332,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34677300.18400235,0.0,0.0,651.984729333857,446640.435942636,36463181.143478476,963332.2086842711,-3806310.0,-953016.0,884691.0,235793.0,657.1895458333331,6.571895458333332e-06,657.1895458333331,1.7855511365518753e-06,1.0,0.728305,1.0,19.9900000001,0.8,5.0,130.3969458667714,25.0,651.984729333857,34677300.18400235,1.0515,0.014900000000000002,34677300.18400235,516691.77274163504,516691.77274163504,446640.435942636,3335314.469659626,52015.950276003525,1733865.0092001176,34677.30018400235,31209.570165602116,277418.4014720188,104031.90055200705,69354.6003680047,0.1608207820942449,0.10876960265650358,0.005601634536809949,0.02491362531175405,0.021535919589177294,0.10876960265650358,0.005601634536809949,0.02491362531175405,0.021535919589177294,0.02153591958917729,0.27557782773109685,0.27557782773109685,1.0,34677300.18400235,15.0,25.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5564834.682810279,0.0,0.0,27.818015118244567,19056.658600219136,5851423.668975009,101972.6953740923,-3806310.0,-953016.0,884691.0,235793.0,701.002182222222,7.01002182222222e-06,701.002182222222,1.904587878988665e-06,1.0,0.728305,1.0,0.7900000000999999,0.8,5.0,5.563603023648914,1.0,27.818015118244567,5564834.682810279,1.0515,0.014900000000000002,5564834.682810279,82916.03677387316,82916.03677387316,19056.658600219136,482616.2023036138,8347.252024215419,278241.73414051393,5564.8346828102785,5008.351214529252,44518.67746248223,16694.504048430837,11129.669365620557,0.021816172380031473,0.016363861970403258,0.0008427388914757703,0.0037481347345853506,0.0008614367835670918,0.016363861970403258,0.0008427388914757703,0.0037481347345853506,0.0008614367835670918,0.0008614367835670918,0.011023113109243874,0.011023113109243874,1.0,5564834.682810279,16.0,1.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8866885.733111063,0.0,0.0,101.99938876689674,69874.41486747019,9323530.348366285,201991.01229082502,-3806310.0,-953016.0,884691.0,235793.0,701.002182222222,7.01002182222222e-06,701.002182222222,1.904587878988665e-06,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,20.39987775337935,3.6666666666666665,101.99938876689674,8866885.733111063,1.0515,0.014900000000000002,8866885.733111063,132116.59742335486,132116.59742335486,69874.41486747019,808500.0414665628,13300.328599666595,443344.28665555315,8866.885733111063,7980.197159799957,70935.0858648885,26600.65719933319,17733.771466222126,0.036547418403497414,0.02607381935211284,0.0013428016966338097,0.005972195815004757,0.003158601539746003,0.02607381935211284,0.0013428016966338097,0.005972195815004757,0.003158601539746003,0.003158601539746004,0.04041808140056087,0.04041808140056087,1.0,8866885.733111063,16.0,3.6666666666666665,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12168936.783411847,0.0,0.0,176.1807624155489,120692.1711347212,12795637.027757559,302009.3292075577,-3806310.0,-953016.0,884691.0,235793.0,701.002182222222,7.01002182222222e-06,701.002182222222,1.904587878988665e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,35.236152483109784,6.333333333333333,176.1807624155489,12168936.783411847,1.0515,0.014900000000000002,12168936.783411847,181317.15807283655,181317.15807283655,120692.1711347212,1134383.8806295116,18253.405175117772,608446.8391705924,12168.936783411848,10952.043105070663,97351.49426729478,36506.810350235544,24337.873566823695,0.05127866442696335,0.035783776733822416,0.0018428645017918544,0.008196256895424163,0.005455766295924915,0.035783776733822416,0.0018428645017918544,0.008196256895424163,0.005455766295924915,0.005455766295924915,0.06981304969187786,0.06981304969187786,1.0,12168936.783411847,16.0,6.333333333333333,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15470987.833712636,0.0,0.0,250.36213606420114,171509.92740197227,16267743.707148839,402027.6461242906,-3806310.0,-953016.0,884691.0,235793.0,701.002182222222,7.01002182222222e-06,701.002182222222,1.904587878988665e-06,1.0,0.728305,1.0,7.190000000099999,0.8,5.0,50.072427212840225,9.0,250.36213606420114,15470987.833712636,1.0515,0.014900000000000002,15470987.833712636,230517.7187223183,230517.7187223183,171509.92740197227,1460267.7197924608,23206.481750568953,773549.3916856318,15470.987833712636,13923.889050341373,123767.90266970108,46412.96350113791,30941.97566742527,0.06600991045042931,0.04549373411553201,0.0023429273069498994,0.010420317975843571,0.0077529310521038276,0.04549373411553201,0.0023429273069498994,0.010420317975843571,0.0077529310521038276,0.0077529310521038276,0.09920801798319488,0.09920801798319488,1.0,15470987.833712636,16.0,9.0,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18773038.884013418,0.0,0.0,324.5435097128533,222327.6836692233,19739850.38654011,502045.9630410233,-3806310.0,-953016.0,884691.0,235793.0,701.002182222222,7.01002182222222e-06,701.002182222222,1.904587878988665e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,64.90870194257066,11.666666666666666,324.5435097128533,18773038.884013418,1.0515,0.014900000000000002,18773038.884013418,279718.27937179996,279718.27937179996,222327.6836692233,1786151.5589554098,28159.558326020127,938651.9442006709,18773.03888401342,16895.734995612078,150184.31107210735,56319.116652040255,37546.07776802684,0.08074115647389525,0.05520369149724158,0.0028429901121079493,0.012644379056262974,0.01005009580828274,0.05520369149724158,0.0028429901121079493,0.012644379056262974,0.01005009580828274,0.01005009580828274,0.12860298627451186,0.12860298627451186,1.0,18773038.884013418,16.0,11.666666666666666,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,22075089.93431421,0.0,0.0,398.72488336150536,273145.43993647426,23211957.065931395,602064.2799577559,-3806310.0,-953016.0,884691.0,235793.0,701.002182222222,7.01002182222222e-06,701.002182222222,1.904587878988665e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,79.74497667230108,14.333333333333332,398.72488336150536,22075089.93431421,1.0515,0.014900000000000002,22075089.93431421,328918.8400212818,328918.8400212818,273145.43993647426,2112035.398118359,33112.63490147131,1103754.4967157105,22075.089934314212,19867.58094088279,176600.7194745137,66225.26980294262,44150.179868628424,0.0954724024973612,0.06491364887895118,0.003343052917265994,0.014868440136682388,0.012347260564461646,0.06491364887895118,0.003343052917265994,0.014868440136682388,0.012347260564461646,0.012347260564461646,0.15799795456582882,0.15799795456582882,1.0,22075089.93431421,16.0,14.333333333333332,default,OzoneZO,ozone
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,25377140.984614998,0.0,0.0,472.9062570101576,323963.19620372535,26684063.745322675,702082.5968744889,-3806310.0,-953016.0,884691.0,235793.0,701.002182222222,7.01002182222222e-06,701.002182222222,1.904587878988665e-06,1.0,0.728305,1.0,13.590000000099998,0.8,5.0,94.58125140203153,17.0,472.9062570101576,25377140.984614998,1.0515,0.014900000000000002,25377140.984614998,378119.4006707635,378119.4006707635,323963.19620372535,2437919.2372813085,38065.7114769225,1268857.04923075,25377.140984614998,22839.426886153502,203017.12787691999,76131.422953845,50754.281969229996,0.11020364852082717,0.07462360626066077,0.003843115722424039,0.017092501217101794,0.014644425320640562,0.07462360626066077,0.003843115722424039,0.017092501217101794,0.014644425320640562,0.014644425320640562,0.18739292285714584,0.18739292285714584,1.0,25377140.984614998,16.0,17.0,default,OzoneZO,ozone
