fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.mbr.capital_a_parameter[default],fs.costing.mbr.capital_b_parameter[default],fs.costing.mbr.reference_state[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.elec_coeff_1,fs.unit.elec_coeff_2,fs.unit.electricity[0.0],fs.unit.electricity_intensity[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[MBRZO],fs.costing.LCOW_aggregate_indirect_capex[MBRZO],fs.costing.LCOW_aggregate_fixed_opex[MBRZO],fs.costing.LCOW_aggregate_variable_opex[MBRZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.electricity_intensity_base,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.mbr.capital_a_parameter[mbr_denitrification],fs.costing.mbr.capital_b_parameter[mbr_denitrification],fs.costing.mbr.reference_state[mbr_denitrification]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2065157.6718641433,0.0,0.0,299.04998224804035,204863.4092647701,2171513.291965147,235634.25857554586,,,,149.69317432870363,0.014969317432870366,149.67820501127076,0.013472385689583335,0.01496931743288792,0.0014969317432870367,0.9999,0.1,9.5,-0.3,299.04998224804035,0.5548758904505212,2065157.6718641433,1.0515,0.014900000000000002,2065157.6718641433,30770.84931077574,30770.84931077574,204863.4092647701,376894.31451377424,3097.736507796215,103257.88359320717,2065.1576718641436,1858.6419046777291,16521.26137491315,6195.47301559243,4130.315343728287,0.07977562104537482,0.028435489224397884,0.0014644276950564947,0.006513135166359918,0.043362568959560525,0.028435489224397884,0.0014644276950564947,0.006513135166359918,0.043362568959560525,0.043362568959560525,0.5548758904505213,0.5548758904505213,0.05840798846847592,1.0,2065157.6718641433,3.4166666666666665,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2345671.771338338,0.0,0.0,348.1737403975101,238515.51148108562,2466473.867562263,273466.0208740269,,,,186.02115200115733,0.018602115200115732,186.00254988595722,0.016741903680104156,0.018602115200090363,0.0018602115200115736,0.9999,0.1,9.5,-0.3,348.1737403975101,0.5198616196176408,2345671.771338338,1.0515,0.014900000000000002,2345671.771338338,34950.50939294124,34950.50939294124,238515.51148108562,433913.68554695207,3518.507657007507,117283.58856691691,2345.671771338338,2111.1045942045043,18765.374170706706,7037.015314015014,4691.343542676676,0.07390836994291539,0.025990485929605924,0.0013385100253747052,0.005953108334554544,0.040626265653380206,0.025990485929605924,0.0013385100253747052,0.005953108334554544,0.040626265653380206,0.040626265653380206,0.5198616196176408,0.5198616196176408,0.05472227574922534,1.0,2345671.771338338,4.245833333333333,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2604245.816394803,0.0,0.0,394.48199521450977,270238.86049317016,2738364.475939136,309042.12315745273,,,,222.349129673611,0.022234912967361103,222.32689476064365,0.020011421670624994,0.022234912967330774,0.0022234912967361107,0.9999,0.1,9.5,-0.3,394.48199521450977,0.49277177485398355,2604245.816394803,1.0515,0.014900000000000002,2604245.816394803,38803.26266428257,38803.26266428257,270238.86049317016,487176.662090143,3906.3687245922047,130212.29081974016,2604.245816394803,2343.821234755323,20833.966531158425,7812.737449184409,5208.491632789606,0.06942304319604706,0.02414104295390984,0.001243263712126358,0.005529494308148126,0.038509242221862736,0.02414104295390984,0.001243263712126358,0.005529494308148126,0.038509242221862736,0.03850924222186273,0.4927717748539836,0.4927717748539836,0.05187071314252458,1.0,2604245.816394803,5.074999999999999,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2845827.298267036,0.0,0.0,438.56400020188266,300437.1228741036,2992387.4041277887,342839.94961828244,,,,258.6771073460647,0.025867710734606475,258.6512396353301,0.02328093966114583,0.02586771073457119,0.002586771073460648,0.9999,0.1,9.5,-0.3,438.56400020188266,0.47090039595665656,2845827.298267036,1.0515,0.014900000000000002,2845827.298267036,42402.82674417884,42402.82674417884,300437.1228741036,537499.0445729386,4268.740947400554,142291.3649133518,2845.8272982670364,2561.244568440333,22766.61838613629,8537.481894801109,5691.654596534073,0.06583734462521904,0.022675665018348612,0.0011677967484449562,0.00519385019494881,0.03680003266347665,0.022675665018348612,0.0011677967484449562,0.00519385019494881,0.03680003266347665,0.03680003266347665,0.4709003959566566,0.4709003959566566,0.04956846273227964,1.0,2845827.298267036,5.904166666666666,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3073716.8499491517,0.0,0.0,480.82056429630126,329384.8717390999,3232013.2677215333,375183.2528033423,,,,295.00508501851834,0.029500508501851843,294.9755845100165,0.02655045765166666,0.0295005085018116,0.0029500508501852027,0.9999,0.1,9.5,-0.3,480.82056429630126,0.45269698676683356,3073716.8499491517,1.0515,0.014900000000000002,3073716.8499491517,45798.38106424236,45798.38106424236,329384.8717390999,585430.3540671221,4610.575274923728,153685.8424974576,3073.7168499491518,2766.3451649542367,24589.734799593214,9221.150549847456,6147.4336998983035,0.06287794509087495,0.021475527660448742,0.0011059896745131128,0.004918959308827071,0.03537746844708602,0.021475527660448742,0.0011059896745131128,0.004918959308827071,0.03537746844708602,0.03537746844708602,0.45269698676683356,0.45269698676683356,0.0476523143965088,1.0,3073716.8499491517,6.7333333333333325,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3290250.887166644,0.0,0.0,521.54012272713,357279.69888868503,3459698.8078557267,406304.43710746797,,,,331.3330626909721,0.03313330626909721,331.299929384703,0.029819975642187486,0.03313330626912294,0.0033133306269097318,0.9999,0.1,9.5,-0.3,521.54012272713,0.4371968476660721,3290250.887166644,1.0515,0.014900000000000002,3290250.887166644,49024.738218783,49024.738218783,357279.69888868503,631362.809504005,4935.376330749966,164512.5443583322,3290.250887166644,2961.2257984499797,26322.007097333153,9870.752661499931,6580.501774333288,0.060376346144377105,0.020467920782660697,0.0010540979203070302,0.00468816743681818,0.0341661600045912,0.020467920782660697,0.0010540979203070302,0.00468816743681818,0.0341661600045912,0.0341661600045912,0.43719684766607214,0.43719684766607214,0.046020720806954955,1.0,3290250.887166644,7.562499999999999,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3497157.515865457,0.0,0.0,560.9390965015442,384269.86296856485,3677261.127932528,436377.50995496014,,,,367.6610403634258,0.036766104036342576,367.62427425938944,0.033089493632708335,0.03676610403638979,0.0036766104036342583,0.9999,0.1,9.5,-0.3,560.9390965015442,0.423762157277546,3497157.515865457,1.0515,0.014900000000000002,3497157.515865457,52107.64698639531,52107.64698639531,384269.86296856485,675588.6234918876,5245.736273798186,174857.87579327286,3497.157515865457,3147.4417642789113,27977.260126923655,10491.472547596371,6994.315031730914,0.05822202703095074,0.019605461490477854,0.0010096812667596121,0.004490621549664944,0.033116262724048336,0.019605461490477854,0.0010096812667596121,0.004490621549664944,0.033116262724048336,0.03311626272404833,0.4237621572775461,0.4237621572775461,0.04460654287132063,1.0,3497157.515865457,8.391666666666666,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3695758.969563698,0.0,0.0,599.1851950182607,410470.2528642983,3886090.5564962286,465537.06151079736,,,,403.9890180358795,0.040398901803587954,403.9486191340759,0.03635901162322915,0.040398901803619325,0.0040398901803587964,0.9999,0.1,9.5,-0.3,599.1851950182607,0.41195102379188486,3695758.969563698,1.0515,0.014900000000000002,3695758.969563698,55066.80864649911,55066.80864649911,410470.2528642983,718332.8290627876,5543.638454345547,184787.9484781849,3695.758969563698,3326.1830726073285,29566.071756509584,11087.276908691094,7391.517939127396,0.05633895160300253,0.018855739413210497,0.0009710705797803407,0.0043188980675081205,0.03219324354250358,0.018855739413210497,0.0009710705797803407,0.0043188980675081205,0.03219324354250358,0.03219324354250357,0.411951023791885,0.411951023791885,0.04336326566230367,1.0,3695758.969563698,9.220833333333333,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3887094.5990399215,0.0,0.0,636.411760766605,435972.2144999268,4087279.9708904778,493889.9240256216,,,,440.3169957083331,0.04403169957083332,440.2729640087623,0.03962852961374999,0.04403169957077339,0.004403169957083332,0.9999,0.1,9.5,-0.3,636.411760766605,0.4014457085314205,3887094.5990399215,1.0515,0.014900000000000002,3887094.5990399215,57917.70952569484,57917.70952569484,435972.2144999268,759773.3517069182,5830.641898559882,194354.7299519961,3887.094599039922,3498.38513913593,31096.756792319375,11661.283797119764,7774.189198079844,0.05467278707510753,0.01819571594942141,0.0009370793713952031,0.004167720009740121,0.0313722717445508,0.01819571594942141,0.0009370793713952031,0.004167720009740121,0.0313722717445508,0.031372271744550796,0.40144570853142053,0.40144570853142053,0.042257443003307416,1.0,3887094.5990399215,10.049999999999999,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4071999.5658253357,0.0,0.0,672.7270558696881,460849.91256012314,4281707.543465341,521522.7060909206,,,,476.6449733807868,0.04766449733807868,476.5973088834487,0.04289804760427081,0.04766449733801381,0.004766449733807869,0.9999,0.1,9.5,-0.3,672.7270558696881,0.39201072511265683,4071999.5658253357,1.0515,0.014900000000000002,4071999.5658253357,60672.793530797506,60672.793530797506,460849.91256012314,800053.9263873867,6107.999348738003,203599.9782912668,4071.9995658253356,3664.7996092428025,32575.996526602685,12215.998697476007,8143.999131650671,0.05318349196281044,0.017608493165882432,0.0009068373980429476,0.0040332169128609605,0.0306349444860241,0.017608493165882432,0.0009068373980429476,0.0040332169128609605,0.0306349444860241,0.030634944486024097,0.3920107251126569,0.3920107251126569,0.041264286853963876,1.0,4071999.5658253357,10.879166666666665,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4251157.344971933,0.0,0.0,708.2205238627312,485164.6201050772,4470091.948237988,548506.864545159,,,,512.9729510532405,0.05129729510532406,512.9216537581352,0.04616756559479163,0.05129729510525409,0.005129729510532407,0.9999,0.1,9.5,-0.3,708.2205238627312,0.3834671049732213,4251157.344971933,1.0515,0.014900000000000002,4251157.344971933,63342.24444008181,63342.24444008181,485164.6201050772,839292.7607188295,6376.7360174579,212557.86724859668,4251.1573449719335,3826.0416104747405,34009.25875977547,12753.4720349158,8502.314689943867,0.05184079074032097,0.01708135039144736,0.0008796895451595388,0.003912475113246703,0.029967275690467376,0.01708135039144736,0.0008796895451595388,0.003912475113246703,0.029967275690467376,0.029967275690467376,0.38346710497322134,0.38346710497322134,0.04036495841823382,1.0,4251157.344971933,11.708333333333332,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4425135.98549448,0.0,0.0,742.967156315721,508967.70991394157,4653030.488747445,574902.2360978093,,,,549.3009287256942,0.05493009287256943,549.2459986328216,0.04943708358531248,0.054930092872612094,0.005493009287256944,0.9999,0.1,9.5,-0.3,742.967156315721,0.37567591631240954,4425135.98549448,1.0515,0.014900000000000002,4425135.98549448,65934.52618386775,65934.52618386775,508967.70991394157,877588.5468631112,6637.70397824172,221256.79927472398,4425.135985494479,3982.622386945032,35401.087883955835,13275.40795648344,8850.271970988959,0.05062129126535575,0.016604498962963343,0.000855131696592616,0.0038032525222978066,0.02935840808350199,0.016604498962963343,0.000855131696592616,0.0038032525222978066,0.02935840808350199,0.02935840808350199,0.37567591631240965,0.37567591631240965,0.03954483329604311,1.0,4425135.98549448,12.5375,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4594413.891208886,0.0,0.0,777.0306251816144,532302.8002917876,4831026.206606144,600759.5672707999,,,,585.6289063981479,0.0585628906398148,585.5703435075081,0.05270660157583334,0.05856289063973492,0.005856289063981499,0.9999,0.1,9.5,-0.3,777.0306251816144,0.36852733180432795,4594413.891208886,1.0515,0.014900000000000002,4594413.891208886,68456.7669790124,68456.7669790124,532302.8002917876,915024.7549209542,6891.620836813329,229720.69456044433,4594.4138912088865,4134.972502087998,36755.31112967109,13783.241673626659,9188.827782417773,0.04950658210453982,0.016170263564446754,0.0008327685735690094,0.0037037911125700606,0.028799758853954006,0.016170263564446754,0.0008327685735690094,0.0037037911125700606,0.028799758853954006,0.028799758853954006,0.36852733180432795,0.36852733180432795,0.038792350716245046,1.0,4594413.891208886,13.366666666666665,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4759398.6102891,0.0,0.0,810.4655845790369,555207.3318998313,5004507.638718989,626122.3711931389,,,,621.9568840706015,0.062195688407060155,621.8946883821944,0.05597611956635413,0.06219568840710846,0.006219568840706017,0.9999,0.1,9.5,-0.3,810.4655845790369,0.36193315667576503,4759398.6102891,1.0515,0.014900000000000002,4759398.6102891,70915.0392933076,70915.0392933076,555207.3318998313,951672.7749620153,7139.097915433649,237969.930514455,4759.398610289099,4283.45874926019,38075.188882312796,14278.195830867298,9518.797220578199,0.048481938005664846,0.01577252730106257,0.000812285156004722,0.0036126898122357783,0.028284435736361777,0.01577252730106257,0.000812285156004722,0.0036126898122357783,0.028284435736361777,0.028284435736361777,0.3619331566757651,0.3619331566757651,0.03809822701850158,1.0,4759398.6102891,14.195833333333331,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4920440.825347605,0.0,0.0,843.3193978116053,577713.7508455092,5173843.527853007,651028.3191431885,,,,658.2848617430552,0.06582848617430553,658.219033256881,0.05924563755687499,0.06582848617431084,0.006582848617430574,0.9999,0.1,9.5,-0.3,843.3193978116053,0.3558215883383317,4920440.825347605,1.0515,0.014900000000000002,4920440.825347605,73314.56829767933,73314.56829767933,577713.7508455092,987594.2655108275,7380.661238021408,246022.04126738026,4920.440825347605,4428.396742812845,39363.52660278084,14761.322476042817,9840.88165069521,0.047535415811961856,0.015406345489732137,0.000793426792721208,0.003528816044007756,0.027806827485500764,0.015406345489732137,0.000793426792721208,0.003528816044007756,0.027806827485500764,0.027806827485500757,0.3558215883383317,0.3558215883383317,0.03745490403561386,1.0,4920440.825347605,15.024999999999999,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5077844.966036346,0.0,0.0,875.6334568834422,599850.4126131361,5339353.981787218,675510.3026070778,,,,694.612839415509,0.0694612839415509,694.5433781315675,0.06251515554739583,0.06946128394160485,0.006946128394155112,0.9999,0.1,9.5,-0.3,875.6334568834422,0.3501334574899275,5077844.966036346,1.0515,0.014900000000000002,5077844.966036346,75659.88999394156,75659.88999394156,599850.4126131361,1022842.9415239252,7616.767449054519,253892.2483018173,5077.844966036346,4570.060469432711,40622.759728290766,15233.534898109037,10155.689932072692,0.046657208508602284,0.015067670619218942,0.0007759850368897778,0.0034512427273788557,0.027362310125114704,0.015067670619218942,0.0007759850368897778,0.0034512427273788557,0.027362310125114704,0.027362310125114704,0.35013345748992764,0.35013345748992764,0.03685615341999237,1.0,5077844.966036346,15.854166666666666,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5231877.392763204,0.0,0.0,907.4442069037423,621642.2838295765,5501319.07849051,699597.2569817482,,,,730.9408170879626,0.07309408170879628,730.8677230062539,0.06578467353791666,0.07309408170869656,0.007309408170879629,0.9999,0.1,9.5,-0.3,907.4442069037423,0.34481947798738055,5231877.392763204,1.0515,0.014900000000000002,5231877.392763204,77954.97315217175,77954.97315217175,621642.2838295765,1057465.9578720606,7847.816089144806,261593.86963816022,5231.877392763204,4708.689653486884,41855.01914210563,15695.632178289612,10463.754785526407,0.045839174359595045,0.014753152478501601,0.000759787352642836,0.0033792024981217266,0.026947032030328874,0.014753152478501601,0.000759787352642836,0.0033792024981217266,0.026947032030328874,0.02694703203032888,0.3448194779873806,0.3448194779873806,0.036296787156566375,1.0,5231877.392763204,16.683333333333334,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5382772.799957349,0.0,0.0,938.7839527361572,643111.494857299,5659985.599155153,723314.8095766635,,,,767.2687947604164,0.07672687947604165,767.1920678809404,0.06905419152843749,0.076726879475937,0.007672687947604165,0.9999,0.1,9.5,-0.3,938.7839527361572,0.3398381991559552,5382772.799957349,1.0515,0.014900000000000002,5382772.799957349,80203.31471936451,80203.31471936451,643111.494857299,1091504.9953354052,8074.1591999360235,269138.63999786746,5382.772799957349,4844.495519961614,43062.18239965879,16148.318399872047,10765.545599914698,0.04507448752385009,0.014459990282330097,0.0007446894995400005,0.0033120538377183865,0.02655775390426161,0.014459990282330097,0.0007446894995400005,0.0033120538377183865,0.02655775390426161,0.02655775390426161,0.3398381991559552,0.3398381991559552,0.035772442016416335,1.0,5382772.799957349,17.5125,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5530739.291811652,0.0,0.0,969.6815022748084,664277.78046893,5815572.365339952,746685.7959169237,,,,803.5967724328701,0.08035967724328703,803.5164127556269,0.07232370951895835,0.08035967724317741,0.008035967724328704,0.9999,0.1,9.5,-0.3,969.6815022748084,0.335154457047819,5530739.291811652,1.0515,0.014900000000000002,5530739.291811652,82408.01544799362,82408.01544799362,664277.78046893,1124997.124095486,8296.108937717478,276536.9645905826,5530.739291811652,4977.665362630487,44245.914334493216,16592.217875434955,11061.478583623304,0.04435737466520751,0.014185821501326877,0.0007305698073183359,0.003249255609948211,0.02619172774661409,0.014185821501326877,0.0007305698073183359,0.003249255609948211,0.02619172774661409,0.02619172774661409,0.33515445704781904,0.33515445704781904,0.03527941653134937,1.0,5530739.291811652,18.34166666666667,mbr_denitrification,MBRZO,mbr,725570.0,0.5862,1.0
