fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_hydrogen_peroxide,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[hydrogen_peroxide],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ozone_aop.ozone_capital_a_parameter[default],fs.costing.ozone_aop.ozone_capital_b_parameter[default],fs.costing.ozone_aop.ozone_capital_c_parameter[default],fs.costing.ozone_aop.ozone_capital_d_parameter[default],fs.costing.ozone_aop.aop_capital_a_parameter[default],fs.costing.ozone_aop.aop_capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[toc],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[toc],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,toc]",fs.unit.contact_time,fs.unit.concentration_time,fs.unit.mass_transfer_efficiency,fs.unit.specific_energy_coeff,fs.unit.ozone_flow_mass,fs.unit.ozone_consumption,fs.unit.electricity[0.0],fs.unit.oxidant_dose,fs.unit.chemical_flow_mass[0.0],fs.unit.ozone_toc_ratio,fs.unit.oxidant_ozone_ratio,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[OzoneAOPZO],fs.costing.LCOW_aggregate_indirect_capex[OzoneAOPZO],fs.costing.LCOW_aggregate_fixed_opex[OzoneAOPZO],fs.costing.LCOW_aggregate_variable_opex[OzoneAOPZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[hydrogen_peroxide],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.ozone_system_capital_cost,fs.unit.costing.aop_capital_cost,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,dose,oxidant_dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15529922.522551224,0.0,0.0,38.82931276921637,0.009784822224700066,26599.919296139207,632273.2829850592,16329713.532462614,890269.0478672117,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,0.7900000000999999,0.8,5.0,7.765862553843274,1.0,38.82931276921637,10.0,0.009784822224700066,80.00000079999997,12.500000000000002,15529922.522551224,1.0515,0.014900000000000002,15529922.522551224,231395.84558601325,231395.84558601325,658873.2022811983,1952540.3476037171,23294.883783826837,776496.1261275612,15529.922522551224,13976.930270296103,124239.38018040979,46589.767567653675,31059.845045102447,0.06323290150240593,0.03271668286486343,0.0016849091675404692,0.007493740516022335,0.021337568953979695,0.03271668286486343,0.0016849091675404692,0.007493740516022335,0.021337568953979695,0.0008614367835670918,0.020476132170412602,0.011023113109243874,0.011023113109243874,6082371.391589338,9447551.130961886,1.0,15529922.522551224,22.333333333333332,1.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15267518.93797349,0.0,0.0,142.37414682046,0.0009784822224700067,97533.0374191771,63227.32829850593,16053796.163279125,388246.39789348806,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,28.474829364092002,3.6666666666666665,142.37414682046,1.0,0.0009784822224700067,293.33333626666655,0.34090909090909094,15267518.93797349,1.0515,0.014900000000000002,15267518.93797349,227486.03217580504,227486.03217580504,160760.36571768302,1432568.876801033,22901.278406960235,763375.9468986746,15267.518937973491,13740.767044176142,122140.15150378793,45802.55681392047,30535.037875946982,0.046393656752519524,0.03216388069558237,0.001656439855822494,0.007367121444327403,0.005206214756787264,0.03216388069558237,0.001656439855822494,0.007367121444327403,0.005206214756787264,0.003158601539746003,0.0020476132170412606,0.040418081400560864,0.040418081400560864,9674848.205930522,5592670.732042968,1.0,15267518.93797349,22.333333333333332,3.6666666666666665,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19122399.336892407,0.0,0.0,142.37414682046,0.009784822224700066,97533.0374191771,632273.2829850592,20107202.902742367,1014730.0705239332,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,28.474829364092002,3.6666666666666665,142.37414682046,10.0,0.009784822224700066,293.33333626666655,3.409090909090909,19122399.336892407,1.0515,0.014900000000000002,19122399.336892407,284923.7501196969,284923.7501196969,729806.3204042363,2322732.474797627,28683.599005338612,956119.9668446204,19122.39933689241,17210.159403203168,152979.19469513927,57367.198010677224,38244.79867378482,0.07522155123481572,0.040284906367814115,0.0020746726779424284,0.00922723847890057,0.023634733710158604,0.040284906367814115,0.0020746726779424284,0.00922723847890057,0.023634733710158604,0.003158601539746003,0.020476132170412602,0.040418081400560864,0.040418081400560864,9674848.205930522,9447551.130961886,1.0,19122399.336892407,22.333333333333332,3.6666666666666665,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18859995.752314672,0.0,0.0,245.91898087170367,0.0009784822224700067,168466.15554221498,63227.32829850593,19831285.533558883,512707.42055020947,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,49.183796174340735,6.333333333333333,245.91898087170367,1.0,0.0009784822224700067,506.6666717333332,0.19736842105263158,18859995.752314672,1.0515,0.014900000000000002,18859995.752314672,281013.9367094886,281013.9367094886,231693.4838407209,1802761.0039949429,28289.99362847201,942999.7876157337,18859.995752314673,16973.996177083205,150879.96601851739,56579.98725694402,37719.991504629346,0.05838230648492932,0.039732104198533055,0.0020462033662244495,0.009100619407205636,0.007503379512966176,0.039732104198533055,0.0020462033662244495,0.009100619407205636,0.007503379512966176,0.005455766295924915,0.0020476132170412606,0.06981304969187786,0.06981304969187786,13267325.020271704,5592670.732042968,1.0,18859995.752314672,22.333333333333332,6.333333333333333,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,22714876.15123359,0.0,0.0,245.91898087170367,0.009784822224700066,168466.15554221498,632273.2829850592,23884692.273022123,1139191.0931806546,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,49.183796174340735,6.333333333333333,245.91898087170367,10.0,0.009784822224700066,506.6666717333332,1.9736842105263157,22714876.15123359,1.0515,0.014900000000000002,22714876.15123359,338451.65465338057,338451.65465338057,800739.4385272742,2692924.6019915366,34072.31422685039,1135743.8075616795,22714.87615123359,20443.388536110233,181719.00920986873,68144.62845370077,45429.75230246718,0.08721020096722551,0.0478531298707648,0.0024644361883443874,0.010960736441778807,0.025931898466337516,0.0478531298707648,0.0024644361883443874,0.010960736441778807,0.025931898466337516,0.005455766295924915,0.020476132170412602,0.06981304969187786,0.06981304969187786,13267325.020271704,9447551.130961886,1.0,22714876.15123359,22.333333333333332,6.333333333333333,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,22452472.566655863,0.0,0.0,349.46381492294734,0.0009784822224700067,239399.2736652529,63227.32829850593,23608774.903838646,637168.4432069313,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,7.1900000000999995,0.8,5.0,69.89276298458947,9.0,349.46381492294734,1.0,0.0009784822224700067,720.0000071999997,0.1388888888888889,22452472.566655863,1.0515,0.014900000000000002,22452472.566655863,334541.8412431724,334541.8412431724,302626.6019637588,2172953.1311888536,33678.70884998379,1122623.6283327932,22452.472566655862,20207.225309990277,179619.7805332469,67357.41769996758,44904.945133311725,0.07037095621733915,0.04730032770148375,0.0024359668766264237,0.010834117370083877,0.009800544269145088,0.04730032770148375,0.0024359668766264237,0.010834117370083877,0.009800544269145088,0.007752931052103827,0.0020476132170412606,0.09920801798319485,0.09920801798319485,16859801.834612895,5592670.732042968,1.0,22452472.566655863,22.333333333333332,9.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,26307352.96557478,0.0,0.0,349.46381492294734,0.009784822224700066,239399.2736652529,632273.2829850592,27662181.64330188,1263652.1158373763,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,7.1900000000999995,0.8,5.0,69.89276298458947,9.0,349.46381492294734,10.0,0.009784822224700066,720.0000071999997,1.388888888888889,26307352.96557478,1.0515,0.014900000000000002,26307352.96557478,391979.55918706424,391979.55918706424,871672.5566503122,3063116.729185447,39461.02944836217,1315367.648278739,26307.35296557478,23676.6176690173,210458.82372459825,78922.05889672434,52614.70593114956,0.09919885069963533,0.05542135337371549,0.002854199698746354,0.012694234404657043,0.028229063222516428,0.05542135337371549,0.002854199698746354,0.012694234404657043,0.028229063222516428,0.007752931052103827,0.020476132170412602,0.09920801798319485,0.09920801798319485,16859801.834612895,9447551.130961886,1.0,26307352.96557478,22.333333333333332,9.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,26044949.38099704,0.0,0.0,453.008648974191,0.0009784822224700067,310332.3917882908,63227.32829850593,27386264.27411839,761629.4658636528,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,90.60172979483819,11.666666666666666,453.008648974191,1.0,0.0009784822224700067,933.3333426666662,0.10714285714285715,26044949.38099704,1.0515,0.014900000000000002,26044949.38099704,388069.7457768559,388069.7457768559,373559.72008679673,2543145.258382763,39067.42407149556,1302247.469049852,26044.94938099704,23440.45444289734,208359.59504797633,78134.84814299112,52089.89876199408,0.08235960594974892,0.05486855120443442,0.0028257303870283827,0.012567615332962108,0.012097709025323998,0.05486855120443442,0.0028257303870283827,0.012567615332962108,0.012097709025323998,0.01005009580828274,0.0020476132170412606,0.12860298627451186,0.12860298627451186,20452278.64895407,5592670.732042968,1.0,26044949.38099704,22.333333333333332,11.666666666666666,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,29899829.77991596,0.0,0.0,453.008648974191,0.009784822224700066,310332.3917882908,632273.2829850592,31439671.013581634,1388113.1384940976,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,90.60172979483819,11.666666666666666,453.008648974191,10.0,0.009784822224700066,933.3333426666662,1.0714285714285716,29899829.77991596,1.0515,0.014900000000000002,29899829.77991596,445507.46372074785,445507.46372074785,942605.67477335,3433308.8563793562,44849.74466987394,1494991.488995798,29899.82977991596,26909.846801924366,239198.63823932767,89699.48933974787,59799.65955983192,0.11118750043204509,0.06298957687666618,0.003243963209148313,0.014427732367535277,0.03052622797869534,0.06298957687666618,0.003243963209148313,0.014427732367535277,0.03052622797869534,0.01005009580828274,0.020476132170412602,0.12860298627451186,0.12860298627451186,20452278.64895407,9447551.130961886,1.0,29899829.77991596,22.333333333333332,11.666666666666666,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,29637426.19533823,0.0,0.0,556.5534830254346,0.0009784822224700067,381265.50991132867,63227.32829850593,31163753.644398153,886090.4885203743,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,111.31069660508692,14.333333333333332,556.5534830254346,1.0,0.0009784822224700067,1146.6666781333329,0.0872093023255814,29637426.19533823,1.0515,0.014900000000000002,29637426.19533823,441597.6503105397,441597.6503105397,444492.8382098346,2913337.385576673,44456.13929300735,1481871.3097669117,29637.42619533823,26673.68357580441,237099.40956270584,88912.2785860147,59274.85239067646,0.09434825568215871,0.06243677470738512,0.0032154938974303417,0.014301113295840348,0.01439487378150291,0.06243677470738512,0.0032154938974303417,0.014301113295840348,0.01439487378150291,0.01234726056446165,0.0020476132170412606,0.15799795456582885,0.15799795456582885,24044755.463295262,5592670.732042968,1.0,29637426.19533823,22.333333333333332,14.333333333333332,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,33492306.594257146,0.0,0.0,556.5534830254346,0.009784822224700066,381265.50991132867,632273.2829850592,35217160.38386139,1512574.1611508194,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,111.31069660508692,14.333333333333332,556.5534830254346,10.0,0.009784822224700066,1146.6666781333329,0.8720930232558141,33492306.594257146,1.0515,0.014900000000000002,33492306.594257146,499035.3682544315,499035.3682544315,1013538.7928963879,3803500.9835732663,50238.45989138572,1674615.3297128575,33492.30659425715,30143.075934831435,267938.4527540572,100476.91978277144,66984.6131885143,0.12317615016445489,0.07055780037961686,0.00363372671955028,0.016161230330413515,0.03282339273487425,0.07055780037961686,0.00363372671955028,0.016161230330413515,0.03282339273487425,0.01234726056446165,0.020476132170412602,0.15799795456582885,0.15799795456582885,24044755.463295262,9447551.130961886,1.0,33492306.594257146,22.333333333333332,14.333333333333332,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,33229903.009679414,0.0,0.0,660.0983170766783,0.0009784822224700067,452198.6280343666,63227.32829850593,34941243.01467791,1010551.5111770958,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,13.5900000001,0.8,5.0,132.01966341533566,17.0,660.0983170766783,1.0,0.0009784822224700067,1360.0000135999996,0.07352941176470587,33229903.009679414,1.0515,0.014900000000000002,33229903.009679414,495125.5548442233,495125.5548442233,515425.9563328725,3283529.512770583,49844.854514519124,1661495.1504839708,33229.903009679416,29906.912708711476,265839.2240774353,99689.70902903825,66459.80601935883,0.10633690541456851,0.07000499821033582,0.0036052574078322933,0.016034611258718582,0.016692038537681822,0.07000499821033582,0.0036052574078322933,0.016034611258718582,0.016692038537681822,0.014644425320640562,0.0020476132170412606,0.18739292285714584,0.18739292285714584,27637232.277636446,5592670.732042968,1.0,33229903.009679414,22.333333333333332,17.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,37084783.40859833,0.0,0.0,660.0983170766783,0.009784822224700066,452198.6280343666,632273.2829850592,38994649.75414115,1637035.1838075412,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,13.5900000001,0.8,5.0,132.01966341533566,17.0,660.0983170766783,10.0,0.009784822224700066,1360.0000135999996,0.7352941176470588,37084783.40859833,1.0515,0.014900000000000002,37084783.40859833,552563.2727881152,552563.2727881152,1084471.9110194258,4173693.110767177,55627.1751128975,1854239.1704299168,37084.783408598334,33376.3050677385,296678.2672687867,111254.350225795,74169.56681719667,0.13516479989686472,0.07812602388256756,0.004023490229952231,0.01789472829329175,0.03512055749105317,0.07812602388256756,0.004023490229952231,0.01789472829329175,0.03512055749105317,0.014644425320640562,0.020476132170412602,0.18739292285714584,0.18739292285714584,27637232.277636446,9447551.130961886,1.0,37084783.40859833,22.333333333333332,17.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,36822379.824020594,0.0,0.0,763.6431511279218,0.0009784822224700067,523131.74615740444,63227.32829850593,38718732.38495766,1135012.533833817,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,15.723333333433331,0.8,5.0,152.72863022558437,19.666666666666664,763.6431511279218,1.0,0.0009784822224700067,1573.333349066666,0.06355932203389832,36822379.824020594,1.0515,0.014900000000000002,36822379.824020594,548653.4593779069,548653.4593779069,586359.0744559104,3653721.6399644925,55233.56973603089,1841118.9912010299,36822.379824020594,33140.14184161854,294579.03859216475,110467.13947206178,73644.75964804119,0.1183255551469783,0.07757322171328648,0.00399502091823426,0.017768109221596814,0.01898920329386073,0.07757322171328648,0.00399502091823426,0.017768109221596814,0.01898920329386073,0.01694159007681947,0.0020476132170412606,0.21678789114846278,0.21678789114846278,31229709.09197763,5592670.732042968,1.0,36822379.824020594,22.333333333333332,19.666666666666664,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,40677260.22293952,0.0,0.0,763.6431511279218,0.009784822224700066,523131.74615740444,632273.2829850592,42772139.12442091,1761496.2064642622,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,15.723333333433331,0.8,5.0,152.72863022558437,19.666666666666664,763.6431511279218,10.0,0.009784822224700066,1573.333349066666,0.6355932203389831,40677260.22293952,1.0515,0.014900000000000002,40677260.22293952,606091.177321799,606091.177321799,1155405.0291424636,4543885.237961086,61015.89033440928,2033863.0111469761,40677.26022293952,36609.534200645576,325418.08178351616,122031.78066881857,81354.52044587904,0.14715344962927449,0.08569424738551824,0.004413253740354198,0.01962822625616999,0.03741772224723207,0.08569424738551824,0.004413253740354198,0.01962822625616999,0.03741772224723207,0.01694159007681947,0.020476132170412602,0.21678789114846278,0.21678789114846278,31229709.09197763,9447551.130961886,1.0,40677260.22293952,22.333333333333332,19.666666666666664,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,40414856.63836178,0.0,0.0,867.1879851791655,0.0009784822224700067,594064.8642804422,63227.32829850593,42496221.75523742,1259473.5564905389,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,173.4375970358331,22.333333333333332,867.1879851791655,1.0,0.0009784822224700067,1786.6666845333325,0.05597014925373135,40414856.63836178,1.0515,0.014900000000000002,40414856.63836178,602181.3639115907,602181.3639115907,657292.1925789482,4023913.767158403,60622.28495754267,2020742.8319180892,40414.85663836178,36373.370974525606,323318.85310689424,121244.56991508535,80829.71327672356,0.1303142048793881,0.08514144521623718,0.004384784428636226,0.019501607184475054,0.021286368050039646,0.08514144521623718,0.004384784428636226,0.019501607184475054,0.021286368050039646,0.01923875483299838,0.0020476132170412606,0.2461828594397798,0.2461828594397798,34822185.90631881,5592670.732042968,1.0,40414856.63836178,22.333333333333332,22.333333333333332,1,default,OzoneAOPZO,ozone_aop
