fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_alum,fs.costing.aggregate_flow_polymer,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[alum],fs.costing.aggregate_flow_costs[polymer],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.coag_and_floc.capital_mix_a_parameter[default],fs.costing.coag_and_floc.capital_mix_b_parameter[default],fs.costing.coag_and_floc.capital_floc_a_parameter[default],fs.costing.coag_and_floc.capital_floc_b_parameter[default],fs.costing.coag_and_floc.capital_coag_inj_a_parameter[default],fs.costing.coag_and_floc.capital_coag_inj_b_parameter[default],fs.costing.coag_and_floc.capital_floc_inj_a_parameter[default],fs.costing.coag_and_floc.capital_floc_inj_b_parameter[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tss],fs.unit.alum_dose,fs.unit.alum_ratio_in_solution,fs.unit.alum_solution_density,fs.unit.alum_flow_mass,fs.unit.alum_flow_vol,fs.unit.polymer_dose,fs.unit.polymer_ratio_in_solution,fs.unit.polymer_solution_density,fs.unit.polymer_flow_mass,fs.unit.polymer_flow_vol,fs.unit.chem_pump_head,fs.unit.eta_chem_pump,fs.unit.rapid_mix_retention_time,fs.unit.floc_retention_time,fs.unit.rapid_mix_basin_vol,fs.unit.floc_basin_vol,fs.unit.num_rapid_mixers,fs.unit.num_floc_mixers,fs.unit.num_rapid_mix_processes,fs.unit.num_floc_processes,fs.unit.num_coag_processes,fs.unit.num_floc_injection_processes,fs.unit.velocity_gradient_rapid_mix,fs.unit.velocity_gradient_floc,fs.unit.power_alum_addition,fs.unit.power_polymer_addition,fs.unit.power_rapid_mix,fs.unit.power_floc,fs.unit.electricity[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[CoagulationFlocculationZO],fs.costing.LCOW_aggregate_indirect_capex[CoagulationFlocculationZO],fs.costing.LCOW_aggregate_fixed_opex[CoagulationFlocculationZO],fs.costing.LCOW_aggregate_variable_opex[CoagulationFlocculationZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[alum],fs.costing.LCOW_aggregate_variable_opex[polymer],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties[0.0].flow_vol,fs.unit.costing.cost_rapid_mix,fs.unit.costing.cost_floc,fs.unit.costing.cost_coag_inj,fs.unit.costing.cost_floc_inj,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties[0.0].dens_mass,fs.unit.properties[0.0].visc_d,flow_mgd,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5299472.204569555,0.0,0.0,14.930481706493822,0.016328545761941975,8.164272880970988e-05,10228.087496827298,345244.1095438303,2861.746561298803,5572395.023104887,437296.07945004274,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,816.3456535317457,0.08163456535317457,10.0,0.5,1450.0,0.016328545761941975,1.1261066042718602e-05,0.1,1.0,1040.0,8.164272880970988e-05,7.850262385549031e-08,100.0,0.7,5.5,12.0,4.490350084534044,587.8276474299112,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.006972445141246708,3.4862225706233535e-05,3.637183568472576,11.286290830654293,14.930481706493822,5299472.204569555,1.0515,0.0149,1558668.295461634,78962.13584808637,78962.13584808637,358333.94360195636,799788.3725372066,7949.2083068543325,264973.61022847774,5299.472204569555,4769.5249841126,42395.77763655644,15898.416613708665,10598.94440913911,0.031042279638482797,0.003935402020934045,0.010134053744107259,0.003064766613288235,0.013908057260153256,0.003935402020934045,0.010134053744107259,0.003064766613288235,0.013908057260153256,0.00039698395618850045,0.013399999999999997,0.00011107330396475766,0.005079884136709999,0.005079884136709999,0.8164272880970989,41669.133698273334,650617.7979430612,100740.35836070582,233322.28066538982,3.4,1558668.295461634,1000.0,0.001,18.632653061224488,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5373353.706661407,0.0,0.0,15.322958772162886,0.01675777368996674,8.378886844983371e-05,10496.95288557194,354319.5297289913,2936.973195987929,5650081.422554471,447816.42603980616,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,837.8049040079363,0.08378049040079363,10.0,0.5,1450.0,0.01675777368996674,1.1557085303425337e-05,0.1,1.0,1040.0,8.378886844983371e-05,8.056621966330164e-08,100.0,0.7,5.5,12.0,4.608387764740854,603.2798528388028,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.0071557295699322745,3.577864784966138e-05,3.732794089440092,11.582973174505012,15.322958772162886,5373353.706661407,1.0515,0.0149,1580398.1490180609,80062.97022925496,80062.97022925496,367753.4558105512,815362.330897385,8060.03055999211,268667.68533307035,5373.353706661407,4836.018335995267,42986.82965329126,16120.06111998422,10746.707413322814,0.030836164301701986,0.0038880612840740745,0.01001214661261915,0.003027899144855502,0.013908057260153256,0.0038880612840740745,0.01001214661261915,0.003027899144855502,0.013908057260153256,0.00039698395618850045,0.013399999999999999,0.00011107330396475767,0.00507988413671,0.00507988413671,0.8378886844983372,41889.947727581726,658397.3676589796,101463.65365167728,238907.24313633115,3.4,1580398.1490180609,1000.0,0.001,19.122448979591837,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5447235.208753257,0.0,0.0,15.715435837831942,0.017187001617991495,8.593500808995749e-05,10765.818274316576,363394.9499141521,3012.1998306770533,5727767.82200405,458336.7726295693,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,859.2641544841266,0.08592641544841267,10.0,0.5,1450.0,0.017187001617991495,1.1853104564132065e-05,0.1,1.0,1040.0,8.593500808995749e-05,8.262981547111296e-08,100.0,0.7,5.5,12.0,4.726425444947663,618.732058247694,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.007339013998617837,3.669506999308919e-05,3.828404610407607,11.879655518355724,15.715435837831942,5447235.208753257,1.0515,0.0149,1602128.0025744874,81163.80461042353,81163.80461042353,377172.9680191457,830936.2892575628,8170.852813129885,272361.7604376629,5447.235208753257,4902.511687877932,43577.88167002606,16341.70562625977,10894.470417506514,0.03064034400775726,0.0038430851209594525,0.009896328494982686,0.0029928731316618655,0.013908057260153256,0.0038430851209594525,0.009896328494982686,0.0029928731316618655,0.013908057260153256,0.0003969839561885005,0.013399999999999999,0.00011107330396475769,0.00507988413671,0.00507988413671,0.859350080899575,42110.76175689011,666176.937374898,102186.94894264873,244492.20560727228,3.4,1602128.0025744874,1000.0,0.001,19.612244897959183,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5521116.710845107,0.0,0.0,16.107912903501003,0.01761622954601626,8.80811477300813e-05,11034.683663061214,372470.3700993131,3087.4264653661785,5805454.221453631,468857.1192193326,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,880.723404960317,0.08807234049603171,10.0,0.5,1450.0,0.01761622954601626,1.21491238248388e-05,0.1,1.0,1040.0,8.80811477300813e-05,8.469341127892439e-08,100.0,0.7,5.5,12.0,4.844463125154472,634.1842636565855,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.007522298427303404,3.761149213651702e-05,3.9240151313751226,12.17633786220644,16.107912903501003,5521116.710845107,1.0515,0.0149,1623857.8561309138,82264.6389915921,82264.6389915921,386592.4802277405,846510.247617741,8281.67506626766,276055.8355422554,5521.116710845107,4969.005039760597,44168.93368676086,16563.35013253532,11042.233421690215,0.030454066225598674,0.0038003006896514297,0.009786154305921396,0.002959553969872588,0.013908057260153258,0.0038003006896514297,0.009786154305921396,0.002959553969872588,0.013908057260153258,0.00039698395618850045,0.013399999999999999,0.00011107330396475767,0.00507988413671,0.00507988413671,0.8808114773008131,42331.575786198504,673956.5070908163,102910.2442336202,250077.16807821352,3.4,1623857.8561309138,1000.0,0.001,20.10204081632653,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5594998.212936958,0.0,0.0,16.50038996917007,0.018045457474041023,9.022728737020512e-05,11303.549051805858,381545.79028447403,3162.653100055304,5883140.620903213,479377.4658090959,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,902.1826554365077,0.09021826554365078,10.0,0.5,1450.0,0.018045457474041023,1.2445143085545532e-05,0.1,1.0,1040.0,9.022728737020512e-05,8.675700708673571e-08,100.0,0.7,5.5,12.0,4.962500805361282,649.6364690654771,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.007705582855988969,3.852791427994485e-05,4.019625652342639,12.473020206057159,16.50038996917007,5594998.212936958,1.0515,0.0149,1645587.7096873408,83365.47337276068,83365.47337276068,396011.9924363352,862084.2059779193,8392.497319405438,279749.9106468479,5594.998212936958,5035.498391643263,44759.985703495666,16784.994638810876,11189.996425873916,0.030276650022769733,0.0037595515930339773,0.009681221307221799,0.0029278198623606993,0.013908057260153255,0.0037595515930339773,0.009681221307221799,0.0029278198623606993,0.013908057260153255,0.00039698395618850056,0.013399999999999997,0.00011107330396475767,0.005079884136710002,0.005079884136710002,0.9022728737020513,42552.3898155069,681736.0768067348,103633.53952459164,255662.13054915483,3.4,1645587.7096873408,1000.0,0.001,20.591836734693878,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5668879.71502881,0.0,0.0,16.892867034839124,0.018474685402065785,9.237342701032893e-05,11572.414440550494,390621.21046963497,3237.8797347444292,5960827.020352794,489897.8123988592,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,923.6419059126981,0.09236419059126982,10.0,0.5,1450.0,0.018474685402065785,1.2741162346252265e-05,0.1,1.0,1040.0,9.237342701032893e-05,8.882060289454703e-08,100.0,0.7,5.5,12.0,5.080538485568092,665.0886744743684,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.007888867284674535,3.944433642337267e-05,4.115236173310155,12.769702549907873,16.892867034839124,5668879.71502881,1.0515,0.0149,1667317.5632437677,84466.30775392927,84466.30775392927,405431.5046449299,877658.1643380974,8503.319572543216,283443.9857514405,5668.87971502881,5101.991743525929,45351.03772023048,17006.639145086432,11337.75943005762,0.03010747774804901,0.003720695968476194,0.00958116418842305,0.0028975603309965075,0.013908057260153255,0.003720695968476194,0.00958116418842305,0.0028975603309965075,0.013908057260153255,0.00039698395618850045,0.013399999999999997,0.00011107330396475766,0.00507988413671,0.00507988413671,0.9237342701032895,42773.20384481529,689515.646522653,104356.83481556311,261247.09302009607,3.4,1667317.5632437677,1000.0,0.001,21.081632653061224,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5742761.2171206605,0.0,0.0,17.285344100508183,0.018903913330090543,9.451956665045272e-05,11841.279829295132,399696.63065479585,3313.106369433554,6038513.419802374,500418.1589886224,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,945.1011563888885,0.09451011563888885,10.0,0.5,1450.0,0.018903913330090543,1.3037181606958994e-05,0.1,1.0,1040.0,9.451956665045272e-05,9.088419870235846e-08,100.0,0.7,5.5,12.0,5.198576165774901,680.5408798832598,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.008072151713360098,4.036075856680049e-05,4.21084669427767,13.066384893758586,17.285344100508183,5742761.2171206605,1.0515,0.0149,1689047.4168001942,85567.14213509783,85567.14213509783,414851.01685352455,893232.1226982754,8614.14182568099,287138.06085603306,5742.76121712066,5168.485095408595,45942.08973696528,17228.28365136198,11485.52243424132,0.029945987847203967,0.0036836048377488495,0.009485650817687066,0.002868674931614796,0.013908057260153256,0.0036836048377488495,0.009485650817687066,0.002868674931614796,0.013908057260153256,0.0003969839561885005,0.013399999999999999,0.00011107330396475767,0.00507988413671,0.00507988413671,0.9451956665045274,42994.017874123674,697295.2162385714,105080.13010653455,266832.05549103726,3.4,1689047.4168001942,1000.0,0.001,21.57142857142857,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5816642.719212512,0.0,0.0,17.677821166177242,0.01933314125811531,9.666570629057654e-05,12110.14521803977,408772.05083995685,3388.33300412268,6116199.819251956,510938.5055783857,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,966.560406865079,0.09665604068650792,10.0,0.5,1450.0,0.01933314125811531,1.333320086766573e-05,0.1,1.0,1040.0,9.666570629057654e-05,9.294779451016968e-08,100.0,0.7,5.5,12.0,5.316613845981711,695.9930852921512,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.008255436142045665,4.127718071022833e-05,4.306457215245186,13.363067237609302,17.677821166177242,5816642.719212512,1.0515,0.0149,1710777.2703566211,86667.97651626643,86667.97651626643,424270.5290621193,908806.0810584537,8724.964078818768,290832.1359606256,5816.642719212512,5234.978447291261,46533.141753700096,17449.928157637536,11633.285438425024,0.029791668635758148,0.0036481606767485284,0.009394378558695135,0.0028410721401612264,0.013908057260153253,0.0036481606767485284,0.009394378558695135,0.0028410721401612264,0.013908057260153253,0.0003969839561885004,0.013399999999999999,0.00011107330396475767,0.005079884136709999,0.005079884136709999,0.9666570629057656,43214.83190343207,705074.7859544898,105803.42539750603,272417.01796197856,3.4,1710777.2703566211,1000.0,0.001,22.06122448979592,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5890524.221304361,0.0,0.0,18.0702982318463,0.019762369186140067,9.881184593070034e-05,12379.010606784408,417847.47102511773,3463.5596388118042,6193886.218701537,521458.8521681489,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,988.0196573412695,0.09880196573412695,10.0,0.5,1450.0,0.019762369186140067,1.3629220128372459e-05,0.1,1.0,1040.0,9.881184593070034e-05,9.50113903179811e-08,100.0,0.7,5.5,12.0,5.43465152618852,711.4452907010426,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.008438720570731228,4.219360285365615e-05,4.402067736212701,13.659749581460018,18.0702982318463,5890524.221304361,1.0515,0.0149,1732507.1239130474,87768.81089743497,87768.81089743497,433690.04127071396,924380.0394186317,8835.786331956542,294526.211065218,5890.524221304361,5301.471799173925,47124.19377043489,17671.572663913084,11781.048442608722,0.029644052883271065,0.0036142561716106638,0.009307071067514622,0.0028146683839925177,0.013908057260153255,0.0036142561716106638,0.009307071067514622,0.0028146683839925177,0.013908057260153255,0.00039698395618850045,0.013399999999999999,0.00011107330396475766,0.005079884136709999,0.005079884136709999,0.9881184593070036,43435.64593274046,712854.3556704081,106526.72068847748,278001.98043291975,3.4,1732507.1239130474,1000.0,0.001,22.551020408163264,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5964405.723396211,0.0,0.0,18.46277529751536,0.02019159711416483,0.00010095798557082415,12647.875995529046,426922.8912102786,3538.7862735009294,6271572.618151117,531979.1987579121,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,1009.4789078174599,0.10094789078174601,10.0,0.5,1450.0,0.02019159711416483,1.392523938907919e-05,0.1,1.0,1040.0,0.00010095798557082415,9.707498612579243e-08,100.0,0.7,5.5,12.0,5.552689206395328,726.897496109934,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.008622004999416793,4.311002499708397e-05,4.497678257180216,13.956431925310731,18.46277529751536,5964405.723396211,1.0515,0.0149,1754236.9774694738,88869.64527860354,88869.64527860354,443109.5534793086,939953.9977788096,8946.608585094316,298220.28616981057,5964.405723396211,5367.96515105659,47715.24578716969,17893.217170188633,11928.811446792422,0.029502713088374214,0.0035817931334760043,0.009223475498014059,0.0027893871967308937,0.013908057260153256,0.0035817931334760043,0.009223475498014059,0.0027893871967308937,0.013908057260153256,0.00039698395618850045,0.013399999999999999,0.00011107330396475767,0.00507988413671,0.00507988413671,1.0095798557082416,43656.459962048844,720633.9253863264,107250.01597944893,283586.942903861,3.4,1754236.9774694738,1000.0,0.001,23.04081632653061,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,6038287.225488064,0.0,0.0,18.85525236318443,0.020620825042189598,0.000103104125210948,12916.741384273691,435998.31139543967,3614.012908190056,6349259.017600699,542499.5453476757,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,1030.9381582936505,0.10309381582936507,10.0,0.5,1450.0,0.020620825042189598,1.4221258649785929e-05,0.1,1.0,1040.0,0.000103104125210948,9.913858193360386e-08,100.0,0.7,5.5,12.0,5.67072688660214,742.3497015188257,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.008805289428102362,4.402644714051181e-05,4.593288778147734,14.253114269161452,18.85525236318443,6038287.225488064,1.0515,0.0149,1775966.8310259013,89970.47965977216,89970.47965977216,452529.06568790344,955527.9561389881,9057.430838232096,301914.3612744032,6038.287225488064,5434.458502939258,48306.29780390451,18114.861676464192,12076.574450976128,0.029367257343915397,0.0035506815487936117,0.009143360056298427,0.0027651584786701003,0.013908057260153256,0.0035506815487936117,0.009143360056298427,0.0027651584786701003,0.013908057260153256,0.0003969839561885005,0.013399999999999997,0.00011107330396475767,0.005079884136710001,0.005079884136710001,1.03104125210948,43877.27399135724,728413.495102245,107973.3112704204,289171.90537480236,3.4,1775966.8310259013,1000.0,0.001,23.53061224489796,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,6112168.727579913,0.0,0.0,19.247729428853486,0.021050052970214353,0.00010525026485107178,13185.606773018326,445073.7315806005,3689.23954287918,6426945.417050279,553019.8919374387,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,1052.3974087698407,0.10523974087698411,10.0,0.5,1450.0,0.021050052970214353,1.4517277910492657e-05,0.1,1.0,1040.0,0.00010525026485107178,1.0120217774141518e-07,100.0,0.7,5.5,12.0,5.788764566808948,757.8019069277169,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.008988573856787925,4.494286928393963e-05,4.688899299115248,14.549796613012164,19.247729428853486,6112168.727579913,1.0515,0.0149,1797696.6845823275,91071.3140409407,91071.3140409407,461948.57789649797,971101.914499166,9168.25309136987,305608.43637899566,6112.168727579913,5500.951854821922,48897.349820639305,18336.50618273974,12224.337455159826,0.029237325707981664,0.003520838745814494,0.009066511854346903,0.0027419178476670116,0.013908057260153256,0.003520838745814494,0.009066511854346903,0.0027419178476670116,0.013908057260153256,0.0003969839561885005,0.013399999999999999,0.00011107330396475767,0.005079884136710001,0.005079884136710001,1.0525026485107178,44098.08802066562,736193.0648181632,108696.60656139185,294756.8678457435,3.4,1797696.6845823275,1000.0,0.001,24.020408163265305,default,CoagulationFlocculationZO,coag_and_floc
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,6186050.229671763,0.0,0.0,19.64020649452254,0.021479280898239115,0.00010739640449119557,13454.472161762962,454149.15176576143,3764.466177568305,6504631.81649986,563540.238527202,7.0814,33269.0,952902.0,177335.0,212.32,73225.0,13662.0,20861.0,1073.8566592460313,0.10738566592460314,10.0,0.5,1450.0,0.021479280898239115,1.4813297171199388e-05,0.1,1.0,1040.0,0.00010739640449119557,1.032657735492265e-07,100.0,0.7,5.5,12.0,5.906802247015757,773.2541123366082,1.0,3.0,1.0,2.0,1.0,1.0,900.0,80.0,0.00917185828547349,4.585929142736744e-05,4.784509820082763,14.846478956862875,19.64020649452254,6186050.229671763,1.0515,0.0149,1819426.538138754,92172.14842210927,92172.14842210927,471368.0901050927,986675.8728593441,9279.075344507644,309302.5114835882,6186.050229671763,5567.445206704588,49488.401837374106,18558.15068901529,12372.100459343526,0.02911258701003696,0.0034921886610227177,0.008992735020999601,0.0027196060678613813,0.013908057260153256,0.0034921886610227177,0.008992735020999601,0.0027196060678613813,0.013908057260153256,0.00039698395618850045,0.013399999999999999,0.00011107330396475766,0.00507988413671,0.00507988413671,1.0739640449119559,44318.902049974015,743972.6345340814,109419.9018523633,300341.83031668473,3.4,1819426.538138754,1000.0,0.001,24.51020408163265,default,CoagulationFlocculationZO,coag_and_floc
