fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_ammonia,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[ammonia],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.chemical_addition.capital_a_parameter[ammonia],fs.costing.chemical_addition.capital_b_parameter[ammonia],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.chemical_dosage,fs.unit.solution_density,fs.unit.ratio_in_solution,fs.unit.chemical_flow_vol[0.0],fs.unit.chemical_flow_mass,fs.unit.electricity[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[ChemicalAdditionZO],fs.costing.LCOW_aggregate_indirect_capex[ChemicalAdditionZO],fs.costing.LCOW_aggregate_fixed_opex[ChemicalAdditionZO],fs.costing.LCOW_aggregate_variable_opex[ChemicalAdditionZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[ammonia],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.lift_height,fs.unit.eta_pump,fs.unit.eta_motor,flow_mgd,dose,subtype,unit_class,unit,fs.costing.aggregate_flow_alum,fs.costing.aggregate_flow_costs[alum],fs.costing.chemical_addition.capital_a_parameter[alum],fs.costing.chemical_addition.capital_b_parameter[alum],fs.costing.LCOW_aggregate_variable_opex[alum],fs.costing.aggregate_flow_anhydrous_ammonia,fs.costing.aggregate_flow_costs[anhydrous_ammonia],fs.costing.chemical_addition.capital_a_parameter[anhydrous_ammonia],fs.costing.chemical_addition.capital_b_parameter[anhydrous_ammonia],fs.costing.LCOW_aggregate_variable_opex[anhydrous_ammonia],fs.costing.aggregate_flow_anti-scalant,fs.costing.aggregate_flow_costs[anti-scalant],fs.costing.chemical_addition.capital_a_parameter[anti-scalant],fs.costing.chemical_addition.capital_b_parameter[anti-scalant],fs.costing.LCOW_aggregate_variable_opex[anti-scalant],fs.costing.aggregate_flow_caustic_soda,fs.costing.aggregate_flow_costs[caustic_soda],fs.costing.chemical_addition.capital_a_parameter[caustic_soda],fs.costing.chemical_addition.capital_b_parameter[caustic_soda],fs.costing.LCOW_aggregate_variable_opex[caustic_soda],fs.costing.aggregate_flow_ferric_chloride,fs.costing.aggregate_flow_costs[ferric_chloride],fs.costing.chemical_addition.capital_a_parameter[ferric_chloride],fs.costing.chemical_addition.capital_b_parameter[ferric_chloride],fs.costing.LCOW_aggregate_variable_opex[ferric_chloride],fs.costing.aggregate_flow_hydrochloric_acid,fs.costing.aggregate_flow_costs[hydrochloric_acid],fs.costing.chemical_addition.capital_a_parameter[hydrochloric_acid],fs.costing.chemical_addition.capital_b_parameter[hydrochloric_acid],fs.costing.LCOW_aggregate_variable_opex[hydrochloric_acid],fs.costing.aggregate_flow_lime,fs.costing.aggregate_flow_costs[lime],fs.costing.chemical_addition.capital_a_parameter[lime],fs.costing.chemical_addition.capital_b_parameter[lime],fs.costing.LCOW_aggregate_variable_opex[lime],fs.costing.aggregate_flow_sodium_bisulfite,fs.costing.aggregate_flow_costs[sodium_bisulfite],fs.costing.chemical_addition.capital_a_parameter[sodium_bisulfite],fs.costing.chemical_addition.capital_b_parameter[sodium_bisulfite],fs.costing.LCOW_aggregate_variable_opex[sodium_bisulfite],fs.costing.aggregate_flow_sulfuric_acid,fs.costing.aggregate_flow_costs[sulfuric_acid],fs.costing.chemical_addition.capital_a_parameter[sulfuric_acid],fs.costing.chemical_addition.capital_b_parameter[sulfuric_acid],fs.costing.LCOW_aggregate_variable_opex[sulfuric_acid]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1182756.2467551362,0.0,0.0,0.0534189578475086,,36.594517551031785,,1243668.1934630265,4186268.1183280777,,,394.31372749999986,0.0003943137274999999,250.0,1360.0,0.5,0.00014496842713739974,0.19715706090686363,0.0534189578475086,1182756.2467551362,1.0515,0.014900000000000002,347869.48433974595,17623.068076651532,17623.068076651532,4168645.050251426,4267170.519076543,1774.1343701327044,59137.81233775681,1182.756246755136,1064.4806220796227,9462.049974041089,3548.2687402654087,2365.512493510272,0.3429206986145166,0.0018185569968429802,0.004682966122570358,0.0014162346664047445,0.33500294082869847,0.0018185569968429802,0.004682966122570358,0.0014162346664047445,0.33500294082869847,2.940828698539269e-06,,3.763141764700841e-05,3.763141764700841e-05,3.4,347869.48433974595,100,0.9,0.9,9.0,250,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1729137.7213624348,0.0,0.0,0.1068379156950172,,73.18903510206357,,1818188.3140126,8363054.252551152,,,394.31372749999986,0.0003943137274999999,500.0,1360.0,0.5,0.00028993685427479947,0.39431412181372727,0.1068379156950172,1729137.7213624348,1.0515,0.014900000000000002,508569.91804777493,25764.152048300282,25764.152048300282,8337290.100502852,8481330.011623861,2593.7065820436524,86456.88606812175,1729.1377213624348,1556.2239492261915,13833.101770899479,5187.413164087305,3458.2754427248697,0.6815812960283882,0.0026586505125766545,0.006846290934936144,0.002070472923478519,0.6700058816573969,0.0026586505125766545,0.006846290934936144,0.002070472923478519,0.6700058816573969,5.881657397078538e-06,,7.526283529401681e-05,7.526283529401681e-05,3.4,508569.91804777493,100,0.9,0.9,9.0,500,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,66193.38564072322,0.0,0.0,0.0002769871888389335,,0.18974935026460926,,69602.34500122048,22601.478002906028,,,511.14742453703684,0.0005111474245370369,1.0,1360.0,0.5,7.516881407124431e-07,0.0010222958713689227,0.0002769871888389335,66193.38564072322,1.0515,0.014900000000000002,19468.64283550683,986.2814460467762,986.2814460467762,21615.196556859253,27129.210430187934,99.29007846108483,3309.6692820361613,66.19338564072322,59.574047076650906,529.5470851257858,198.58015692216966,132.38677128144644,0.0016818473526375602,7.85130739723215e-05,0.00020217901678612512,6.114349856431942e-05,0.0013400117633147943,7.85130739723215e-05,0.00020217901678612512,6.114349856431942e-05,0.0013400117633147943,1.1763314794157078e-08,,1.5052567058803365e-07,1.5052567058803365e-07,3.4,19468.64283550683,100,0.9,0.9,11.666666666666666,1,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,159874.8905627356,0.0,0.0,0.001384935944194667,,0.9487467513230461,,168108.4474267165,110458.118653681,,,511.14742453703684,0.0005111474245370369,5.0,1360.0,0.5,3.758440703562215e-06,0.005111479356844612,0.001384935944194667,159874.8905627356,1.0515,0.014900000000000002,47022.02663609871,2382.135869384761,2382.135869384761,108075.98278429624,121393.81440790613,239.81233584410342,7993.744528136781,159.87489056273563,143.88740150646206,1278.999124501885,479.62467168820683,319.74978112547126,0.007525684019219645,0.00018963026271535068,0.0004883168895182995,0.00014767805041202519,0.006700058816573969,0.00018963026271535068,0.0004883168895182995,0.00014767805041202519,0.006700058816573969,5.881657397078538e-08,,7.526283529401679e-07,7.526283529401679e-07,3.4,47022.02663609871,100,0.9,0.9,11.666666666666666,5,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,233730.07306377756,0.0,0.0,0.002769871888389334,,1.8974935026460922,,245767.17182656212,219634.54365724276,,,511.14742453703684,0.0005111474245370369,10.0,1360.0,0.5,7.51688140712443e-06,0.010222958713689225,0.002769871888389334,233730.07306377756,1.0515,0.014900000000000002,68744.13913640517,3482.578088650286,3482.578088650286,216151.96556859248,235622.05088018154,350.5951095956663,11686.503653188878,233.73007306377755,210.35706575739982,1869.8405845102204,701.1902191913326,467.4601461275551,0.014607145442570873,0.0002772311211820344,0.0007138978601558568,0.00021589882808504147,0.013400117633147938,0.0002772311211820344,0.0007138978601558568,0.00021589882808504147,0.013400117633147938,1.1763314794157075e-07,,1.5052567058803357e-06,1.5052567058803357e-06,3.4,68744.13913640517,100,0.9,0.9,11.666666666666666,10,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,341703.1083624845,0.0,0.0,0.005539743776778669,,3.794987005292185,,359300.8184431525,437395.307451786,,,511.14742453703684,0.0005111474245370369,20.0,1360.0,0.5,1.503376281424886e-05,0.02044591742737845,0.005539743776778669,341703.1083624845,1.0515,0.014900000000000002,100500.91422426015,5091.37631460102,5091.37631460102,432303.93113718496,460768.34131703095,512.5546625437267,17085.155418124225,341.7031083624845,307.5327975262361,2733.624866899876,1025.1093250874535,683.406216724969,0.028564856946995194,0.00040529973144221265,0.0010436873384368419,0.00031563461082025984,0.026800235266295876,0.00040529973144221265,0.0010436873384368419,0.00031563461082025984,0.026800235266295876,2.3526629588314153e-07,,3.0105134117606723e-06,3.0105134117606723e-06,3.4,100500.91422426015,100,0.9,0.9,11.666666666666666,20,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,386141.0076707387,0.0,0.0,0.006924679720973336,,4.743733756615232,,406027.2695657818,546133.4149357753,,,511.14742453703684,0.0005111474245370369,25.0,1360.0,0.5,1.8792203517811076e-05,0.025557396784223065,0.006924679720973336,386141.0076707387,1.0515,0.014900000000000002,113570.88460904079,5753.501014294007,5753.501014294007,540379.9139214812,572546.0715027557,579.2115115061081,19307.050383536935,386.1410076707387,347.52690690366484,3089.1280613659096,1158.4230230122162,772.2820153414774,0.035494401766608084,0.0004580082617854177,0.001179417074923629,0.0003566823470291782,0.03350029408286986,0.0004580082617854177,0.001179417074923629,0.0003566823470291782,0.03350029408286986,2.94082869853927e-07,,3.76314176470084e-06,3.76314176470084e-06,3.4,113570.88460904079,100,0.9,0.9,11.666666666666666,25,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,564521.2054133472,0.0,0.0,0.013849359441946672,,9.487467513230461,,593594.0474921346,1089171.1938036215,,,511.14742453703684,0.0005111474245370369,50.0,1360.0,0.5,3.758440703562215e-05,0.05111479356844613,0.013849359441946672,564521.2054133472,1.0515,0.014900000000000002,166035.64865098448,8411.365960658875,8411.365960658875,1080759.8278429625,1127785.3384480947,846.7818081200209,28226.060270667364,564.5212054133473,508.0690848720125,4516.169643306778,1693.5636162400417,1129.0424108266945,0.06991588607760463,0.0006695879766617415,0.0017242559987016503,0.0005214539365015283,0.06700058816573971,0.0006695879766617415,0.0017242559987016503,0.0005214539365015283,0.06700058816573971,5.881657397078537e-07,,7.52628352940168e-06,7.52628352940168e-06,3.4,166035.64865098448,100,0.9,0.9,11.666666666666666,50,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,704953.8083289769,0.0,0.0,0.02077403916292001,,14.231201269845693,,741258.9294579192,1631643.5535085453,,,511.14742453703684,0.0005111474245370369,75.0,1360.0,0.5,5.637661055343323e-05,0.07667219035266919,0.02077403916292001,704953.8083289769,1.0515,0.014900000000000002,207339.35539087554,10503.811744101757,10503.811744101757,1621139.7417644435,1679863.5106358523,1057.4307124934653,35247.690416448844,704.9538083289768,634.4584274960793,5639.630466631815,2114.8614249869306,1409.9076166579537,0.10414140158725492,0.0008361574191236365,0.002153188969985277,0.000651172949536463,0.10050088224860955,0.0008361574191236365,0.002153188969985277,0.000651172949536463,0.10050088224860955,8.822486095617808e-07,,1.128942529410252e-05,1.128942529410252e-05,3.4,207339.35539087554,100,0.9,0.9,11.666666666666666,75,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,825305.2253726947,0.0,0.0,0.027698718883893345,,18.974935026460923,,867808.4444793885,2173816.7035439783,,,511.14742453703684,0.0005111474245370369,100.0,1360.0,0.5,7.51688140712443e-05,0.10222958713689226,0.027698718883893345,825305.2253726947,1.0515,0.014900000000000002,242736.83099196904,12297.047858053153,12297.047858053153,2161519.655685925,2230268.888232145,1237.957838059042,41265.261268634735,825.3052253726947,742.7747028354253,6602.441802981558,2475.915676118084,1650.6104507453895,0.13826321392565363,0.0009789082335375447,0.0025207865921825314,0.0007623427684541281,0.13400117633147943,0.0009789082335375447,0.0025207865921825314,0.0007623427684541281,0.13400117633147943,1.1763314794157075e-06,,1.505256705880336e-05,1.505256705880336e-05,3.4,242736.83099196904,100,0.9,0.9,11.666666666666666,100,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,932634.7450818996,0.0,0.0,0.034623398604866684,,23.718668783076158,,980665.4344536174,2715795.8273091265,,,511.14742453703684,0.0005111474245370369,125.0,1360.0,0.5,9.396101758905539e-05,0.12778698392111532,0.034623398604866684,932634.7450818996,1.0515,0.014900000000000002,274304.336788794,13896.257701720306,13896.257701720306,2701899.569607406,2779589.521153957,1398.9521176228493,46631.73725409498,932.6347450818996,839.3712705737097,7461.077960655197,2797.9042352456986,1865.2694901637992,0.1723177786394391,0.0011062135592702456,0.0028486105364768093,0.0008614841293427832,0.16750147041434926,0.0011062135592702456,0.0028486105364768093,0.0008614841293427832,0.16750147041434926,1.4704143492696347e-06,,1.8815708823504204e-05,1.8815708823504204e-05,3.4,274304.336788794,100,0.9,0.9,11.666666666666666,125,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1363471.0637957975,0.0,0.0,0.06924679720973337,,47.437337566152316,,1433689.8235812811,5424114.85806537,,,511.14742453703684,0.0005111474245370369,250.0,1360.0,0.5,0.00018792203517811078,0.25557396784223063,0.06924679720973337,1363471.0637957975,1.0515,0.014900000000000002,401020.901116411,20315.718850557387,20315.718850557387,5403799.139214812,5517378.43854932,2045.2065956936963,68173.55318978988,1363.4710637957976,1227.123957416218,10907.76851036638,4090.4131913873925,2726.942127591595,0.34204417206510823,0.001617235671732438,0.004164543578278202,0.0012594519863990833,0.3350029408286985,0.001617235671732438,0.004164543578278202,0.0012594519863990833,0.3350029408286985,2.9408286985392694e-06,,3.763141764700841e-05,3.763141764700841e-05,3.4,401020.901116411,100,0.9,0.9,11.666666666666666,250,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1993334.8522686586,0.0,0.0,0.13849359441946674,,94.87467513230463,,2095991.597160495,10837298.967728427,,,511.14742453703684,0.0005111474245370369,500.0,1360.0,0.5,0.00037584407035622157,0.5111479356844613,0.13849359441946674,1993334.8522686586,1.0515,0.014900000000000002,586274.9565496055,29700.689298803016,29700.689298803016,10807598.278429624,10973646.229039919,2990.002278402988,99666.74261343293,1993.3348522686586,1794.001367041793,15946.678818149268,5980.004556805976,3986.669704537317,0.680299852684068,0.002364327571295775,0.00608837992884375,0.0018412635265314845,0.670005881657397,0.002364327571295775,0.00608837992884375,0.0018412635265314845,0.670005881657397,5.881657397078539e-06,,7.526283529401681e-05,7.526283529401681e-05,3.4,586274.9565496055,100,0.9,0.9,11.666666666666666,500,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,74096.39522307948,0.0,0.0,0.0003402985462878325,,0.23312063032509134,,77912.35957706808,27659.849201536676,,,627.9811215740738,0.0006279811215740738,1.0,1360.0,0.5,9.235025728752872e-07,0.0012559634991103905,0.0003402985462878325,74096.39522307948,1.0515,0.014900000000000002,21793.05741855279,1104.0362888238844,1104.0362888238844,26555.81291271279,32728.160002515484,111.14459283461923,3704.8197611539745,74.09639522307948,66.68675570077154,592.7711617846359,222.28918566923846,148.19279044615897,0.0016514696627503613,7.153590164820206e-05,0.0001842121003342851,5.570989745308027e-05,0.001340011763314794,7.153590164820206e-05,0.0001842121003342851,5.570989745308027e-05,0.001340011763314794,1.1763314794157076e-08,,1.5052567058803362e-07,1.5052567058803362e-07,3.4,21793.05741855279,100,0.9,0.9,14.333333333333332,1,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,178962.79156470724,0.0,0.0,0.0017014927314391625,,1.1656031516254566,,188179.37533028965,135445.61015787808,,,627.9811215740738,0.0006279811215740738,5.0,1360.0,0.5,4.617512864376435e-06,0.006279817495551953,0.0017014927314391625,178962.79156470724,1.0515,0.014900000000000002,52636.11516609036,2666.5455943141383,2666.5455943141383,132779.06456356397,147686.94857562342,268.44418734706085,8948.139578235363,178.96279156470723,161.06651240823652,1431.7023325176579,536.8883746941217,357.92558312941446,0.007452313699825123,0.00017277850855655313,0.00044492193738398,0.00013455443731062066,0.00670005881657397,0.00017277850855655313,0.00044492193738398,0.00013455443731062066,0.00670005881657397,5.881657397078537e-08,,7.526283529401681e-07,7.526283529401681e-07,3.4,52636.11516609036,100,0.9,0.9,14.333333333333332,5,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,261635.74655710385,0.0,0.0,0.003402985462878325,,2.331206303250913,,275109.9875047947,269456.5017508288,,,627.9811215740738,0.0006279811215740738,10.0,1360.0,0.5,9.23502572875287e-06,0.012559634991103906,0.003402985462878325,261635.74655710385,1.0515,0.014900000000000002,76951.69016385407,3898.3726237008477,3898.3726237008477,265558.12912712793,287352.8012429327,392.4536198356558,13081.787327855192,261.63574655710386,235.4721719013935,2093.085972456831,784.9072396713116,523.2714931142077,0.014499881255853168,0.00025259459622852405,0.0006504563447480723,0.0001967126817286292,0.01340011763314794,0.00025259459622852405,0.0006504563447480723,0.0001967126817286292,0.01340011763314794,1.1763314794157074e-07,,1.5052567058803361e-06,1.5052567058803361e-06,3.4,76951.69016385407,100,0.9,0.9,14.333333333333332,10,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,382499.9782244825,0.0,0.0,0.00680597092575665,,4.662412606501827,,402198.72710304335,536815.5079298007,,,627.9811215740738,0.0006279811215740738,20.0,1360.0,0.5,1.847005145750574e-05,0.02511926998220781,0.00680597092575665,382499.9782244825,1.0515,0.014900000000000002,112499.99359543603,5699.24967554479,5699.24967554479,531116.2582542559,562979.1123153141,573.7499673367238,19124.998911224127,382.4999782244825,344.2499804020343,3059.99982579586,1147.4999346734476,764.999956448965,0.028408041413859185,0.00036928221326188294,0.000950938627370675,0.0002875853069307485,0.02680023526629588,0.00036928221326188294,0.000950938627370675,0.0002875853069307485,0.02680023526629588,2.3526629588314153e-07,,3.0105134117606723e-06,3.0105134117606723e-06,3.4,112499.99359543603,100,0.9,0.9,14.333333333333332,20,alum,ChemicalAdditionZO,chemical_addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
