fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.pump.capital_a_parameter[default],fs.costing.pump.capital_b_parameter[default],fs.costing.pump.reference_state[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[PumpZO],fs.costing.LCOW_aggregate_indirect_capex[PumpZO],fs.costing.LCOW_aggregate_fixed_opex[PumpZO],fs.costing.LCOW_aggregate_variable_opex[PumpZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.pump.capital_a_parameter[abmet],fs.costing.pump.capital_b_parameter[abmet],fs.costing.pump.reference_state[abmet],fs.costing.pump.capital_a_parameter[gac_feed],fs.costing.pump.capital_b_parameter[gac_feed],fs.costing.pump.reference_state[gac_feed],fs.costing.pump.capital_a_parameter[raw_water],fs.costing.pump.capital_b_parameter[raw_water],fs.costing.pump.reference_state[raw_water],fs.costing.pump.capital_a_parameter[recharge_well],fs.costing.pump.capital_b_parameter[recharge_well],fs.costing.pump.reference_state[recharge_well],fs.costing.pump.capital_a_parameter[ultrafiltration_feed],fs.costing.pump.capital_b_parameter[ultrafiltration_feed],fs.costing.pump.reference_state[ultrafiltration_feed]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,172437.20504378862,0.0,0.0,23.841755116777414,16332.732071616114,181317.72110354376,18902.046426768567,,,,258.6771073460647,0.025867710734606475,23.841755116777414,0.025599666,172437.20504378862,1.0515,0.014900000000000002,172437.20504378862,2569.314355152451,2569.314355152451,16332.732071616114,30697.024390039438,258.65580756568295,8621.860252189432,172.43720504378862,155.19348453940978,1379.497640350309,517.3116151313659,344.87441008757725,0.0037600263556589997,0.001373986503205698,7.076030491509389e-05,0.0003147109494587013,0.002000568598079506,0.001373986503205698,7.076030491509389e-05,0.0003147109494587013,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,172437.20504378862,5.904166666666666,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,193249.1880945016,0.0,0.0,27.19003265258454,18626.460852315904,203201.52128136845,21505.873754923978,,,,295.00508501851834,0.029500508501851843,27.19003265258454,0.025599666,193249.1880945016,1.0515,0.014900000000000002,193249.1880945016,2879.412902608074,2879.412902608074,18626.460852315904,34724.42432477236,289.8737821417524,9662.45940472508,193.2491880945016,173.92426928505145,1545.9935047560127,579.7475642835047,386.4983761890032,0.0037295648079001768,0.0013501986314553946,6.953522951995299e-05,0.0003092623488453231,0.002000568598079506,0.0013501986314553946,6.953522951995299e-05,0.0003092623488453231,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,193249.1880945016,6.7333333333333325,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,213722.4298611458,0.0,0.0,30.53831018839168,20920.189633015703,224729.13499899482,24104.653837946775,,,,331.3330626909721,0.03313330626909721,30.53831018839168,0.025599666,213722.4298611458,1.0515,0.014900000000000002,213722.4298611458,3184.464204931073,3184.464204931073,20920.189633015703,38723.60657398059,320.5836447917187,10686.12149305729,213.7224298611458,192.35018687503123,1709.7794388891664,641.1672895834374,427.4448597222916,0.00370308456449318,0.001329519818971219,6.847027067701791e-05,0.0003045258767654376,0.002000568598079506,0.001329519818971219,6.847027067701791e-05,0.0003045258767654376,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,213722.4298611458,7.562499999999999,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,233898.87931272225,0.0,0.0,33.88658772419881,23213.918413715495,245944.67159732745,26699.01171547506,,,,367.6610403634258,0.036766104036342576,33.88658772419881,0.025599666,233898.87931272225,1.0515,0.014900000000000002,233898.87931272225,3485.0933017595617,3485.0933017595617,23213.918413715495,42698.065553228545,350.8483189690834,11694.943965636114,233.89887931272224,210.50899138145004,1871.191034501778,701.6966379381668,467.7977586254445,0.003679706614892739,0.0013112636334588039,6.753007712312837e-05,0.0003003443062313009,0.0020005685980795055,0.0013112636334588039,6.753007712312837e-05,0.0003003443062313009,0.0020005685980795055,0.002000568598079506,0.025599666,0.025599666,1.0,233898.87931272225,8.391666666666666,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,253811.65550152335,0.0,0.0,37.23486526000595,25507.64719441529,266882.95575985184,29289.44086138799,,,,403.9890180358795,0.040398901803587954,37.23486526000595,0.025599666,253811.65550152335,1.0515,0.014900000000000002,253811.65550152335,3781.7936669726982,3781.7936669726982,25507.64719441529,46650.56013203232,380.71748325228504,12690.582775076167,253.81165550152335,228.43048995137104,2030.4932440121868,761.4349665045701,507.6233110030467,0.003658810433264773,0.0012949454971456825,6.668969310300285e-05,0.00029660664493658145,0.0020005685980795055,0.0012949454971456825,6.668969310300285e-05,0.00029660664493658145,0.0020005685980795055,0.002000568598079506,0.025599666000000004,0.025599666000000004,1.0,253811.65550152335,9.220833333333333,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,273487.5354877842,0.0,0.0,40.58314279581307,27801.375975115076,287572.1435654051,31876.34025388306,,,,440.3169957083331,0.04403169957083332,40.58314279581307,0.025599666,273487.5354877842,1.0515,0.014900000000000002,273487.5354877842,4074.964278767985,4074.964278767985,27801.375975115076,50583.32088192398,410.2313032316763,13674.37677438921,273.4875354877842,246.13878193900578,2187.9002839022737,820.4626064633526,546.9750709755684,0.003639942261618135,0.001280211063726654,6.593086978192262e-05,0.0002932317300300525,0.002000568598079506,0.001280211063726654,6.593086978192262e-05,0.0002932317300300525,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,273487.5354877842,10.049999999999999,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,292948.59292282455,0.0,0.0,43.93142033162021,30095.104755814875,308035.44545835006,34460.03879036496,,,,476.6449733807868,0.04766449733807868,43.93142033162021,0.025599666,292948.59292282455,1.0515,0.014900000000000002,292948.59292282455,4364.934034550086,4364.934034550086,30095.104755814875,54498.18657302289,439.42288938423684,14647.429646141229,292.94859292282456,263.65373363054215,2343.5887433825965,878.8457787684737,585.8971858456491,0.0036227606315011036,0.0012667936754533766,6.523987428584904e-05,0.00029015848368237204,0.002000568598079506,0.0012667936754533766,6.523987428584904e-05,0.00029015848368237204,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,292948.59292282455,10.879166666666665,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,312213.3202230083,0.0,0.0,47.27969786742734,32388.833536514667,328292.30621449323,37040.81200783749,,,,512.9729510532405,0.05129729510532406,47.27969786742734,0.025599666,312213.3202230083,1.0515,0.014900000000000002,312213.3202230083,4651.978471322824,4651.978471322824,32388.833536514667,58396.69765290387,468.3199803345124,15610.666011150415,312.2133202230083,280.99198820070745,2497.7065617840663,936.6399606690248,624.4266404460166,0.0036070023770456007,0.0012544878222195209,6.460612284430543e-05,0.00028733983390226837,0.002000568598079506,0.0012544878222195209,6.460612284430543e-05,0.00028733983390226837,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,312213.3202230083,11.708333333333332,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,331297.4222871383,0.0,0.0,50.62797540323447,34682.56231721446,348359.23953492596,39618.89390929283,,,,549.3009287256942,0.05493009287256943,50.62797540323447,0.025599666,331297.4222871383,1.0515,0.014900000000000002,331297.4222871383,4936.331592078362,4936.331592078362,34682.56231721446,62280.16236451358,496.94613343070745,16564.871114356916,331.2974222871383,298.1676800584245,2650.3793782971065,993.8922668614149,662.5948445742766,0.003592460556119195,0.00124313189986285,6.402129284293693e-05,0.00028473876533390257,0.0020005685980795055,0.00124313189986285,6.402129284293693e-05,0.00028473876533390257,0.0020005685980795055,0.0020005685980795055,0.025599666,0.025599666,1.0,331297.4222871383,12.5375,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,350214.3933356983,0.0,0.0,53.9762529390416,36976.291097914254,368250.43459248677,42194.48555861616,,,,585.6289063981479,0.0585628906398148,53.9762529390416,0.025599666,350214.3933356983,1.0515,0.014900000000000002,350214.3933356983,5218.194460701905,5218.194460701905,36976.291097914254,66149.70479779295,525.3215900035475,17510.719666784917,350.2143933356983,315.1929540021285,2801.715146685586,1050.643180007095,700.4287866713966,0.0035789696116428136,0.0012325966224194479,6.347872605460166e-05,0.00028232566508925807,0.002000568598079506,0.0012325966224194479,6.347872605460166e-05,0.00028232566508925807,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,350214.3933356983,13.366666666666665,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,368975.94594810467,0.0,0.0,57.32453047484873,39270.01987861404,387978.2071644321,44767.7614732408,,,,621.9568840706015,0.062195688407060155,57.32453047484873,0.025599666,368975.94594810467,1.0515,0.014900000000000002,368975.94594810467,5497.74159462676,5497.74159462676,39270.01987861404,70006.30062915994,553.4639189221571,18448.797297405235,368.97594594810465,332.07835135329424,2951.807567584837,1106.9278378443141,737.9518918962093,0.00356639510596942,0.0012227770055486826,6.297301578575742e-05,0.00028007648655547406,0.002000568598079506,0.0012227770055486826,6.297301578575742e-05,0.00028007648655547406,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,368975.94594810467,14.195833333333331,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,387592.3366097757,0.0,0.0,60.672808010655864,41563.74865931384,407553.3419451792,47338.8744747995,,,,658.2848617430552,0.06582848617430553,60.672808010655864,0.025599666,387592.3366097757,1.0515,0.014900000000000002,387592.3366097757,5775.125815485659,5775.125815485659,41563.74865931384,73850.80424009608,581.3885049146636,19379.616830488787,387.5923366097757,348.83310294879817,3100.7386928782057,1162.7770098293272,775.1846732195514,0.003554626439416355,0.0012135866803277549,6.24997140368796e-05,0.00027797144697221446,0.002000568598079506,0.0012135866803277549,6.24997140368796e-05,0.00027797144697221446,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,387592.3366097757,15.024999999999999,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,406072.6170766367,0.0,0.0,64.021085546463,43857.47744001363,426985.35685608356,49907.959434455515,,,,694.612839415509,0.0694612839415509,64.021085546463,0.025599666,406072.6170766367,1.0515,0.014900000000000002,406072.6170766367,6050.481994441888,6050.481994441888,43857.47744001363,77683.96965620776,609.1089256149551,20303.630853831837,406.07261707663673,365.46535536897306,3248.580936613094,1218.2178512299101,812.1452341532735,0.0035435715718245856,0.0012049537712394956,6.20551192188343e-05,0.0002759940832867504,0.0020005685980795055,0.0012049537712394956,6.20551192188343e-05,0.0002759940832867504,0.0020005685980795055,0.0020005685980795055,0.025599666,0.025599666,1.0,406072.6170766367,15.854166666666666,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,424424.8314625678,0.0,0.0,67.36936308227013,46151.20622071342,446282.71028289007,52475.13620950568,,,,730.9408170879626,0.07309408170879628,67.36936308227013,0.025599666,424424.8314625678,1.0515,0.014900000000000002,424424.8314625678,6323.929988792261,6323.929988792261,46151.20622071342,81506.46696492299,636.6372471938517,21221.24157312839,424.4248314625678,381.98234831631106,3395.3986517005424,1273.2744943877035,848.8496629251356,0.0035331531221657617,0.0011968178502980082,6.163611929034768e-05,0.0002741305544978995,0.002000568598079506,0.0011968178502980082,6.163611929034768e-05,0.0002741305544978995,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,424424.8314625678,16.683333333333334,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,442656.1728881673,0.0,0.0,70.71764061807727,48444.93500141322,465452.965791908,55040.51197744691,,,,767.2687947604164,0.07672687947604165,70.71764061807727,0.025599666,442656.1728881673,1.0515,0.014900000000000002,442656.1728881673,6595.576976033693,6595.576976033693,48444.93500141322,85318.8953645814,663.984259332251,22132.808644408367,442.6561728881673,398.39055559935065,3541.2493831053384,1327.968518664502,885.3123457763346,0.0035233054370747622,0.0011891276478225216,6.124007386285986e-05,0.0002723691173098751,0.0020005685980795055,0.0011891276478225216,6.124007386285986e-05,0.0002723691173098751,0.0020005685980795055,0.0020005685980795055,0.025599666,0.025599666,1.0,442656.1728881673,17.5125,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,460773.1095117224,0.0,0.0,74.06591815388441,50738.66378211302,484502.92465157615,57604.18311383769,,,,803.5967724328701,0.08035967724328703,74.06591815388441,0.025599666,460773.1095117224,1.0515,0.014900000000000002,460773.1095117224,6865.519331724665,6865.519331724665,50738.66378211302,89121.79366301381,691.1596642675836,23038.65547558612,460.7731095117224,414.6957985605502,3686.184876093779,1382.3193285351672,921.5462190234448,0.0035139723539507335,0.0011818393056100018,6.086472423891514e-05,0.0002706997260223112,0.002000568598079506,0.0011818393056100018,6.086472423891514e-05,0.0002706997260223112,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,460773.1095117224,18.34166666666667,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,478781.4870414008,0.0,0.0,77.41419568969154,53032.39256281281,503438.733624033,60166.236719729684,,,,839.9247501053239,0.08399247501053239,77.41419568969154,0.025599666,478781.4870414008,1.0515,0.014900000000000002,478781.4870414008,7133.844156916873,7133.844156916873,53032.39256281281,92915.64881697012,718.1722305621013,23939.07435207004,478.7814870414008,430.9033383372608,3830.2518963312064,1436.3444611242026,957.5629740828016,0.0035051054706469837,0.001174915025710487,6.0508123824090207e-05,0.00026911372303290056,0.002000568598079506,0.001174915025710487,6.0508123824090207e-05,0.00026911372303290056,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,478781.4870414008,19.170833333333334,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,496686.61294549174,0.0,0.0,80.76247322549868,55326.12134351261,522265.97351218463,62726.75187640044,,,,876.2527277777775,0.08762527277777776,80.76247322549868,0.025599666,496686.61294549174,1.0515,0.014900000000000002,496686.61294549174,7400.630532887828,7400.630532887828,55326.12134351261,96700.90294696577,745.0299194182376,24834.33064727459,496.68661294549173,447.0179516509426,3973.492903563934,1490.0598388364751,993.3732258909835,0.0034966627904473167,0.0011683220122691283,6.016858363186027e-05,0.0002676035964668222,0.002000568598079506,0.0011683220122691283,6.016858363186027e-05,0.0002676035964668222,0.002000568598079506,0.002000568598079506,0.025599666,0.025599666,1.0,496686.61294549174,20.0,abmet,PumpZO,pump,24348.0,0.8671,1.0,,,,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5021.799226907847,0.0,0.0,0.0,0.0,5280.421887093601,74.82480848092693,,,,4.381263638888887,0.0004381263638888888,3.769483525243404e-21,0.0,5021.799226907847,1.0515,0.014900000000000002,5021.799226907847,74.82480848092693,74.82480848092693,0.0,418.32383006566783,7.53269884036177,251.08996134539234,5.021799226907847,4.519619304217063,40.174393815262775,15.06539768072354,10.043598453815694,0.0030252817220336506,0.0023624870995411365,0.00012166808562636872,0.0005411265368661454,1.8674788104926634e-23,0.0023624870995411365,0.00012166808562636872,0.0005411265368661454,1.8674788104926634e-23,0.0,0.0,2.3896623118338856e-22,1.0,5021.799226907847,0.1,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34697.111727245756,0.0,0.0,0.0,0.0,36484.01298119892,516.9869647359618,,,,40.70924131134258,0.004070924131134258,5.218206108982621e-17,0.0,34697.11172724594,1.0515,0.014900000000000002,34697.11172724594,516.9869647359618,516.9869647359618,0.0,2890.324366650391,52.04566759086863,1734.8555863622878,34.697111727245755,31.227400554521182,277.57689381796604,104.09133518173726,69.39422345449151,0.002249604547321585,0.0017567493577238602,9.047259192277888e-05,0.00040238259767495717,2.782283887855299e-20,0.0017567493577238602,9.047259192277888e-05,0.00040238259767495717,2.782283887855299e-20,0.0,0.0,3.560264732469147e-19,1.0,34697.11172724594,0.9291666666666666,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,60323.51006443287,0.0,0.0,0.0,0.0,63430.17083275117,898.8202999600499,,,,77.03721898379627,0.007703721898379629,5.218206108982621e-17,0.0,60323.51006443318,1.0515,0.014900000000000002,60323.51006443318,898.8202999600499,898.8202999600499,0.0,5025.043940017615,90.48526509664931,3016.175503221644,60.323510064432874,54.29115905798959,482.588080515463,180.97053019329863,120.64702012886575,0.0020667686857042257,0.0016139701377726888,8.311946209529377e-05,0.000369679085836254,1.470259021307421e-20,0.0016139701377726888,8.311946209529377e-05,0.000369679085836254,1.470259021307421e-20,0.0,0.0,1.8813721216602368e-19,1.0,60323.51006443318,1.7583333333333333,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
