fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_acetic_acid,fs.costing.aggregate_flow_activated_carbon,fs.costing.aggregate_flow_anthracite,fs.costing.aggregate_flow_cationic_polymer,fs.costing.aggregate_flow_ferric_chloride,fs.costing.aggregate_flow_phosphoric_acid,fs.costing.aggregate_flow_sand,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[acetic_acid],fs.costing.aggregate_flow_costs[activated_carbon],fs.costing.aggregate_flow_costs[anthracite],fs.costing.aggregate_flow_costs[cationic_polymer],fs.costing.aggregate_flow_costs[ferric_chloride],fs.costing.aggregate_flow_costs[phosphoric_acid],fs.costing.aggregate_flow_costs[sand],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.fixed_bed.capital_a_parameter[default],fs.costing.fixed_bed.capital_b_parameter[default],fs.costing.fixed_bed.reference_state[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.acetic_acid_dose,fs.unit.phosphoric_acid_dose,fs.unit.ferric_chloride_dose,fs.unit.acetic_acid_demand,fs.unit.phosphoric_acid_demand,fs.unit.ferric_chloride_demand,fs.unit.activated_carbon_demand,fs.unit.activated_carbon_parameter_a,fs.unit.activated_carbon_parameter_b,fs.unit.sand_demand,fs.unit.sand_parameter_a,fs.unit.sand_parameter_b,fs.unit.anthracite_demand,fs.unit.anthracite_parameter_a,fs.unit.anthracite_parameter_b,fs.unit.cationic_polymer_demand,fs.unit.cationic_polymer_parameter_a,fs.unit.cationic_polymer_parameter_b,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[FixedBedZO],fs.costing.LCOW_aggregate_indirect_capex[FixedBedZO],fs.costing.LCOW_aggregate_fixed_opex[FixedBedZO],fs.costing.LCOW_aggregate_variable_opex[FixedBedZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[acetic_acid],fs.costing.LCOW_aggregate_variable_opex[activated_carbon],fs.costing.LCOW_aggregate_variable_opex[anthracite],fs.costing.LCOW_aggregate_variable_opex[cationic_polymer],fs.costing.LCOW_aggregate_variable_opex[ferric_chloride],fs.costing.LCOW_aggregate_variable_opex[phosphoric_acid],fs.costing.LCOW_aggregate_variable_opex[sand],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.fixed_bed.capital_a_parameter[gravity_basin],fs.costing.fixed_bed.capital_b_parameter[gravity_basin],fs.costing.fixed_bed.reference_state[gravity_basin]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,18947946.351249248,0.0,0.0,93.32161126570483,151.1035950447256,6.190699243654665,6.679178211644386,6.696751935728814,30.220719008945125,12.781371425004147,6.697937726814588,63929.72605534789,1949958.8296861835,264186.9813871755,88101.02682732762,65204.169649839685,311993.41274978936,145447.79762495324,40091.875838284686,19923765.588338587,3211238.220452515,1542007.97,0.734002,1.0,839.9247501053239,0.08399247501053239,839.9247501053239,0.07559322750947915,1,0.1,93.32161126570483,0.03086,0.0499676,0.0042266,0.00999352,151.1035950447256,12.781371425004147,30.220719008945125,6.190699243654665,0.0040419,-0.08488,6.697937726814588,0.0045013,-0.088486,6.679178211644386,0.0044887,-0.0884862,6.696751935728814,0.010659,-0.19607,18947946.351249248,1.0515,0.014900000000000002,18947946.351249248,282324.4006336138,282324.4006336138,2928913.8198189014,4507307.76417697,28421.919526873873,947397.3175624624,18947.946351249248,17053.151716124325,151583.57080999398,56843.839053747746,37895.892702498495,0.17003152109745445,0.04649767686717991,0.0023946303586597707,0.01065027058151774,0.11048894329009706,0.04649767686717991,0.0023946303586597707,0.01065027058151774,0.11048894329009706,0.002411654391769547,0.07355931372693726,0.00996606325763262,0.003323480974775078,0.0024597308920357576,0.011769490196309962,0.005486803112713854,0.0015124067379229833,0.03086,0.03086,1.0,18947946.351249248,19.170833333333334,default,FixedBedZO,fixed_bed,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,19546081.811232857,0.0,0.0,97.3579078625045,157.63904721032014,6.435285974790386,6.942004044126911,6.928635010091942,31.52780944206403,13.334184490332518,6.961501805649246,66694.78049677676,2034297.4098008438,274624.67632968683,91567.80447342922,67461.94229317627,325487.58556813496,151738.62825467845,41669.492524950474,20552705.02451135,3344778.938729046,1542007.97,0.734002,1.0,876.2527277777775,0.08762527277777776,876.2527277777776,0.0788627455,1,0.1,97.3579078625045,0.03086,0.0499676,0.0042266,0.00999352,157.63904721032014,13.334184490332518,31.52780944206403,6.435285974790386,0.0040419,-0.08488,6.961501805649246,0.0045013,-0.088486,6.942004044126911,0.0044887,-0.0884862,6.928635010091942,0.010659,-0.19607,19546081.811232857,1.0515,0.014900000000000002,19546081.811232857,291236.6189873696,291236.6189873696,3053542.319741677,4681761.89535512,29319.122716849288,977304.0905616429,19546.081811232856,17591.473630109573,156368.65448986285,58638.245433698576,39092.16362246571,0.16929048348390857,0.04597691388993143,0.0023678110653314755,0.010530990071388689,0.11041476845725695,0.04597691388993143,0.0023678110653314755,0.010530990071388689,0.11041476845725695,0.002411654391769547,0.07355931372693726,0.009930309415903803,0.0033110521716720105,0.002439394630236545,0.01176949019630996,0.005486803112713853,0.0015067508117139951,0.030860000000000002,0.030860000000000002,1.0,19546081.811232857,20.0,default,FixedBedZO,fixed_bed,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,665705.8204540481,0.0,0.0,0.4844549686119957,0.7881952360516006,0.05009642538221548,0.055486262911056135,0.22150973960498385,0.15763904721032013,0.06667092245166258,0.055622811786340896,331.87461092304073,10171.487049004218,2137.8559802563177,731.8859569808675,2156.770741833264,1627.4379278406748,758.693141273392,332.9417135346843,699989.6702074317,28167.963846411778,,,,4.381263638888887,0.0004381263638888888,4.381263638888887,0.00039431372749999994,1,0.1,0.4844549686119957,0.030712,0.0499676,0.0042266,0.00999352,0.7881952360516006,0.06667092245166258,0.15763904721032013,0.05009642538221548,0.004066,-0.089575,0.055622811786340896,0.004501,-0.088486,0.055486262911056135,0.00449,-0.08849,0.22150973960498385,0.027354,-0.241725,665705.8204540481,1.0515,0.014900000000000002,665705.8204540481,9919.016724765317,9919.016724765317,18248.947121646463,73703.29643477472,998.5587306810722,33285.291022702404,665.7058204540481,599.1352384086433,5325.646563632385,1997.1174613621445,1331.4116409080962,0.5330158588449285,0.31317887112753684,0.016128711863068163,0.07173347020003144,0.1319748056542921,0.31317887112753684,0.016128711863068163,0.07173347020003144,0.1319748056542921,0.002400088453662551,0.07355931372693728,0.015460789361185794,0.005292935876781749,0.015597579279336946,0.011769490196309964,0.005486803112713853,0.0024078056473639782,0.030712,0.030712,1.0,665705.8204540481,0.1,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,2765484.510159301,0.0,0.0,4.501394083353128,7.323647401646124,0.3812267557071536,0.4232651308185354,1.2008092295339672,1.4647294803292248,0.6194839877800316,0.42431054814711056,3083.668259826588,94510.06716366421,16268.783517068765,5583.036035826248,11691.902204393786,15121.610746186272,7049.523770998602,2539.797547696636,2907906.962432505,197054.1084470347,,,,40.70924131134258,0.004070924131134258,40.70924131134258,0.0036638317180208322,1,0.1,4.501394083353128,0.030712,0.0499676,0.0042266,0.00999352,7.323647401646124,0.6194839877800316,1.4647294803292248,0.3812267557071536,0.004066,-0.089575,0.42431054814711056,0.004501,-0.088486,0.4232651308185354,0.00449,-0.08849,1.2008092295339672,0.027354,-0.241725,2765484.510159301,1.0515,0.014900000000000002,2765484.510159301,41205.71920137359,41205.71920137359,155848.38924566112,386217.629433197,4148.226765238952,138274.22550796505,2765.484510159301,2488.936059143371,22123.876081274408,8296.453530477904,5530.969020318602,0.30060187896335716,0.1400192377742693,0.007210990745374876,0.03207133924504564,0.12130031119866737,0.1400192377742693,0.007210990745374876,0.03207133924504564,0.12130031119866737,0.0024000884536625514,0.07355931372693728,0.012662360599271526,0.004345402681779416,0.009100070798048594,0.011769490196309964,0.005486803112713853,0.0019767816299441875,0.030712000000000003,0.030712000000000003,1.0,2765484.510159301,0.9291666666666666,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,4156654.226445565,0.0,0.0,8.51833319809426,13.859099567240643,0.681362152823562,0.757020566802408,1.9476994696507073,2.771819913448129,1.1722970531084003,0.7588922587530477,5835.461908730134,178848.64727832415,29077.00783080806,9985.403466016794,18964.13781858058,28615.783564531863,13340.35440072381,4542.504790804072,4370721.919107512,351143.44903255836,,,,77.03721898379627,0.007703721898379629,77.03721898379627,0.0069333497085416656,1,0.1,8.51833319809426,0.030712,0.0499676,0.0042266,0.00999352,13.859099567240643,1.1722970531084003,2.771819913448129,0.681362152823562,0.004066,-0.089575,0.7588922587530477,0.004501,-0.088486,0.757020566802408,0.00449,-0.08849,1.9476994696507073,0.027354,-0.241725,4156654.226445565,1.0515,0.014900000000000002,4156654.226445565,61934.147974038926,61934.147974038926,289209.30105851946,635465.1822073224,6234.981339668348,207832.71132227825,4156.654226445565,3740.988803801009,33253.23381156452,12469.962679336695,8313.30845289113,0.26136279704587423,0.11121229164821503,0.005727433019883073,0.025473122053549003,0.11894995032422716,0.11121229164821503,0.005727433019883073,0.025473122053549003,0.11894995032422716,0.0024000884536625514,0.07355931372693726,0.011959188810293267,0.004106933082382879,0.00779982954630327,0.011769490196309962,0.005486803112713853,0.001868303395624113,0.030712000000000003,0.030712000000000003,1.0,4156654.226445565,1.7583333333333333,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,5320267.481129543,0.0,0.0,12.53527231283539,20.39455173283517,0.9685640343167031,1.0765644905120881,2.6106261286822017,4.078910346567033,1.7251101184367692,1.079227905071436,8587.255557633682,263187.22739298415,41333.29668188744,14200.315376313783,25418.846422952185,42109.956382877455,19631.18503044902,6459.939303125421,5594261.256407715,500200.0076170534,,,,113.36519665624996,0.011336519665624998,113.36519665624996,0.010202867699062496,1,0.1,12.53527231283539,0.030712,0.0499676,0.0042266,0.00999352,20.39455173283517,1.7251101184367692,4.078910346567033,0.9685640343167031,0.004066,-0.089575,1.079227905071436,0.004501,-0.088486,1.0765644905120881,0.00449,-0.08849,2.6106261286822017,0.027354,-0.241725,5320267.481129543,1.0515,0.014900000000000002,5320267.481129543,79271.9854688302,79271.9854688302,420928.0221482231,864114.7305603663,7980.401221694315,266013.37405647716,5320.267481129543,4788.240733016589,42562.13984903634,15960.80244338863,10640.534962259086,0.24151508867277305,0.0967304502148366,0.004981618186064096,0.022156063220164977,0.11764695705170736,0.0967304502148366,0.004981618186064096,0.022156063220164977,0.11764695705170736,0.0024000884536625514,0.07355931372693726,0.011552418284537859,0.003968906333847271,0.007104421126830946,0.01176949019630996,0.005486803112713853,0.0018055158168676486,0.030711999999999996,0.030711999999999996,1.0,5320267.481129543,2.5875,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,6354182.070860785,0.0,0.0,16.55221142757652,26.930003898429685,1.2474894882954077,1.3870099961074547,3.2231858378454104,5.386000779685936,2.2779231837651377,1.3904429971432986,11339.049206537225,347525.80750764406,53236.39047120545,18295.21551974731,31383.147860465033,55604.12920122304,25922.015660174227,8322.780873060317,6681422.447510117,646305.8491558823,,,,149.69317432870363,0.014969317432870366,149.69317432870363,0.013472385689583335,1,0.1,16.55221142757652,0.030712,0.0499676,0.0042266,0.00999352,26.930003898429685,2.2779231837651377,5.386000779685936,1.2474894882954077,0.004066,-0.089575,1.3904429971432986,0.004501,-0.088486,1.3870099961074547,0.00449,-0.08849,3.2231858378454104,0.027354,-0.241725,6354182.070860785,1.0515,0.014900000000000002,6354182.070860785,94677.31285582572,94677.31285582572,551628.5363000567,1080941.967743989,9531.273106291179,317709.1035430393,6354.182070860786,5718.763863774708,50833.456566886285,19062.546212582358,12708.364141721571,0.22879840175364258,0.08749175826498852,0.004505825550646917,0.020039945260847684,0.11676087267715951,0.08749175826498852,0.004505825550646917,0.020039945260847684,0.11676087267715951,0.0024000884536625514,0.07355931372693728,0.011268320981528832,0.00387247067425179,0.0066427378034537195,0.011769490196309962,0.005486803112713854,0.0017616477283015324,0.030712000000000003,0.030712000000000003,1.0,6354182.070860785,3.4166666666666665,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,7300354.051147623,0.0,0.0,20.569150542317654,33.46545606402421,1.5203546254810765,1.6907911925766133,3.800462281368099,6.693091212804842,2.8307362490935066,1.6949775582989794,14090.842855440775,431864.387622304,64880.861326863225,22302.210765525902,37003.90722553669,69098.30201956864,32212.846289899433,10145.634759181265,7676322.284781726,790374.2682264196,,,,186.02115200115733,0.018602115200115732,186.02115200115733,0.01674190368010416,1,0.1,20.569150542317654,0.030712,0.0499676,0.0042266,0.00999352,33.46545606402421,2.8307362490935066,6.693091212804842,1.5203546254810765,0.004066,-0.089575,1.6949775582989794,0.004501,-0.088486,1.6907911925766133,0.00449,-0.08849,3.800462281368099,0.027354,-0.241725,7300354.051147623,1.0515,0.014900000000000002,7300354.051147623,108775.2753620996,108775.2753620996,681598.9928643199,1289730.0489901784,10950.531076721434,365017.7025573812,7300.354051147623,6570.318646032862,58402.832409180985,21901.06215344287,14600.708102295246,0.21967927899555978,0.08088930069667703,0.004165798985878877,0.018527655522021173,0.11609652379098266,0.08088930069667703,0.004165798985878877,0.018527655522021173,0.11609652379098266,0.002400088453662552,0.07355931372693726,0.011051134962743472,0.003798727946839557,0.006302862886453838,0.011769490196309962,0.005486803112713852,0.0017281025053221836,0.030712000000000003,0.030712000000000003,1.0,7300354.051147623,4.245833333333333,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,8181621.750912252,0.0,0.0,24.58608965705878,40.00090822961872,1.7884563735378525,1.9893329964116369,4.3509324904344115,8.000181645923746,3.383549314421875,1.99425996877675,16842.636504344315,516202.96773696394,76322.05540463125,26240.096330982735,42363.66270754057,82592.47483791423,38503.67691962464,11937.050823475389,8602975.271084234,932910.7853540697,,,,222.349129673611,0.022234912967361103,222.349129673611,0.020011421670624998,1,0.1,24.58608965705878,0.030712,0.0499676,0.0042266,0.00999352,40.00090822961872,3.383549314421875,8.000181645923746,1.7884563735378525,0.004066,-0.089575,1.99425996877675,0.004501,-0.088486,1.9893329964116369,0.00449,-0.08849,4.3509324904344115,0.027354,-0.241725,8181621.750912252,1.0515,0.014900000000000002,8181621.750912252,121906.16408859257,121906.16408859257,811004.621265477,1492546.6726982305,12272.432626368378,409081.0875456126,8181.621750912252,7363.459575821027,65452.97400729801,24544.865252736756,16363.243501824503,0.21268903088726598,0.07584264161162918,0.0039058960429989237,0.01737172067947053,0.11556877255316733,0.07584264161162918,0.0039058960429989237,0.01737172067947053,0.11556877255316733,0.002400088453662551,0.07355931372693726,0.010875950679645694,0.003739233593905581,0.006036854009940601,0.011769490196309962,0.005486803112713852,0.0017010387800518332,0.030711999999999996,0.030711999999999996,1.0,8181621.750912252,5.074999999999999,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,9012136.641270638,0.0,0.0,28.60302877179991,46.536360395213244,2.052644851089411,2.2835696305124937,4.879980880291411,9.307272079042649,3.936362379750244,2.289226723198063,19594.43015324786,600541.5478516239,87596.2513645074,30121.194989094467,47514.840666091615,96086.64765625981,44794.50754934985,13702.63464599104,9476261.678296076,1074232.8908310982,,,,258.6771073460647,0.025867710734606475,258.6771073460647,0.02328093966114583,1,0.1,28.60302877179991,0.030712,0.0499676,0.0042266,0.00999352,46.536360395213244,3.936362379750244,9.307272079042649,2.052644851089411,0.004066,-0.089575,2.289226723198063,0.004501,-0.088486,2.2835696305124937,0.00449,-0.08849,4.879980880291411,0.027354,-0.241725,9012136.641270638,1.0515,0.014900000000000002,9012136.641270638,134280.83595493253,134280.83595493253,939952.0548761659,1690677.312200488,13518.204961905956,450606.8320635319,9012.136641270637,8110.922977143575,72097.0931301651,27036.409923811912,18024.273282541275,0.2070881910903152,0.07180906293979289,0.0036981667413993444,0.016447831419591878,0.11513312998953111,0.07180906293979289,0.0036981667413993444,0.016447831419591878,0.11513312998953111,0.002400088453662551,0.07355931372693726,0.010729515981827557,0.003689493990814576,0.005820012093661204,0.011769490196309962,0.005486803112713853,0.0016784124336041628,0.030712,0.030712,1.0,9012136.641270638,5.904166666666666,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,9801424.800244313,0.0,0.0,32.61996788654104,53.07181256080776,2.313519371103833,2.5741598206513006,5.39130642911876,10.614362512161552,4.489175445078612,2.5805381495869475,22346.223802151406,684880.1279662837,98729.02478005971,33954.195595747595,52493.45688960077,109580.8204746054,51085.33817907504,15446.338755137958,10306198.177456895,1214556.7559663018,,,,295.00508501851834,0.029500508501851843,295.00508501851834,0.026550457651666647,1,0.1,32.61996788654104,0.030712,0.0499676,0.0042266,0.00999352,53.07181256080776,4.489175445078612,10.614362512161552,2.313519371103833,0.004066,-0.089575,2.5805381495869475,0.004501,-0.088486,2.5741598206513006,0.00449,-0.08849,5.39130642911876,0.027354,-0.241725,9801424.800244313,1.0515,0.014900000000000002,9801424.800244313,146041.22952364027,146041.22952364027,1068515.5264426616,1884989.7376316036,14702.13720036647,490071.2400122157,9801.424800244313,8821.282320219882,78411.3984019545,29404.27440073294,19602.849600488626,0.2024566720810541,0.0684808587404325,0.0035267642251322834,0.01568550784426609,0.11476354127122325,0.0684808587404325,0.0035267642251322834,0.01568550784426609,0.11476354127122325,0.002400088453662551,0.07355931372693726,0.010603956825724256,0.0036468386571384746,0.005638041616742154,0.011769490196309962,0.005486803112713852,0.0016590086819947536,0.030712000000000003,0.030712000000000003,1.0,9801424.800244313,6.7333333333333325,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,10556281.098559676,0.0,0.0,36.636907001282175,59.6072647264023,2.571524542494671,2.86159232856907,5.887593584431265,11.92145294528046,5.041988510406982,2.868684198807302,25098.017451054955,769218.7080809439,109739.34925703872,37745.54511341154,57325.649000134894,123074.99329295103,57376.16880880027,17171.09585199571,11099929.575135501,1354038.11522487,,,,331.3330626909721,0.03313330626909721,331.3330626909721,0.029819975642187486,1,0.1,36.636907001282175,0.030712,0.0499676,0.0042266,0.00999352,59.6072647264023,5.041988510406982,11.92145294528046,2.571524542494671,0.004066,-0.089575,2.868684198807302,0.004501,-0.088486,2.86159232856907,0.00449,-0.08849,5.887593584431265,0.027354,-0.241725,10556281.098559676,1.0515,0.014900000000000002,10556281.098559676,157288.58836853917,157288.58836853917,1196749.526856331,2076104.463377439,15834.421647839514,527814.0549279838,10556.281098559675,9500.652988703709,84450.2487884774,31668.843295679028,21112.56219711935,0.19853497834507372,0.06566828266122876,0.003381916557053284,0.015041288642515659,0.114443490484276,0.06566828266122876,0.003381916557053284,0.015041288642515659,0.114443490484276,0.002400088453662551,0.07355931372693726,0.010494221130330345,0.0036095539092108665,0.0054819719737724815,0.011769490196309962,0.005486803112713853,0.0016420479813386828,0.030712,0.030712,1.0,10556281.098559676,7.562499999999999,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,11281764.786078649,0.0,0.0,40.65384611602331,66.14271689199683,2.8270029247178994,3.1462437837192407,6.370871404821117,13.228543378399365,5.594801575735351,3.1540424168154884,27849.811099958504,853557.2881956041,120641.8434588712,41500.21143492131,62031.17330372779,136569.16611129662,63666.99943852548,18879.16581508557,11862775.672561701,1492793.9541705623,,,,367.6610403634258,0.036766104036342576,367.6610403634258,0.03308949363270833,1,0.1,40.65384611602331,0.030712,0.0499676,0.0042266,0.00999352,66.14271689199683,5.594801575735351,13.228543378399365,2.8270029247178994,0.004066,-0.089575,3.1540424168154884,0.004501,-0.088486,3.1462437837192407,0.00449,-0.08849,6.370871404821117,0.027354,-0.241725,11281764.786078649,1.0515,0.014900000000000002,11281764.786078649,168098.2953125719,168098.2953125719,1324695.6588579908,2264484.535706094,16922.647179117972,564088.2393039324,11281.76478607865,10153.588307470785,90254.1182886292,33845.294358235944,22563.5295721573,0.19515260509805385,0.0632468523521328,0.003257212896134835,0.014486661191776006,0.1141618786580102,0.0632468523521328,0.003257212896134835,0.014486661191776006,0.1141618786580102,0.002400088453662551,0.07355931372693729,0.010396878257986932,0.0035764759025477774,0.005345828101995262,0.011769490196309962,0.005486803112713853,0.0016270009058565978,0.030712000000000003,0.030712000000000003,1.0,11281764.786078649,8.391666666666666,gravity_basin,FixedBedZO,fixed_bed,2061318.07,0.638873,1.0
