fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aluminum_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_aluminum,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[aluminum],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.electrocoagulation.ec_reactor_cap_base[default],fs.costing.electrocoagulation.ec_reactor_cap_exp[default],fs.costing.electrocoagulation.ec_reactor_cap_material_coeff[default],fs.costing.electrocoagulation.ec_reactor_cap_safety_factor[default],fs.costing.electrocoagulation.ec_power_supply_base_slope[default],fs.costing.electrocoagulation.sludge_handling_cost[default],fs.costing.electrocoagulation.electrode_material_cost[default],fs.costing.electrocoagulation.electrode_material_cost_coeff[default],fs.costing.electrocoagulation.capital_floc_a_parameter[default],fs.costing.electrocoagulation.capital_floc_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.cathode_area,fs.unit.anode_area,fs.unit.electrode_thick,fs.unit.electrode_mass,fs.unit.electrode_volume,fs.unit.electrode_gap,fs.unit.conductivity,fs.unit.applied_current,fs.unit.current_efficiency,fs.unit.cell_voltage,fs.unit.overpotential,fs.unit.reactor_volume,fs.unit.metal_dose,fs.unit.ohmic_resistance,fs.unit.charge_loading_rate,fs.unit.current_density,fs.unit.power_required,fs.unit.floc_basin_vol,fs.unit.floc_retention_time,fs.unit.costing.capital_cost,fs.unit.costing.fixed_operating_cost,fs.unit.costing.capital_cost_reactor,fs.unit.costing.capital_cost_electrodes,fs.unit.costing.capital_cost_power_supply,fs.unit.costing.capital_cost_floc_reactor,fs.unit.costing.annual_sludge_management,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_indirect_capex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_fixed_opex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_variable_opex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[aluminum],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.electrolysis_time,fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.costing.annual_electrode_replacement_mass_flow,fs.unit.mw_electrode_material,fs.unit.valence_electrode_material,fs.unit.density_electrode_material,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,metal_dose,elec_material,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,1753885.5388496718,1.1916691530896022e-35,0.0,5.302340002892837,,3632.354170055182,,1844210.64410043,112558.06545173797,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,763.262244459064,6.106097955672513,755.6296220144734,1.8318293867018933,7.6326224445906545,4.274268568970897,0.99,0.7,26.511700014464186,26.511700014464186,0.001,416.763924227377,0.05302340002892837,0.005,1.0,2651.1700014464186,1.0,2.0,1.5,0.1855819001012493,1e-06,0.00018859597827646332,3.4459047185714295,100.0,5302.340002892837,553.9452065386104,12.0,1753885.538849672,9.99999999999996e-13,27278.526467089145,3803.916601244187,3688.0219381677184,481078.22289046133,9.99999999999996e-13,1.0515,0.014900000000000002,515848.6878969624,26132.894528860113,26132.894528860113,86425.17092287786,232526.61444079212,2630.828308274508,87694.2769424836,1753.8855388496718,1578.4969849647048,14031.084310797374,5261.656616549016,3507.7710776993436,0.009577108091518918,0.0013821046647640944,0.0035590577222340204,0.0010763393955958726,0.0035596063089249333,0.0013821046647640944,0.0035590577222340204,0.0010763393955958726,0.0035596063089249333,0.00014960630892493315,,0.0019143915103174596,0.0019143915103174596,0.004020222171666666,0.7693683424147366,3.4,515848.6878969624,24279.418402587293,0.056,2,7860,1000.0,17.421052631578945,8000.0,1,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,2552124.830213341,0.0,0.0,164.96168897888825,,113006.57417949454,,2683559.258969328,692464.26452737,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,763.262244459064,6.106097955672513,755.6296220144734,1.8318293867018933,7.6326224445906545,4.274268568970897,0.99,0.7,824.8084448944413,824.8084448944413,0.001,4470.461771327872,1.6496168897888828,0.005,1.0,82480.84448944413,1.0,2.0,1.5,5.77365911426109,9.999999999999999e-06,6.062013587457749e-06,107.20592457777778,100.0,164961.68897888827,553.9452065386104,12.0,2552124.830213341,9.99999999999996e-13,128124.7089147516,26683.557958986225,114738.46029854822,481078.22289046133,9.99999999999996e-13,1.0515,0.014900000000000002,750624.9500627473,38026.659970178785,38026.659970178785,654437.6045571911,867033.6454462883,3828.1872453200117,127606.24151066705,2552.124830213341,2296.912347192007,20416.998641706727,7656.374490640023,5104.249660426682,0.03571064310806944,0.0020111367331368713,0.005178878201500758,0.001566209673545003,0.026954418499886806,0.0020111367331368713,0.005178878201500758,0.001566209673545003,0.026954418499886806,0.004654418499886809,,0.0595588469876543,0.059558846987654304,0.12507357867407404,0.7693683424147366,3.4,750624.9500627473,242794.18402587294,0.027,3,2710,1000.0,17.421052631578945,8000.0,10,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,2151788.4016761947,0.0,0.0,53.023400028928364,,36323.54170055181,,2262605.504362519,896313.3564137538,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,763.262244459064,6.106097955672513,755.6296220144734,1.8318293867018933,7.6326224445906545,4.274268568970897,0.99,0.7,265.11700014464185,265.11700014464185,0.001,4167.63924227377,0.5302340002892837,0.005,1.0,26511.700014464182,1.0,2.0,1.5,1.855819001012493,9.999999999999999e-06,1.8859597827646335e-05,34.45904718571428,100.0,53023.400028928365,553.9452065386104,12.0,2151788.401676195,9.99999999999996e-13,76881.33338488969,38039.16601244186,36880.219381676274,481078.22289046133,9.99999999999996e-13,1.0515,0.014900000000000002,632878.9416694692,32061.647184975307,32061.647184975307,864251.7092287785,1043499.0914930686,3227.6826025142923,107589.42008380975,2151.788401676195,1936.6095615085756,17214.30721340956,6455.365205028585,4303.57680335239,0.04297875155781614,0.0016956618443256632,0.004366498815323015,0.0013205278089181377,0.03559606308924933,0.0016956618443256632,0.004366498815323015,0.0013205278089181377,0.03559606308924933,0.0014960630892493312,,0.019143915103174595,0.019143915103174595,0.04020222171666665,0.7693683424147366,3.4,632878.9416694692,242794.18402587294,0.056,2,7860,1000.0,17.421052631578945,8000.0,10,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,1839145.6577469134,0.0,0.0,16.512534144811333,,11311.868387610119,,1933861.6591208796,92911.9551216796,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,763.262244459064,6.8693602001315766,755.6296220144734,2.06080806003963,7.6326224445906545,4.808552140092259,0.99,0.7,82.56267072405669,82.56267072405669,0.001,447.4896753243873,0.1651253414481134,0.005,1.0,8256.267072405668,1.0,2.0,1.5,0.5779386950683968,1e-06,6.0560056453492674e-05,10.720592457777778,100.0,16512.534144811336,554.4947553546208,12.0,1839145.6577469138,9.99999999999996e-13,45480.65148522755,2671.0029742675706,11485.228813614689,481288.3101818648,9.99999999999996e-13,1.0515,0.014900000000000002,540925.1934549747,27403.270300429012,27403.270300429012,65508.68482125059,218712.43129421741,2758.71848662037,91957.28288734567,1839.1456577469135,1655.2310919722222,14713.165261975308,5517.43697324074,3678.291315493827,0.008999213494085737,0.0014478553575365042,0.0037283723311922518,0.0011275439553683011,0.0026954418499886812,0.0014478553575365042,0.0037283723311922518,0.0011275439553683011,0.0026954418499886812,0.000465441849988681,,0.005955884698765429,0.005955884698765431,0.012507357867407405,0.7701316046591956,3.4,540925.1934549747,24303.505127193035,0.027,3,2710,1000.0,17.421052631578945,9000.0,1,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,1754666.4996841063,5.958345765448011e-36,0.0,5.307600260832215,,3635.9576960175386,,1845031.824417838,112655.44102503898,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,763.262244459064,6.8693602001315766,755.6296220144734,2.06080806003963,7.6326224445906545,4.808552140092259,0.99,0.7,26.53800130416107,26.53800130416107,0.001,417.17738050141213,0.053076002608322154,0.005,1.0,2653.8001304161075,1.0,2.0,1.5,0.18576600912912752,1e-06,0.00018840906452197726,3.4459047185714295,100.0,5307.600260832215,554.4947553546208,12.0,1754666.4996841066,9.99999999999996e-13,27290.701060044907,3807.690328031136,3691.6806900905035,481288.3101818648,9.99999999999996e-13,1.0515,0.014900000000000002,516078.38226003136,26144.530845293186,26144.530845293186,86510.91017974578,232677.40897220018,2631.9997495261596,87733.32498420532,1754.6664996841064,1579.1998497156958,14037.331997472851,5263.999499052319,3509.3329993682128,0.009573821049864076,0.001381349694384597,0.0035571135980097756,0.0010757514485447716,0.0035596063089249333,0.001381349694384597,0.0035571135980097756,0.0010757514485447716,0.0035596063089249333,0.00014960630892493318,,0.0019143915103174598,0.0019143915103174598,0.004020222171666666,0.7701316046591956,3.4,516078.38226003136,24303.505127193035,0.056,2,7860,1000.0,17.421052631578945,9000.0,1,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,2553510.5676920926,7.273371295712904e-40,0.0,165.12534144811335,,113118.68387610119,,2685016.3619282357,693134.155671118,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,763.262244459064,6.8693602001315766,755.6296220144734,2.06080806003963,7.6326224445906545,4.808552140092259,0.99,0.7,825.6267072405668,825.6267072405668,0.001,4474.896753243873,1.6512534144811337,0.005,1.0,82562.67072405668,1.0,2.0,1.5,5.779386950683968,9.999999999999999e-06,6.056005645349268e-06,107.20592457777778,100.0,165125.34144811335,554.4947553546208,12.0,2553510.567692093,9.99999999999996e-13,128181.89184875264,26710.0297426757,114852.28813614599,481288.3101818648,9.99999999999996e-13,1.0515,0.014900000000000002,751032.5199094391,38047.30745861219,38047.30745861219,655086.8482125057,867798.323228573,3830.265851538139,127675.52838460464,2553.5105676920925,2298.159510922884,20428.08454153674,7660.531703076278,5107.021135384185,0.0357067146770364,0.002010234447927473,0.005176554726858036,0.0015655070023640875,0.026954418499886803,0.002010234447927473,0.005176554726858036,0.0015655070023640875,0.026954418499886803,0.0046544184998868095,,0.0595588469876543,0.0595588469876543,0.12507357867407404,0.7701316046591956,3.4,751032.5199094391,243035.0512719303,0.027,3,2710,1000.0,17.421052631578945,9000.0,10,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,2152872.065804035,0.0,0.0,53.07600260832215,,36359.57696017538,,2263744.9771929435,897186.895577938,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,763.262244459064,6.8693602001315766,755.6296220144734,2.06080806003963,7.6326224445906545,4.808552140092259,0.99,0.7,265.38001304161077,265.38001304161077,0.001,4171.7738050141215,0.5307600260832216,0.005,1.0,26538.001304161076,1.0,2.0,1.5,1.8576600912912753,9.999999999999999e-06,1.884090645219772e-05,34.45904718571429,100.0,53076.00260832215,554.4947553546208,12.0,2152872.0658040354,9.99999999999996e-13,76915.6460498713,38076.903280311344,36916.806900904136,481288.3101818648,9.99999999999996e-13,1.0515,0.014900000000000002,633197.6664129517,32077.793780480126,32077.793780480126,865109.1017974578,1044446.7550001069,3229.3080987060525,107643.60329020175,2152.872065804035,1937.5848592236316,17222.97652643228,6458.616197412105,4305.74413160807,0.04297514903854268,0.0016948344147921714,0.00436436810153132,0.0013198834329698598,0.03559606308924933,0.0016948344147921714,0.00436436810153132,0.0013198834329698598,0.03559606308924933,0.0014960630892493316,,0.0191439151031746,0.0191439151031746,0.04020222171666665,0.7701316046591956,3.4,633197.6664129517,243035.0512719303,0.056,2,7860,1000.0,17.421052631578945,9000.0,10,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,1839976.6023367539,0.0,0.0,16.528899391733848,,11323.079357270784,,1934735.397357097,92989.26056159967,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,763.262244459064,7.63262244459064,755.6296220144734,2.2897867333773667,7.6326224445906545,5.342835711213621,0.99,0.7,82.64449695866924,82.64449695866924,0.001,447.9331735159873,0.16528899391733848,0.005,1.0,8264.449695866924,1.0,2.0,1.5,0.5785114787106846,1e-06,6.050009600155852e-05,10.720592457777778,100.0,16528.89939173385,555.0443041706313,12.0,1839976.602336754,9.99999999999996e-13,45500.92969929539,2673.6501526365178,11496.611597374467,481498.3974732684,9.99999999999996e-13,1.0515,0.014900000000000002,541169.5889225748,27415.651374817637,27415.651374817637,65573.60918678204,218846.57466028794,2759.9649035051307,91998.8301168377,1839.9766023367538,1655.9789421030787,14719.81281869403,5519.929807010261,3679.9532046735076,0.008995817423832129,0.0014470753453804702,0.0037263637218892492,0.0011269365065737294,0.002695441849988681,0.0014470753453804702,0.0037263637218892492,0.0011269365065737294,0.002695441849988681,0.000465441849988681,,0.005955884698765432,0.005955884698765432,0.012507357867407407,0.7708948669036547,3.4,541169.5889225748,24327.591851798774,0.027,3,2710,1000.0,17.421052631578945,10000.0,1,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,1755447.4379612668,1.4546742591425808e-39,0.0,5.312860518771593,,3639.5612219798954,,1845852.9810162722,112752.81626223659,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,763.262244459064,7.63262244459064,755.6296220144734,2.2897867333773667,7.6326224445906545,5.342835711213621,0.99,0.7,26.564302593857967,26.564302593857967,0.001,417.5908367754473,0.05312860518771594,0.005,1.0,2656.430259385797,1.0,2.0,1.5,0.1859501181570058,1e-06,0.00018822252089373764,3.4459047185714295,100.0,5312.860518771594,555.0443041706313,12.0,1755447.437961267,9.99999999999996e-13,27302.869018508234,3811.464054818085,3695.3394420132895,481498.3974732684,9.99999999999996e-13,1.0515,0.014900000000000002,516308.06998860795,26156.16682562288,26156.16682562288,86596.64943661372,232828.2016245516,2633.1711569419003,87772.37189806334,1755.4474379612668,1579.9026941651402,14043.579503690135,5266.342313883801,3510.8948759225336,0.00957054043996288,0.001380596201255466,0.003555173277852951,0.0010751646519295292,0.0035596063089249333,0.001380596201255466,0.003555173277852951,0.0010751646519295292,0.0035596063089249333,0.0001496063089249332,,0.0019143915103174598,0.0019143915103174603,0.0040202221716666665,0.7708948669036547,3.4,516308.06998860795,24327.591851798774,0.056,2,7860,1000.0,17.421052631578945,10000.0,1,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,2554896.1992214196,0.0,0.0,165.28899391733844,,113230.79357270784,,2686473.353481323,693804.0452362197,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,763.262244459064,7.63262244459064,755.6296220144734,2.2897867333773667,7.6326224445906545,5.342835711213621,0.99,0.7,826.4449695866922,826.4449695866922,0.001,4479.331735159873,1.6528899391733847,0.005,1.0,82644.49695866923,1.0,2.0,1.5,5.7851147871068465,9.999999999999999e-06,6.050009600155854e-06,107.20592457777776,100.0,165288.99391733846,555.0443041706313,12.0,2554896.19922142,9.99999999999996e-13,128239.04362115798,26736.50152636517,114966.11597374377,481498.3974732684,9.99999999999996e-13,1.0515,0.014900000000000002,751440.0585945353,38067.953368399154,38067.953368399154,655736.0918678204,868562.9921851028,3832.3442988321294,127744.80996107099,2554.8961992214195,2299.406579299278,20439.169593771356,7664.688597664259,5109.792398442839,0.03570279366228686,0.0020093338660960515,0.005174235638583944,0.0015648056577200601,0.026954418499886806,0.0020093338660960515,0.005174235638583944,0.0015648056577200601,0.026954418499886806,0.00465441849988681,,0.059558846987654304,0.05955884698765431,0.12507357867407407,0.7708948669036547,3.4,751440.0585945353,243275.91851798774,0.027,3,2710,1000.0,17.421052631578945,10000.0,10,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,2153955.666356839,9.309915258512517e-38,0.0,53.12860518771593,,36395.61221979895,,2264884.3831742164,898060.433794854,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,763.262244459064,7.63262244459064,755.6296220144734,2.2897867333773667,7.6326224445906545,5.342835711213621,0.99,0.7,265.6430259385797,265.6430259385797,0.001,4175.908367754473,0.5312860518771594,0.005,1.0,26564.302593857967,1.0,2.0,1.5,1.8595011815700577,9.999999999999999e-06,1.8822252089373763e-05,34.45904718571428,100.0,53128.60518771593,555.0443041706313,12.0,2153955.6663568392,9.99999999999996e-13,76949.94001631268,38114.64054818085,36953.39442013199,481498.3974732684,9.99999999999996e-13,1.0515,0.014900000000000002,633516.3724578939,32093.9394287169,32093.9394287169,865966.4943661371,1045394.4132112437,3230.9334995352583,107697.78331784194,2153.9556663568387,1938.560099721155,17231.64533085471,6461.866999070517,4307.911332713677,0.0429715534352796,0.0016940085737335263,0.004362241478221204,0.0013192402940755475,0.03559606308924933,0.0016940085737335263,0.004362241478221204,0.0013192402940755475,0.03559606308924933,0.0014960630892493318,,0.0191439151031746,0.0191439151031746,0.04020222171666666,0.7708948669036547,3.4,633516.3724578939,243275.91851798774,0.056,2,7860,1000.0,17.421052631578945,10000.0,10,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,1892733.42305252,9.309915258512517e-38,0.0,17.56940277990362,,12035.873485695787,,1990209.1943397252,97903.23227367767,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,818.6045220029235,0.8186045220029237,810.4184767828943,0.24558135660089578,8.186045220029222,0.5730231654020652,0.99,0.7,87.84701389951812,87.84701389951812,0.001,476.13081533538815,0.17569402779903623,0.005,1.0,8784.701389951812,1.0,2.0,1.5,0.6149290972966268,1e-06,5.6917131021882435e-05,10.72059245777778,100.0,17569.402779903623,589.984651097947,12.0,1892733.4230525205,9.99999999999996e-13,46768.25315311136,2841.957913284525,12220.329676602556,494855.7601548017,9.99999999999996e-13,1.0515,0.014900000000000002,556686.3008978001,28201.728003482553,28201.728003482553,69701.50427019512,227369.19647543784,2839.10013457878,94636.671152626,1892.73342305252,1703.4600807472682,15141.86738442016,5678.20026915756,3785.46684610504,0.008792643056919758,0.0014004100928528625,0.003606196030105406,0.00109059508397281,0.002695441849988681,0.0014004100928528625,0.003606196030105406,0.00109059508397281,0.002695441849988681,0.00046544184998868103,,0.00595588469876543,0.005955884698765432,0.012507357867407407,0.8194231265249264,3.4,556686.3008978001,25859.02725762302,0.027,3,2710,1000.0,18.684210526315788,1000.0,1,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,,1805054.7251074128,0.0,0.0,5.647308036397591,,3868.673620402217,,1898015.0434504445,118943.27197299716,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,818.6045220029235,0.8186045220029237,810.4184767828943,0.24558135660089578,8.186045220029222,0.5730231654020652,0.99,0.7,28.23654018198796,28.23654018198796,0.001,443.87841166085076,0.05647308036397592,0.005,1.0,2823.6540181987957,1.0,2.0,1.5,0.19765578127391573,1e-06,0.0001770755187347454,3.445904718571429,100.0,5647.308036397591,589.984651097947,12.0,1805054.725107413,9.99999999999996e-13,28063.327463913498,4051.3978319520206,3927.963110336603,494855.7601548017,9.99999999999996e-13,1.0515,0.014900000000000002,530898.4485610039,26895.315404100453,26895.315404100453,92047.95656889671,242411.87435340206,2707.582087661119,90252.73625537065,1805.0547251074129,1624.5492525966717,14440.437800859303,5415.164175322238,3610.1094502148258,0.009374361685702664,0.001335537706686351,0.003439143148488023,0.001040074521603358,0.003559606308924933,0.001335537706686351,0.003439143148488023,0.001040074521603358,0.003559606308924933,0.00014960630892493315,,0.0019143915103174596,0.0019143915103174596,0.004020222171666666,0.8194231265249264,3.4,530898.4485610039,25859.02725762302,0.056,2,7860,1000.0,18.684210526315788,1000.0,1,iron,default,ElectrocoagulationZO,electrocoagulation
