fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.conventional_activated_sludge.capital_a_parameter[default],fs.costing.conventional_activated_sludge.capital_b_parameter[default],fs.costing.conventional_activated_sludge.reference_state[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[CASZO],fs.costing.LCOW_aggregate_indirect_capex[CASZO],fs.costing.LCOW_aggregate_fixed_opex[CASZO],fs.costing.LCOW_aggregate_variable_opex[CASZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.conventional_activated_sludge.capital_a_parameter[cas_nitrification],fs.costing.conventional_activated_sludge.capital_b_parameter[cas_nitrification],fs.costing.conventional_activated_sludge.reference_state[cas_nitrification],fs.costing.conventional_activated_sludge.capital_a_parameter[cas_denitrification],fs.costing.conventional_activated_sludge.capital_b_parameter[cas_denitrification],fs.costing.conventional_activated_sludge.reference_state[cas_denitrification]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3695758.969563698,0.0,0.0,203.63082613659228,139496.76559132218,3886090.5564962286,194563.57423782127,,,,403.9890180358795,0.040398901803587954,403.9486191340759,0.03635901162322915,0.040398901803619325,0.0040398901803587964,0.9999,0.1,203.63082613659228,0.14,3695758.969563698,1.0515,0.014900000000000002,3695758.969563698,55066.80864649911,55066.80864649911,139496.76559132218,447359.3417898115,5543.638454345547,184787.9484781849,3695.758969563698,3326.1830726073285,29566.071756509584,11087.276908691094,7391.517939127396,0.035086460323873435,0.018855739413210497,0.0009710705797803407,0.0043188980675081205,0.010940752263374485,0.018855739413210497,0.0009710705797803407,0.0043188980675081205,0.010940752263374485,0.010940752263374483,0.14,0.14,1.0,3695758.969563698,9.220833333333333,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3887094.5990399215,0.0,0.0,221.9419578135836,152040.75852068193,4087279.9708904778,209958.46804637677,,,,440.3169957083331,0.04403169957083332,440.2729640087623,0.03962852961374999,0.04403169957077339,0.004403169957083332,0.9999,0.1,221.9419578135836,0.14,3887094.5990399215,1.0515,0.014900000000000002,3887094.5990399215,57917.70952569484,57917.70952569484,152040.75852068193,475841.89572767337,5830.641898559882,194354.7299519961,3887.094599039922,3498.38513913593,31096.756792319375,11661.283797119764,7774.189198079844,0.03424126759393122,0.01819571594942141,0.0009370793713952031,0.004167720009740121,0.010940752263374487,0.01819571594942141,0.0009370793713952031,0.004167720009740121,0.010940752263374487,0.010940752263374487,0.14,0.14,1.0,3887094.5990399215,10.049999999999999,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4071999.5658253357,0.0,0.0,240.25308949057498,164584.7514500417,4281707.543465341,225257.54498083921,,,,476.6449733807868,0.04766449733807868,476.5973088834487,0.04289804760427081,0.04766449733801381,0.004766449733807869,0.9999,0.1,240.25308949057498,0.14,4071999.5658253357,1.0515,0.014900000000000002,4071999.5658253357,60672.793530797506,60672.793530797506,164584.7514500417,503788.7652773054,6107.999348738003,203599.9782912668,4071.9995658253356,3664.7996092428025,32575.996526602685,12215.998697476007,8143.999131650671,0.033489299740160836,0.017608493165882432,0.0009068373980429476,0.0040332169128609605,0.010940752263374487,0.017608493165882432,0.0009068373980429476,0.0040332169128609605,0.010940752263374487,0.010940752263374487,0.14,0.14,1.0,4071999.5658253357,10.879166666666665,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4251157.344971933,0.0,0.0,258.5642211675663,177128.7443794014,4470091.948237988,240470.98881948323,,,,512.9729510532405,0.05129729510532406,512.9216537581352,0.04616756559479163,0.05129729510525409,0.005129729510532407,0.9999,0.1,258.5642211675663,0.14,4251157.344971933,1.0515,0.014900000000000002,4251157.344971933,63342.24444008181,63342.24444008181,177128.7443794014,531256.8849931537,6376.7360174579,212557.86724859668,4251.1573449719335,3826.0416104747405,34009.25875977547,12753.4720349158,8502.314689943867,0.032814267313228083,0.01708135039144736,0.0008796895451595388,0.003912475113246703,0.010940752263374483,0.01708135039144736,0.0008796895451595388,0.003912475113246703,0.010940752263374483,0.010940752263374483,0.14,0.14,1.0,4251157.344971933,11.708333333333332,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4425135.98549448,0.0,0.0,276.8753528445577,189672.7373087612,4653030.488747445,255607.26349262893,,,,549.3009287256942,0.05493009287256943,549.2459986328216,0.04943708358531248,0.054930092872612094,0.005493009287256944,0.9999,0.1,276.8753528445577,0.14,4425135.98549448,1.0515,0.014900000000000002,4425135.98549448,65934.52618386775,65934.52618386775,189672.7373087612,558293.574257931,6637.70397824172,221256.79927472398,4425.135985494479,3982.622386945032,35401.087883955835,13275.40795648344,8850.271970988959,0.03220363544522825,0.016604498962963343,0.000855131696592616,0.0038032525222978066,0.010940752263374483,0.016604498962963343,0.000855131696592616,0.0038032525222978066,0.010940752263374483,0.010940752263374483,0.14,0.14,1.0,4425135.98549448,12.5375,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4594413.891208886,0.0,0.0,295.186484521549,202216.73023812092,4831026.206606144,270673.49721713335,,,,585.6289063981479,0.0585628906398148,585.5703435075081,0.05270660157583334,0.05856289063973492,0.005856289063981499,0.9999,0.1,295.186484521549,0.14,4594413.891208886,1.0515,0.014900000000000002,4594413.891208886,68456.7669790124,68456.7669790124,202216.73023812092,584938.6848672878,6891.620836813329,229720.69456044433,4594.4138912088865,4134.972502087998,36755.31112967109,13783.241673626659,9188.827782417773,0.031647575513960316,0.016170263564446754,0.0008327685735690094,0.0037037911125700606,0.010940752263374485,0.016170263564446754,0.0008327685735690094,0.0037037911125700606,0.010940752263374485,0.010940752263374485,0.14,0.14,1.0,4594413.891208886,13.366666666666665,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4759398.6102891,0.0,0.0,313.49761619854036,214760.72316748064,5004507.638718989,285675.76246078825,,,,621.9568840706015,0.062195688407060155,621.8946883821944,0.05597611956635413,0.06219568840710846,0.006219568840706017,0.9999,0.1,313.49761619854036,0.14,4759398.6102891,1.0515,0.014900000000000002,4759398.6102891,70915.0392933076,70915.0392933076,214760.72316748064,611226.1662296647,7139.097915433649,237969.930514455,4759.398610289099,4283.45874926019,38075.188882312796,14278.195830867298,9518.797220578199,0.031138254532677552,0.01577252730106257,0.000812285156004722,0.0036126898122357783,0.010940752263374487,0.01577252730106257,0.000812285156004722,0.0036126898122357783,0.010940752263374487,0.010940752263374485,0.14,0.14,1.0,4759398.6102891,14.195833333333331,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4920440.825347605,0.0,0.0,331.8087478755317,227304.7160968404,5173843.527853007,300619.2843945197,,,,658.2848617430552,0.06582848617430553,658.219033256881,0.05924563755687499,0.06582848617431084,0.006582848617430574,0.9999,0.1,331.8087478755317,0.14,4920440.825347605,1.0515,0.014900000000000002,4920440.825347605,73314.56829767933,73314.56829767933,227304.7160968404,637185.2307621588,7380.661238021408,246022.04126738026,4920.440825347605,4428.396742812845,39363.52660278084,14761.322476042817,9840.88165069521,0.030669340589835586,0.015406345489732137,0.000793426792721208,0.003528816044007756,0.010940752263374483,0.015406345489732137,0.000793426792721208,0.003528816044007756,0.010940752263374483,0.010940752263374483,0.14,0.14,1.0,4920440.825347605,15.024999999999999,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5077844.966036346,0.0,0.0,350.1198795525231,239848.70902620017,5339353.981787218,315508.5990201417,,,,694.612839415509,0.0694612839415509,694.5433781315675,0.06251515554739583,0.06946128394160485,0.006946128394155112,0.9999,0.1,350.1198795525231,0.14,5077844.966036346,1.0515,0.014900000000000002,5077844.966036346,75659.88999394156,75659.88999394156,239848.70902620017,662841.2379369892,7616.767449054519,253892.2483018173,5077.844966036346,4570.060469432711,40622.759728290766,15233.534898109037,10155.689932072692,0.03023565064686206,0.015067670619218942,0.0007759850368897778,0.0034512427273788557,0.010940752263374485,0.015067670619218942,0.0007759850368897778,0.0034512427273788557,0.010940752263374485,0.010940752263374485,0.14,0.14,1.0,5077844.966036346,15.854166666666666,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5231877.392763204,0.0,0.0,368.4310112295144,252392.70195555987,5501319.07849051,330347.6751077316,,,,730.9408170879626,0.07309408170879628,730.8677230062539,0.06578467353791666,0.07309408170869656,0.007309408170879629,0.9999,0.1,368.4310112295144,0.14,5231877.392763204,1.0515,0.014900000000000002,5231877.392763204,77954.97315217175,77954.97315217175,252392.70195555987,688216.3759980439,7847.816089144806,261593.86963816022,5231.877392763204,4708.689653486884,41855.01914210563,15695.632178289612,10463.754785526407,0.029832894592640647,0.014753152478501601,0.000759787352642836,0.0033792024981217266,0.010940752263374487,0.014753152478501601,0.000759787352642836,0.0033792024981217266,0.010940752263374487,0.010940752263374485,0.14,0.14,1.0,5231877.392763204,16.683333333333334,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5382772.799957349,0.0,0.0,386.7421429065058,264936.6948849197,5659985.599155153,345140.0096042842,,,,767.2687947604164,0.07672687947604165,767.1920678809404,0.06905419152843749,0.076726879475937,0.007672687947604165,0.9999,0.1,386.7421429065058,0.14,5382772.799957349,1.0515,0.014900000000000002,5382772.799957349,80203.31471936451,80203.31471936451,264936.6948849197,713330.1953630259,8074.1591999360235,269138.63999786746,5382.772799957349,4844.495519961614,43062.18239965879,16148.318399872047,10765.545599914698,0.02945748588296297,0.014459990282330097,0.0007446894995400005,0.0033120538377183865,0.010940752263374482,0.014459990282330097,0.0007446894995400005,0.0033120538377183865,0.010940752263374482,0.010940752263374485,0.14,0.14,1.0,5382772.799957349,17.5125,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5530739.291811652,0.0,0.0,405.0532745834973,277480.68781427946,5815572.365339952,359888.70326227305,,,,803.5967724328701,0.08035967724328703,803.5164127556269,0.07232370951895835,0.08035967724317741,0.008035967724328704,0.9999,0.1,405.0532745834973,0.14,5530739.291811652,1.0515,0.014900000000000002,5530739.291811652,82408.01544799362,82408.01544799362,277480.68781427946,738200.0314408353,8296.108937717478,276536.9645905826,5530.739291811652,4977.665362630487,44245.914334493216,16592.217875434955,11061.478583623304,0.029106399181967904,0.014185821501326877,0.0007305698073183359,0.003249255609948211,0.010940752263374485,0.014185821501326877,0.0007305698073183359,0.003249255609948211,0.010940752263374485,0.010940752263374485,0.14,0.14,1.0,5530739.291811652,18.34166666666667,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5675962.45301922,0.0,0.0,423.3644062604886,290024.6807436392,5968274.519349711,374596.5212936256,,,,839.9247501053239,0.08399247501053239,839.8407576303134,0.07559322750947918,0.08399247501041783,0.008399247501053241,0.9999,0.1,423.3644062604886,0.14,5675962.45301922,1.0515,0.014900000000000002,5675962.45301922,84571.84054998639,84571.84054998639,290024.6807436392,762841.3437303721,8513.943679528831,283798.12265096104,5675.96245301922,5108.3662077172985,45407.69962415376,17027.887359057662,11351.92490603844,0.02877706178872071,0.013928637075401746,0.0007173248093831923,0.0031903476405612864,0.010940752263374485,0.013928637075401746,0.0007173248093831923,0.0031903476405612864,0.010940752263374485,0.010940752263374485,0.14,0.14,1.0,5675962.45301922,19.170833333333334,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5818608.648158836,0.0,0.0,441.67553793748,302568.67367299896,6118266.993539017,389265.9425305656,,,,876.2527277777775,0.08762527277777776,876.1651025049997,0.07886274549999997,0.08762527277788022,0.008762527277777777,0.9999,0.1,441.67553793748,0.14,5818608.648158836,1.0515,0.014900000000000002,5818608.648158836,86697.26885756667,86697.26885756667,302568.67367299896,787267.9906645678,8727.912972238255,290930.43240794184,5818.608648158836,5236.747783342953,46548.86918527069,17455.82594447651,11637.217296317673,0.02846726974800597,0.013686715903433302,0.0007048658690268165,0.0031349357121713663,0.010940752263374485,0.013686715903433302,0.0007048658690268165,0.0031349357121713663,0.010940752263374485,0.010940752263374485,0.14,0.14,1.0,5818608.648158836,20.0,cas_nitrification,CASZO,conventional_activated_sludge,725570.0,0.5862,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,260588.57119295967,0.0,0.0,3.628049061629299,2485.3855337424907,274008.8826093971,6368.15524451759,,,,4.381263638888887,0.0004381263638888888,4.380825512524998,0.00039431372749999994,0.000438126363889229,4.3812636388888886e-05,0.9999,0.1,3.628049061629299,0.23,260588.57119295967,1.0515,0.014900000000000002,260588.57119295967,3882.7697107750996,3882.7697107750996,2485.3855337424907,24192.826283001912,390.88285678943953,13029.428559647984,260.5885711929597,234.52971407366374,2084.7085695436776,781.7657135788791,521.1771423859194,0.1749604251491284,0.12259294127740356,0.006313536475786304,0.028079854391823315,0.01797409300411523,0.12259294127740356,0.006313536475786304,0.028079854391823315,0.01797409300411523,0.017974093004115226,0.23,0.23,1.0,260588.57119295967,0.1,cas_denitrification,CASZO,conventional_activated_sludge,,,,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,962613.2726084039,0.0,0.0,33.71062253097224,23093.373917690646,1012187.8561477369,37436.31167955587,,,,40.70924131134258,0.004070924131134258,40.705170387211446,0.0036638317180208305,0.004070924131139485,0.00040709241311342586,0.9999,0.1,33.71062253097224,0.23,962613.2726084039,1.0515,0.014900000000000002,962613.2726084039,14342.93776186522,14342.93776186522,23093.373917690646,103280.5842927947,1443.919908912606,48130.6636304202,962.6132726084039,866.3519453475636,7700.906180867231,2887.839817825212,1925.2265452168078,0.0803856047286352,0.04873806966080587,0.0025100105875315083,0.011163431476182586,0.017974093004115222,0.04873806966080587,0.0025100105875315083,0.011163431476182586,0.017974093004115222,0.017974093004115222,0.22999999999999998,0.22999999999999998,1.0,962613.2726084039,0.9291666666666666,cas_denitrification,CASZO,conventional_activated_sludge,,,,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1399051.4744335848,0.0,0.0,63.79319600031517,43701.362301638794,1471102.6253669146,64547.22927069921,,,,77.03721898379627,0.007703721898379629,77.02951526189788,0.006933349708541664,0.007703721898370192,0.0007703721898379629,0.9999,0.1,63.79319600031517,0.23,1399051.4744335848,1.0515,0.014900000000000002,1399051.4744335848,20845.86696906042,20845.86696906042,43701.362301638794,160244.56620117946,2098.577211650377,69952.57372167925,1399.0514744335849,1259.1463269902265,11192.411795468679,4197.154423300754,2798.1029488671697,0.06590757323361725,0.037431961411575614,0.0019277460126961492,0.008573772805230258,0.017974093004115222,0.037431961411575614,0.0019277460126961492,0.008573772805230258,0.017974093004115222,0.017974093004115222,0.23,0.23,1.0,1399051.4744335848,1.7583333333333333,cas_denitrification,CASZO,conventional_activated_sludge,,,,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1754631.132441607,0.0,0.0,93.87576946965812,64309.350685586964,1844994.6357623502,90453.35455896691,,,,113.36519665624996,0.011336519665624998,113.35386013658434,0.010202867699062496,0.011336519665609534,0.0011336519665625,0.9999,0.1,93.87576946965812,0.23,1754631.132441607,1.0515,0.014900000000000002,1754631.132441607,26144.00387337995,26144.00387337995,64309.350685586964,210472.90333071994,2631.9466986624107,87731.55662208036,1754.6311324416072,1579.1680191974465,14037.049059532857,5263.893397324821,3509.2622648832144,0.058825963860343784,0.03190182824529919,0.0016429441546329101,0.007307098456296455,0.017974093004115226,0.03190182824529919,0.0016429441546329101,0.007307098456296455,0.017974093004115226,0.017974093004115226,0.23,0.23,1.0,1754631.132441607,2.5875,cas_denitrification,CASZO,conventional_activated_sludge,,,,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2065157.6718641433,0.0,0.0,123.95834293900103,84917.33906953508,2171513.291965147,115688.18838031082,,,,149.69317432870363,0.014969317432870366,149.67820501127076,0.013472385689583335,0.01496931743288792,0.0014969317432870367,0.9999,0.1,123.95834293900103,0.23,2065157.6718641433,1.0515,0.014900000000000002,2065157.6718641433,30770.84931077574,30770.84931077574,84917.33906953508,256948.24431853922,3097.736507796215,103257.88359320717,2065.1576718641436,1858.6419046777291,16521.26137491315,6195.47301559243,4130.315343728287,0.05438714508992952,0.028435489224397884,0.0014644276950564947,0.006513135166359918,0.017974093004115226,0.028435489224397884,0.0014644276950564947,0.006513135166359918,0.017974093004115226,0.017974093004115222,0.23,0.23,1.0,2065157.6718641433,3.4166666666666665,cas_denitrification,CASZO,conventional_activated_sludge,,,,725570.0,0.5862,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2345671.771338338,0.0,0.0,154.04091640834397,105525.32745348325,2466473.867562263,140475.83684642447,,,,186.02115200115733,0.018602115200115732,186.00254988595722,0.016741903680104156,0.018602115200090363,0.0018602115200115736,0.9999,0.1,154.04091640834397,0.23,2345671.771338338,1.0515,0.014900000000000002,2345671.771338338,34950.50939294124,34950.50939294124,105525.32745348325,300923.50151934964,3518.507657007507,117283.58856691691,2345.671771338338,2111.1045942045043,18765.374170706706,7037.015314015014,4691.343542676676,0.05125619729365039,0.025990485929605924,0.0013385100253747052,0.005953108334554544,0.017974093004115222,0.025990485929605924,0.0013385100253747052,0.005953108334554544,0.017974093004115222,0.017974093004115222,0.23,0.23,1.0,2345671.771338338,4.245833333333333,cas_denitrification,CASZO,conventional_activated_sludge,,,,725570.0,0.5862,1.0
