fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.struvite_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.sedimentation.capital_a_parameter[default],fs.costing.sedimentation.capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tss],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tss],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tss],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tss]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.basin_surface_area[0.0],fs.unit.settling_velocity[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[SedimentationZO],fs.costing.LCOW_aggregate_indirect_capex[SedimentationZO],fs.costing.LCOW_aggregate_fixed_opex[SedimentationZO],fs.costing.LCOW_aggregate_variable_opex[SedimentationZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.sedimentation.unit_capex[phosphorus_capture],fs.costing.sedimentation.unit_opex[phosphorus_capture],fs.unit.phosphorus_solids_ratio[0.0],fs.unit.final_phosphate_mass[0.0],fs.unit.costing.fixed_operating_cost
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13842819.11374246,179457790.70825934,0.0,0.0,0.0,14555724.298100198,179664048.71305412,,,186.02115200115733,0.018602115200115732,183.43545798834126,1.860211520011575e-05,2.585694012816084,0.018583513084915616,0.9861,0.999,0.0,0.0,400.5030494510351,0.005,13842819.11374246,1.0515,0.0149,8389587.341662098,206258.00479476264,179664048.71305412,0.0,180610919.4672784,20764.22867061369,692140.955687123,13842.81911374246,12458.537202368214,110742.55290993968,41528.45734122738,27685.63822748492,30.763396261382272,0.09295821112868627,0.06832196122430617,30.60211608902928,0.0,0.09295821112868627,0.06832196122430617,30.60211608902928,0.0,0.0,0.0,0.0,1.65,8389587.341662098,4.245833333333333,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.0027875269627373423,179457790.70825934
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16546176.330263313,214504012.8387241,0.0,0.0,0.0,17398304.411271874,214750550.86604503,,,222.349129673611,0.022234912967361103,219.2584767711478,2.2234912967361122e-05,3.090652902463189,0.022212678054393743,0.9861,0.999,3.769483525246234e-25,0.0,478.7170895302853,0.005,16546176.330263313,1.0515,0.0149,10027985.654705038,246538.02732092337,214750550.86604503,0.0,215882335.53596178,24819.26449539497,827308.8165131657,16546.17633026331,14891.558697236984,132369.4106421065,49638.52899078994,33092.35266052662,30.76339626138227,0.09295821112868626,0.06832196122430619,30.602116089029277,3.6797612029439713e-29,0.09295821112868626,0.06832196122430619,30.602116089029277,3.6797612029439713e-29,0.0,0.0,4.708694210513655e-28,1.65,10027985.654705038,5.074999999999999,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.0033319017081590617,214504012.8387241
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19249533.546784163,249550234.96918887,0.0,0.0,0.0,20240884.52444355,249837053.01903597,,,258.6771073460647,0.025867710734606475,255.0814955539544,2.58677107346065e-05,3.595611792110295,0.02584184302387187,0.9861,0.999,0.0,0.0,556.9311296095356,0.005,19249533.546784163,1.0515,0.0149,11666383.967747977,286818.04984708404,249837053.01903597,0.0,251153751.6046452,28874.300320176244,962476.6773392082,19249.53354678416,17324.580192105746,153996.2683742733,57748.60064035249,38499.06709356832,30.763396261382272,0.09295821112868624,0.06832196122430617,30.602116089029277,0.0,0.09295821112868624,0.06832196122430617,30.602116089029277,0.0,0.0,0.0,0.0,1.65,11666383.967747977,5.904166666666666,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.0038762764535807803,249550234.96918887
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21952890.763305012,284596457.0996536,0.0,9.860743123005955e-32,6.755076321615043e-29,23083464.637615222,284923555.1720269,,,295.00508501851834,0.029500508501851843,290.90451433676094,2.9500508501855385e-05,4.100570681757421,0.029471007993349996,0.9861,0.999,5.218206108354651e-21,0.0,635.1451696887857,0.005,21952890.763305012,1.0515,0.0149,13304782.280790918,327098.0723732447,284923555.1720269,6.755076321615043e-29,286425167.6733286,32929.33614495752,1097644.5381652506,21952.89076330501,19757.601686974514,175623.1261064401,65858.67228991503,43905.78152661002,30.763396261382272,0.09295821112868624,0.06832196122430619,30.60211608902928,3.839414027952138e-25,0.09295821112868624,0.06832196122430619,30.60211608902928,3.839414027952138e-25,7.255266405036478e-36,9.283980408782427e-35,4.912989079486855e-24,1.65,13304782.280790918,6.7333333333333325,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.004420651199002498,284596457.0996536
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24656247.979825873,319642679.2301185,0.0,9.860743123001484e-32,6.75507632161198e-29,25926044.750786908,320010057.3250179,,,331.3330626909721,0.03313330626909721,326.72753311956757,3.313330626910118e-05,4.60552957140453,0.03310017296282812,0.9861,0.999,5.218206108354651e-21,0.0,713.3592097680361,0.005,24656247.979825873,1.0515,0.0149,14943180.593833864,367378.0948994055,320010057.3250179,6.75507632161198e-29,321696583.7420121,36984.37196973881,1232812.3989912937,24656.247979825872,22190.623181843286,197249.98383860698,73968.74393947762,49312.495959651744,30.763396261382276,0.09295821112868626,0.06832196122430619,30.602116089029284,3.4184534816367232e-25,0.09295821112868626,0.06832196122430619,30.602116089029284,3.4184534816367232e-25,6.45978540525269e-36,8.26606740528132e-35,4.374319753416395e-24,1.65,14943180.593833864,7.562499999999999,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.004965025944424217,319642679.2301185
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,27359605.19634673,354688901.3605833,0.0,0.0,0.0,28768624.86395859,355096559.47800887,,,367.6610403634258,0.036766104036342576,362.5505519023742,3.676610403634699e-05,5.110488461051579,0.03672933793230624,0.9861,0.999,5.218206108354651e-21,0.0,791.5732498472863,0.005,27359605.19634673,1.0515,0.0149,16581578.906876806,407658.1174255663,355096559.47800887,0.0,356967999.81069547,41039.4077945201,1367980.2598173367,27359.60519634673,24623.644676712058,218876.84157077383,82078.8155890402,54719.21039269346,30.76339626138227,0.09295821112868627,0.06832196122430619,30.60211608902928,3.0806817622495794e-25,0.09295821112868627,0.06832196122430619,30.60211608902928,3.0806817622495794e-25,0.0,0.0,3.942100472914973e-24,1.65,16581578.906876806,8.391666666666666,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.005509400689845934,354688901.3605833
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,30062962.412867583,389735123.4910481,0.0,0.0,0.0,31611204.977130268,390183061.6309998,,,403.9890180358795,0.040398901803587954,398.37357068518077,4.039890180359281e-05,5.615447350698746,0.040358502901784374,0.9861,0.999,5.218206108354651e-21,0.0,869.7872899265366,0.005,30062962.412867583,1.0515,0.0149,18219977.21991975,447938.139951727,390183061.6309998,0.0,392239415.8793789,45094.443619301375,1503148.1206433792,30062.962412867582,27056.666171580826,240503.69930294066,90188.88723860275,60125.924825735165,30.763396261382272,0.09295821112868626,0.0683219612243062,30.60211608902928,2.8036570579171497e-25,0.09295821112868626,0.0683219612243062,30.60211608902928,2.8036570579171497e-25,0.0,0.0,3.5876142577725965e-24,1.65,18219977.21991975,9.220833333333333,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.006053775435267654,389735123.4910481
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,32766319.629388425,424781345.6215127,0.0,2.3274788146281292e-38,1.5944332829311479e-35,34453785.09030193,425269563.7839906,,,440.3169957083331,0.04403169957083332,434.1965894679872,4.4031699570833356e-05,6.12040624034587,0.04398766787126249,0.9861,0.999,1.307632202957439e-29,0.0,948.0013300057866,0.005,32766319.629388425,1.0515,0.0149,19858375.532962684,488218.1624778875,425269563.7839906,1.5944332829311479e-35,427510831.9480622,49149.47944408264,1638315.9814694214,32766.319629388425,29489.687666449587,262130.5570351074,98298.95888816527,65532.63925877685,30.76339626138227,0.09295821112868624,0.06832196122430617,30.602116089029277,6.446045680188354e-34,0.09295821112868624,0.06832196122430617,30.602116089029277,6.446045680188354e-34,1.1473436280348233e-42,1.4681632858336225e-41,8.248485785090118e-33,1.65,19858375.532962684,10.049999999999999,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.006598150180689373,424781345.6215127
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,35469676.84590928,459827567.7519776,0.0,0.0,0.0,37296365.20347361,460356065.9369817,,,476.6449733807868,0.04766449733807868,470.01960825079385,4.76644973380844e-05,6.625365129992885,0.047616832840740614,0.9861,0.999,5.218206108354651e-21,0.0,1026.215370085037,0.005,35469676.84590928,1.0515,0.0149,21496773.846005626,528498.1850040483,460356065.9369817,0.0,462782248.01674575,53204.51526886393,1773483.8422954641,35469.676845909285,31922.70916131836,283757.4147672743,106409.03053772786,70939.35369181857,30.763396261382276,0.09295821112868626,0.06832196122430617,30.602116089029284,2.376289953722962e-25,0.09295821112868626,0.06832196122430617,30.602116089029284,2.376289953722962e-25,0.0,0.0,3.0407469752779612e-24,1.65,21496773.846005626,10.879166666666665,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.00714252492611109,459827567.7519776
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,38173034.062430136,494873789.8824423,0.0,0.0,0.0,40138945.316645294,495442568.0899725,,,512.9729510532405,0.05129729510532406,505.8426270336005,5.129729510533022e-05,7.13032401964007,0.05124599781021875,0.9861,0.999,5.218206108354651e-21,0.0,1104.4294101642872,0.005,38173034.062430136,1.0515,0.0149,23135172.15904857,568778.207530209,495442568.0899725,0.0,498053664.085429,57259.551093645205,1908651.7031215068,38173.03406243014,34355.73065618712,305384.2724994411,114519.10218729041,76346.06812486028,30.763396261382265,0.09295821112868624,0.06832196122430619,30.602116089029273,2.2080046509504105e-25,0.09295821112868624,0.06832196122430619,30.602116089029273,2.2080046509504105e-25,0.0,0.0,2.8254058193774934e-24,1.65,23135172.15904857,11.708333333333332,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.007686899671532811,494873789.8824423
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,40876391.278951,529920012.0129072,0.0,0.0,0.0,42981525.429816976,530529070.24296355,,,549.3009287256942,0.05493009287256943,541.665645816407,5.493009287256949e-05,7.63528290928718,0.05487516277969686,0.9861,0.999,1.307632202957439e-29,0.0,1182.6434502435375,0.005,40876391.278951,1.0515,0.0149,24773570.472091515,609058.2300563699,530529070.24296355,0.0,533325080.1541126,61314.586918426496,2043819.56394755,40876.391278951,36788.7521510559,327011.130231608,122629.17383685299,81752.782557902,30.76339626138227,0.09295821112868626,0.06832196122430619,30.602116089029273,5.16711936876514e-34,0.09295821112868626,0.06832196122430619,30.602116089029273,5.16711936876514e-34,0.0,0.0,6.611946731019396e-33,1.65,24773570.472091515,12.5375,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.008231274416954528,529920012.0129072
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,43579748.49547184,564966234.1433719,0.0,0.0,0.0,45824105.54298864,565615572.3959545,,,585.6289063981479,0.0585628906398148,577.4886645992136,5.856289063982183e-05,8.140241798934287,0.058504327749174995,0.9861,0.999,5.218206108354651e-21,0.0,1260.8574903227875,0.005,43579748.49547184,1.0515,0.0149,26411968.785134453,649338.2525825305,565615572.3959545,0.0,568596496.222796,65369.622743207765,2178987.424773592,43579.748495471846,39221.77364592466,348637.98796377477,130739.24548641553,87159.49699094369,30.763396261382276,0.09295821112868626,0.0683219612243062,30.602116089029284,1.9340689118362386e-25,0.09295821112868626,0.0683219612243062,30.602116089029284,1.9340689118362386e-25,0.0,0.0,2.4748723043799117e-24,1.65,26411968.785134453,13.366666666666665,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.008775649162376246,564966234.1433719
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,46283105.711992696,600012456.2738367,0.0,9.860743123001482e-32,6.755076321611978e-29,48666685.65616032,600702074.5489454,,,621.9568840706015,0.062195688407060155,613.3116833820202,6.219568840706762e-05,8.645200688581319,0.0621334927186531,0.9861,0.999,5.218206108354651e-21,0.0,1339.0715304020378,0.005,46283105.711992696,1.0515,0.0149,28050367.098177392,689618.2751086912,600702074.5489454,6.755076321611978e-29,603867912.2914793,69424.65856798904,2314155.285599635,46283.1057119927,41654.79514079343,370264.8456959416,138849.31713597808,92566.2114239854,30.763396261382276,0.09295821112868626,0.06832196122430621,30.602116089029284,1.8211015759232915e-25,0.09295821112868626,0.06832196122430621,30.602116089029284,1.8211015759232915e-25,3.4413004140104576e-36,4.4035551337204563e-35,2.3303170978722505e-24,1.65,28050367.098177392,14.195833333333331,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.009320023907797964,600012456.2738367
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,48986462.92851356,635058678.4043014,0.0,0.0,0.0,51509265.769332014,635788576.7019362,,,658.2848617430552,0.06582848617430553,649.1347021648268,6.582848617431343e-05,9.150159578228399,0.06576265768813125,0.9861,0.999,5.218206108354651e-21,0.0,1417.285570481288,0.005,48986462.92851356,1.0515,0.0149,29688765.41122034,729898.297634852,635788576.7019362,0.0,639139328.3601626,73479.69439277034,2449323.146425678,48986.46292851356,44087.8166356622,391891.7034281085,146959.38878554068,97972.92585702712,30.763396261382265,0.09295821112868627,0.06832196122430619,30.602116089029273,1.7206026259486004e-25,0.09295821112868627,0.06832196122430619,30.602116089029273,1.7206026259486004e-25,0.0,0.0,2.2017166812120788e-24,1.65,29688765.41122034,15.024999999999999,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.009864398653219687,635058678.4043014
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,51689820.14503441,670104900.5347663,0.0,0.0,0.0,54351845.88250369,670875078.8549273,,,694.612839415509,0.0694612839415509,684.9577209476334,6.946128394155925e-05,9.65511846787564,0.06939182265760935,0.9861,0.999,5.218206108354651e-21,0.0,1495.4996105605385,0.005,51689820.14503441,1.0515,0.0149,31327163.72426328,770178.3201610127,670875078.8549273,0.0,674410744.4288462,77534.73021755162,2584491.007251721,51689.82014503441,46520.838130530974,413518.5611602753,155069.46043510325,103379.64029006883,30.763396261382272,0.09295821112868626,0.0683219612243062,30.602116089029277,1.6306157869042452e-25,0.09295821112868626,0.0683219612243062,30.602116089029277,1.6306157869042452e-25,0.0,0.0,2.086567766741329e-24,1.65,31327163.72426328,15.854166666666666,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.0104087733986414,670104900.5347663
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,54393177.361555256,705151122.665231,0.0,0.0,0.0,57194425.995675355,705961581.0079181,,,730.9408170879626,0.07309408170879628,720.7807397304399,7.309408170880506e-05,10.160077357522718,0.07302098762708749,0.9861,0.999,5.218206108354651e-21,0.0,1573.7136506397885,0.005,54393177.361555256,1.0515,0.0149,32965562.03730622,810458.3426871733,705961581.0079181,0.0,709682160.4975295,81589.76604233289,2719658.868077763,54393.17736155526,48953.85962539974,435145.4188924421,163179.53208466579,108786.35472311052,30.763396261382272,0.09295821112868626,0.06832196122430619,30.602116089029277,1.5495736935990644e-25,0.09295821112868626,0.06832196122430619,30.602116089029277,1.5495736935990644e-25,0.0,0.0,1.9828647233893e-24,1.65,32965562.03730622,16.683333333333334,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.01095314814406312,705151122.665231
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,57096534.57807612,740197344.7956959,0.0,0.0,0.0,60037006.108847044,741048083.1609092,,,767.2687947604164,0.07672687947604165,756.6037585132466,7.672687947605086e-05,10.665036247169828,0.0766501525965656,0.9861,0.999,5.218206108354651e-21,0.0,1651.9276907190392,0.005,57096534.57807612,1.0515,0.0149,34603960.350349165,850738.3652133341,741048083.1609092,0.0,744953576.566213,85644.80186711418,2854826.728903806,57096.53457807612,51386.88112026851,456772.27662460896,171289.60373422835,114193.06915615224,30.76339626138227,0.09295821112868626,0.06832196122430619,30.602116089029273,1.4762058218345591e-25,0.09295821112868626,0.06832196122430619,30.602116089029273,1.4762058218345591e-25,0.0,0.0,1.8889817636095064e-24,1.65,34603960.350349165,17.5125,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.01149752288948484,740197344.7956959
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,59799891.79459698,775243566.9261608,0.0,0.0,0.0,62879586.222018726,776134585.3139004,,,803.5967724328701,0.08035967724328703,792.4267772960532,8.035967724329669e-05,11.169995136817063,0.08027931756604376,0.9861,0.999,5.218206108354651e-21,0.0,1730.1417307982895,0.005,59799891.79459698,1.0515,0.0149,36242358.66339211,891018.387739495,776134585.3139004,0.0,780224992.6348966,89699.83769189547,2989994.5897298492,59799.89179459698,53819.90261513728,478399.13435677584,179399.67538379095,119599.78358919396,30.763396261382272,0.09295821112868626,0.06832196122430617,30.60211608902928,1.4094713923604388e-25,0.09295821112868626,0.06832196122430617,30.60211608902928,1.4094713923604388e-25,0.0,0.0,1.803587085972457e-24,1.65,36242358.66339211,18.34166666666667,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.012041897634906562,775243566.9261608
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,62503249.01111783,810289789.0566256,0.0,0.0,0.0,65722166.3351904,811221087.4668913,,,839.9247501053239,0.08399247501053239,828.24979607886,8.399247501054247e-05,11.674954026463913,0.08390848253552186,0.9861,0.999,5.218206108354651e-21,0.0,1808.3557708775395,0.005,62503249.01111783,1.0515,0.0149,37880756.97643505,931298.4102656557,811221087.4668913,0.0,815496408.70358,93754.87351667674,3125162.4505558917,62503.249011117834,56252.92411000605,500025.9920889427,187509.7470333535,125006.49802223567,30.763396261382272,0.09295821112868624,0.0683219612243062,30.602116089029284,1.348509686844306e-25,0.09295821112868624,0.0683219612243062,30.602116089029284,1.348509686844306e-25,0.0,0.0,1.7255792985113572e-24,1.65,37880756.97643505,19.170833333333334,phosphorus_capture,SedimentationZO,sedimentation,0.39,22.84,0.15,0.012586272380328277,810289789.0566256
