fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.crystallizer.capital_a_parameter[default],fs.costing.crystallizer.capital_b_parameter[default],fs.costing.crystallizer.capital_c_parameter[default],fs.costing.crystallizer.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.elec_coeff_1,fs.unit.elec_coeff_2,fs.unit.elec_coeff_3,fs.unit.elec_coeff_4,fs.unit.electricity[0.0],fs.unit.electricity_intensity,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[CrystallizerZO],fs.costing.LCOW_aggregate_indirect_capex[CrystallizerZO],fs.costing.LCOW_aggregate_fixed_opex[CrystallizerZO],fs.costing.LCOW_aggregate_variable_opex[CrystallizerZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.purge_fraction,fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,94655112.6464597,0.0,0.0,6688.495240917468,4581936.19543183,99529850.94775239,5992297.373864081,1410000.0,-0.711,1450000.0,555000.0,23.426348436507926,7.139179686025791,23.192084952142846,0.14278359372051594,0.23426348436508151,6.996396092305275,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,6688.495240917468,60.78466360048242,94655112.6464597,1.0515,0.014900000000000002,94655112.6464597,1410361.1784322497,1410361.1784322497,4581936.19543183,12466857.011341399,141982.66896968955,4732755.632322985,94655.1126464597,85189.60138181374,757240.9011716776,283965.3379393791,189310.2252929194,12.924718923769772,6.3835914934491065,0.32875496191263004,1.4621585693692172,4.750213899038818,6.3835914934491065,0.32875496191263004,1.4621585693692172,4.750213899038818,4.750213899038818,60.78466360048242,60.78466360048242,0.010000000000000009,0.030565528122533717,766.4303506418854,233.56964935811462,1.0,94655112.6464597,1000.0,0.5346938775510204,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,98407768.60267399,0.0,0.0,7024.011971811674,4811781.055610911,103475768.68571171,6278056.807790753,1410000.0,-0.711,1450000.0,555000.0,23.426348436507926,8.386632740269839,23.192084952142846,0.16773265480539692,0.23426348436508151,8.218900085464442,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,7024.011971811674,61.33076387190621,98407768.60267399,1.0515,0.014900000000000002,98407768.60267399,1466275.7521798427,1466275.7521798427,4811781.055610911,13009304.056831043,147611.652904011,4920388.430133699,98407.768602674,88566.99174240661,787262.148821392,295223.305808022,196815.537205348,12.958231328951474,6.376434905957167,0.32838639765679506,1.4605193564371997,4.792890668900314,6.376434905957167,0.32838639765679506,1.4605193564371997,4.792890668900314,4.792890668900314,61.33076387190621,61.33076387190621,0.010000000000000009,0.03181298117677776,736.3770250368187,263.62297496318115,1.0,98407768.60267399,1000.0,0.5346938775510204,358000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,86366370.66491956,0.0,0.0,5887.4509832547365,4033182.9189289035,90814238.75416292,5320041.841836206,1410000.0,-0.711,1450000.0,555000.0,24.27577710119047,3.5199876796726186,24.033019330178565,0.07039975359345244,0.24275777101190704,3.449587926079166,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,5887.4509832547365,58.83641136688711,86366370.66491956,1.0515,0.014900000000000002,86366370.66491956,1286858.9229073015,1286858.9229073015,4033182.9189289035,11227638.39851737,129549.55599737934,4318318.533245978,86366.37066491955,77729.7335984276,690930.9653193564,259099.11199475868,172732.7413298391,12.799877762720596,6.4049973844726225,0.3298573653003404,1.4670615784397594,4.597961434507874,6.4049973844726225,0.3298573653003404,1.4670615784397594,4.597961434507874,4.597961434507874,58.83641136688711,58.83641136688711,0.010000000000000009,0.027795764780863087,873.3624454148472,126.63755458515286,1.0,86366370.66491956,1000.0,0.5540816326530613,145000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,90246815.49822831,0.0,0.0,6235.21283371119,4271416.266281664,94894526.49638708,5616093.817205266,1410000.0,-0.711,1450000.0,555000.0,24.27577710119047,4.812672810311011,24.033019330178565,0.0962534562062203,0.24275777101190704,4.716419354104791,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,6235.21283371119,59.54265594038912,90246815.49822831,1.0515,0.014900000000000002,90246815.49822831,1344677.550923602,1344677.550923602,4271416.266281664,11789118.947058575,135370.22324734248,4512340.774911416,90246.81549822832,81222.13394840549,721974.5239858265,270740.44649468496,180493.63099645663,12.842713777495389,6.395348597982668,0.32936045279610815,1.4648515285227528,4.65315319819386,6.395348597982668,0.32936045279610815,1.4648515285227528,4.65315319819386,4.65315319819386,59.54265594038912,59.54265594038912,0.010000000000000009,0.02908844991150148,834.5503859795535,165.4496140204465,1.0,90246815.49822831,1000.0,0.5540816326530613,198250.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,94130826.59512146,0.0,0.0,6582.937304855993,4509624.007034607,98978564.16477022,5912173.323301917,1410000.0,-0.711,1450000.0,555000.0,24.27577710119047,6.105357940949404,24.033019330178565,0.12210715881898818,0.24275777101190704,5.983250782130416,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,6582.937304855993,60.18845883331868,94130826.59512146,1.0515,0.014900000000000002,94130826.59512146,1402549.31626731,1402549.31626731,4509624.007034607,12350870.964405455,141196.23989268218,4706541.329756073,94130.82659512146,84717.74393560932,753046.6127609716,282392.47978536435,188261.6531902429,12.882187685119948,6.386762873256832,0.3289182879727268,1.4628849723928676,4.703621551497523,6.386762873256832,0.3289182879727268,1.4628849723928676,4.703621551497523,4.703621551497523,60.18845883331867,60.18845883331867,0.010000000000000009,0.030381135042139875,799.0411506192569,200.95884938074312,1.0,94130826.59512146,1000.0,0.5540816326530613,251500.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,98017967.31209822,0.0,0.0,6930.624396689146,4747806.141187734,103065892.62867129,6208273.854137998,1410000.0,-0.711,1450000.0,555000.0,24.27577710119047,7.398043071587797,24.033019330178565,0.14796086143175607,0.24275777101190704,7.250082210156041,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,6930.624396689146,60.78122035874071,98017967.31209822,1.0515,0.014900000000000002,98017967.31209822,1460467.7129502636,1460467.7129502636,4747806.141187734,12912858.077462763,147026.95096814734,4900898.365604911,98017.96731209822,88216.1705808884,784143.7384967858,294053.9019362947,196035.93462419644,12.918674743263262,6.379081634856509,0.328522704195111,1.4611255884219594,4.749944815789684,6.379081634856509,0.328522704195111,1.4611255884219594,4.749944815789684,4.749944815789683,60.78122035874071,60.78122035874071,0.010000000000000009,0.03167382017277827,766.4303506418854,233.56964935811462,1.0,98017967.31209822,1000.0,0.5540816326530613,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,101907869.49245141,0.0,0.0,7278.274109210648,4985962.668741044,107156124.77131267,6504389.92417857,1410000.0,-0.711,1450000.0,555000.0,24.27577710119047,8.69072820222619,24.033019330178565,0.17381456404452394,0.24275777101190704,8.516913638181666,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,7278.274109210648,61.327180103149566,101907869.49245141,1.0515,0.014900000000000002,101907869.49245141,1518427.2554375262,1518427.2554375262,4985962.668741044,13475049.61819363,152861.8042386771,5095393.474622571,101907.86949245141,91717.08254320628,815262.9559396113,305723.6084773542,203815.73898490283,12.95249683488479,6.37217546202819,0.3281670362944515,1.4595437328485201,4.79261060371363,6.37217546202819,0.3281670362944515,1.4595437328485201,4.79261060371363,4.79261060371363,61.327180103149566,61.327180103149566,0.010000000000000009,0.03296650530341666,736.3770250368187,263.62297496318115,1.0,101907869.49245141,1000.0,0.5540816326530613,358000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,89317486.65814129,0.0,0.0,6093.144613804461,4174092.803295703,93917337.22103557,5504923.354502008,1410000.0,-0.711,1450000.0,555000.0,25.12520576587301,3.643154836051586,24.873953708214277,0.07286309672103179,0.25125205765872854,3.570291739330554,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,6093.144613804461,58.83338970619024,89317486.65814129,1.0515,0.014900000000000002,89317486.65814129,1330830.5512063054,1330830.5512063054,4174092.803295703,11614380.919648645,133976.22998721193,4465874.332907065,89317.4866581413,80385.73799232717,714539.8932651303,267952.45997442387,178634.9733162826,12.793135054862562,6.399916307701754,0.3295956898466409,1.465897760242782,4.597725297071385,6.399916307701754,0.3295956898466409,1.465897760242782,4.597725297071385,4.597725297071386,58.83338970619024,58.83338970619024,0.010000000000000009,0.028768360601924593,873.3624454148472,126.63755458515283,1.0,89317486.65814129,1000.0,0.573469387755102,145000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,93335177.71558897,0.0,0.0,6453.045142282016,4420641.72032239,98141939.36794181,5811335.868284666,1410000.0,-0.711,1450000.0,555000.0,25.12520576587301,4.981072043084324,24.873953708214277,0.09962144086168656,0.25125205765872854,4.881450602222637,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,6453.045142282016,59.5394937526773,93335177.71558897,1.0515,0.014900000000000002,93335177.71558897,1390694.147962276,1390694.147962276,4420641.72032239,12195609.865730772,140002.76657338347,4666758.885779449,93335.17771558897,84001.65994403008,746681.4217247118,280005.53314676695,186670.35543117794,12.836377808748406,6.390593725737261,0.3291155768754697,1.4637624273158523,4.652906078819822,6.390593725737261,0.3291155768754697,1.4637624273158523,4.652906078819822,4.652906078819822,59.5394937526773,59.5394937526773,0.010000000000000009,0.030106277808957332,834.5503859795534,165.44961402044646,1.0,93335177.71558897,1000.0,0.573469387755102,198250.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,97356435.03662103,0.0,0.0,6812.905629818925,4667163.207407269,102370291.44100703,6117774.089452922,1410000.0,-0.711,1450000.0,555000.0,25.12520576587301,6.318989250117062,24.873953708214277,0.12637978500234137,0.25125205765872854,6.192609465114721,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,6812.905629818925,60.18515611859192,97356435.03662103,1.0515,0.014900000000000002,97356435.03662103,1450610.8820456536,1450610.8820456536,4667163.207407269,12777108.457276583,146034.65255493156,4867821.751831052,97356.43503662104,87620.79153295895,778851.4802929683,292069.3051098631,194712.87007324208,12.876212432776883,6.382298265726355,0.32868836068490914,1.461862356179682,4.703363450185937,6.382298265726355,0.32868836068490914,1.461862356179682,4.703363450185937,4.703363450185937,60.18515611859193,60.18515611859193,0.010000000000000009,0.03144419501599007,799.0411506192569,200.95884938074312,1.0,97356435.03662103,1000.0,0.573469387755102,251500.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,101380821.97773668,0.0,0.0,7172.726076415184,4913657.264550336,106601934.30959013,6424231.512018613,1410000.0,-0.711,1450000.0,555000.0,25.12520576587301,7.656906457149799,24.873953708214277,0.15313812914299613,0.25125205765872854,7.503768328006803,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,7172.726076415184,60.777777116999005,101380821.97773668,1.0515,0.014900000000000002,101380821.97773668,1510574.2474682766,1510574.2474682766,4913657.264550336,13358840.321190823,152071.23296660502,5069041.098886834,101380.82197773669,91242.73977996303,811046.5758218935,304142.46593321004,202761.64395547338,12.91302104975992,6.374876713321772,0.32830615073607194,1.4601624531615265,4.749675732540549,6.374876713321772,0.32830615073607194,1.4601624531615265,4.749675732540549,4.749675732540548,60.77777711699901,60.77777711699901,0.010000000000000009,0.032782112223022804,766.4303506418855,233.5696493581146,1.0,101380821.97773668,1000.0,0.573469387755102,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,105407970.3822288,0.0,0.0,7532.506482070797,5160123.891751595,110836480.8569136,6730702.650446804,1410000.0,-0.711,1450000.0,555000.0,25.12520576587301,8.994823664182539,24.873953708214277,0.17989647328365094,0.25125205765872854,8.814927190898885,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,7532.506482070797,61.32359633439292,105407970.3822288,1.0515,0.014900000000000002,105407970.3822288,1570578.7586952094,1570578.7586952094,5160123.891751595,13940774.789436635,158111.9555733432,5270398.5191114405,105407.97038222881,94867.17334400593,843263.7630578305,316223.9111466864,210815.94076445763,12.947131145617828,6.368204023204733,0.3279625071950441,1.4586340766911043,4.792330538526946,6.368204023204733,0.3279625071950441,1.4586340766911043,4.792330538526946,4.792330538526946,61.32359633439292,61.32359633439292,0.010000000000000009,0.03412002943005554,736.3770250368188,263.6229749631812,1.0,105407970.3822288,1000.0,0.573469387755102,358000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,92268602.65136304,0.0,0.0,6298.817084601309,4314988.1922290595,97020435.68790825,5689790.371734369,1410000.0,-0.711,1450000.0,555000.0,25.974634430555547,3.7663219924305547,25.714888086249992,0.07532643984861116,0.259746344305555,3.6909955525819433,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,6298.817084601309,58.830368045493366,92268602.65136304,1.0515,0.014900000000000002,92268602.65136304,1374802.1795053096,1374802.1795053096,4314988.1922290595,12001108.94534648,138402.90397704457,4613430.132568153,92268.60265136305,83041.74238622675,738148.8212109044,276805.80795408913,184537.2053027261,12.78681790582728,6.395167556089739,0.32935112913862225,1.4648100609640233,4.597489159634898,6.395167556089739,0.32935112913862225,1.4648100609640233,4.597489159634898,4.597489159634897,58.830368045493366,58.830368045493366,0.010000000000000009,0.029740956422986103,873.3624454148471,126.63755458515286,1.0,92268602.65136304,1000.0,0.5928571428571429,145000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,96423539.93294963,0.0,0.0,6670.854277200179,4569851.299312885,101389352.23949654,6006562.044313835,1410000.0,-0.711,1450000.0,555000.0,25.974634430555547,5.149471275857637,25.714888086249992,0.10298942551715284,0.2597463443055562,5.046481850340484,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,6670.854277200179,59.53633156496549,96423539.93294963,1.0515,0.014900000000000002,96423539.93294963,1436710.7450009496,1436710.7450009496,4569851.299312885,12602084.909352738,144635.30989942446,4821176.996647482,96423.53993294963,86781.18593965468,771388.319463597,289270.61979884893,192847.07986589926,12.830440077998277,6.386149843414962,0.3288867169358714,1.4627445582016574,4.652658959445786,6.386149843414962,0.3288867169358714,1.4627445582016574,4.652658959445786,4.652658959445785,59.53633156496549,59.53633156496549,0.010000000000000009,0.031124105706413184,834.5503859795535,165.4496140204465,1.0,96423539.93294963,1000.0,0.5928571428571429,198250.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,100582043.47812061,0.0,0.0,7042.848675698274,4824685.090409746,105762018.71724384,6323357.538233744,1410000.0,-0.711,1450000.0,555000.0,25.974634430555547,6.53262055928472,25.714888086249992,0.1306524111856945,0.259746344305555,6.401968148099026,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,7042.848675698274,60.18185340386516,100582043.47812061,1.0515,0.014900000000000002,100582043.47812061,1498672.4478239974,1498672.4478239974,4824685.090409746,13203328.632777527,150873.0652171809,5029102.173906031,100582.04347812061,90523.83913030855,804656.3478249649,301746.1304343618,201164.08695624123,12.870611107695773,6.378125663507683,0.3284734716706474,1.46090662364309,4.7031053488743515,6.378125663507683,0.3284734716706474,1.46090662364309,4.7031053488743515,4.7031053488743515,60.18185340386516,60.18185340386516,0.010000000000000009,0.03250725498984027,799.0411506192569,200.9588493807431,1.0,100582043.47812061,1000.0,0.5928571428571429,251500.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,104743676.64337517,0.0,0.0,7414.800280095589,5079489.56551964,110137975.990509,6640170.347505931,1410000.0,-0.711,1450000.0,555000.0,25.974634430555547,7.9157698427118035,25.714888086249992,0.1583153968542362,0.259746344305555,7.757454445857567,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,7414.800280095589,60.774333875257305,104743676.64337517,1.0515,0.014900000000000002,104743676.64337517,1560680.7819862904,1560680.7819862904,5079489.56551964,13804803.742525587,157115.51496506276,5237183.832168759,104743.67664337518,94269.30897903767,837949.4131470014,314231.0299301255,209487.35328675035,12.907719533863565,6.370946812472613,0.32810376084234005,1.4592623112571979,4.749406649291413,6.370946812472613,0.32810376084234005,1.4592623112571979,4.749406649291413,4.749406649291413,60.774333875257305,60.774333875257305,0.010000000000000009,0.03389040427326735,766.4303506418854,233.5696493581146,1.0,104743676.64337517,1000.0,0.5928571428571429,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,108908071.2720062,0.0,0.0,7786.709090392128,5334264.724642569,114516836.94251452,6956994.986595462,1410000.0,-0.711,1450000.0,555000.0,25.974634430555547,9.298919126138886,25.714888086249992,0.18597838252277787,0.259746344305555,9.112940743616107,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,7786.709090392128,61.320012565636276,108908071.2720062,1.0515,0.014900000000000002,108908071.2720062,1622730.2619528926,1622730.2619528926,5334264.724642569,14406479.570560064,163362.1069080093,5445403.56360031,108908.0712720062,98017.2641448056,871264.5701760496,326724.2138160186,217816.1425440124,12.9420980789241,6.364492334252688,0.3277713552140144,1.4577839161171338,4.792050473340264,6.364492334252688,0.3277713552140144,1.4577839161171338,4.792050473340264,4.792050473340264,61.320012565636276,61.320012565636276,0.010000000000000009,0.03527355355669443,736.3770250368188,263.62297496318115,1.0,108908071.2720062,1000.0,0.5928571428571429,358000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,95219718.64458479,0.0,0.0,6504.468395645277,4455869.085728973,100123534.15478091,5874642.893533287,1410000.0,-0.711,1450000.0,555000.0,26.82406309523809,3.889489148809523,26.555822464285708,0.07778978297619053,0.26824063095237927,3.8116993658333325,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,6504.468395645277,58.82734638479649,95219718.64458479,1.0515,0.014900000000000002,95219718.64458479,1418773.8078043135,1418773.8078043135,4455869.085728973,12387822.47561087,142829.5779668772,4760985.9322292395,95219.71864458479,85697.74678012631,761757.7491566783,285659.1559337544,190439.43728916958,12.780885887526589,6.390719558746484,0.3291220572754447,1.4637912493062524,4.597253022198406,6.390719558746484,0.3291220572754447,1.4637912493062524,4.597253022198406,4.597253022198408,58.82734638479649,58.82734638479649,0.010000000000000009,0.030713552244047614,873.3624454148471,126.63755458515286,1.0,95219718.64458479,1000.0,0.6122448979591837,145000.0,default,CrystallizerZO,crystallizer
