fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.uv.reactor_cost[default],fs.costing.uv.lamp_cost[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.uv_reduced_equivalent_dose[0.0],fs.unit.uv_transmittance_in[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[UVZO],fs.costing.LCOW_aggregate_indirect_capex[UVZO],fs.costing.LCOW_aggregate_fixed_opex[UVZO],fs.costing.LCOW_aggregate_variable_opex[UVZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,sec,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,469351.656632886,0.0,0.0,155.2506120193773,106354.02627227589,493523.26694947964,113347.36595610589,202.346,235.5,431.2085791959062,0.04312085791959063,431.2085791959062,0.03880877212763157,1,0.1,155.2506120193773,0.1,100.0,0.9,469351.656632886,1.0515,0.014900000000000002,469351.656632886,6993.339683830002,6993.339683830002,106354.02627227589,145451.76271667596,704.0274849493289,23467.5828316443,469.351656632886,422.4164909695974,3754.813253063088,1408.0549698986579,938.703313265772,0.010687698689874278,0.002243470946701465,0.00011553875375512557,0.0005138659441502011,0.00781482304526749,0.002243470946701465,0.00011553875375512557,0.0005138659441502011,0.00781482304526749,0.007814823045267488,0.1,0.1,0.4312517000538258,1.0,469351.656632886,1000.0,9.842105263157894,0.1,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,479899.864501325,0.0,0.0,17.517582425715833,12000.374087406533,504614.70752314327,19150.882068476276,202.346,235.5,486.5508567397659,0.04865508567397659,486.5508567397659,0.043789577106578936,1,0.1,17.517582425715833,0.01,100.0,0.9,479899.864501325,1.0515,0.014900000000000002,479899.864501325,7150.507981069743,7150.507981069743,12000.374087406533,51976.79295547078,719.8497967519875,23994.993225066253,479.899864501325,431.90987805119255,3839.1989160106,1439.699593503975,959.79972900265,0.0033848064772728577,0.0020329742282321804,0.00010469817275395756,0.0004656517717599707,0.0007814823045267489,0.0020329742282321804,0.00010469817275395756,0.0004656517717599707,0.0007814823045267489,0.0007814823045267489,0.01,0.01,0.48659951182543987,1.0,479899.864501325,1000.0,11.105263157894736,0.01,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,488181.4374850961,0.0,0.0,43.79395606428959,30000.935218516333,513322.7815155786,37274.83863704427,202.346,235.5,486.5508567397659,0.04865508567397659,486.5508567397659,0.043789577106578936,1,0.1,43.79395606428959,0.025,100.0,0.9,488181.4374850961,1.0515,0.014900000000000002,488181.4374850961,7273.903418527932,7273.903418527932,30000.935218516333,70667.22223403191,732.2721562276441,24409.071874254805,488.1814374850961,439.3632937365865,3905.451499880769,1464.5443124552883,976.3628749701923,0.004601955179373094,0.002068057014643728,0.00010650493625415204,0.00047368746715834237,0.001953705761316872,0.002068057014643728,0.00010650493625415204,0.00047368746715834237,0.001953705761316872,0.001953705761316872,0.025,0.025,0.48659951182543987,1.0,488181.4374850961,1000.0,11.105263157894736,0.025,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,501984.05912471464,0.0,0.0,87.58791212857918,60001.87043703267,527836.2381696375,67481.43291799091,202.346,235.5,486.5508567397659,0.04865508567397659,486.5508567397659,0.043789577106578936,1,0.1,87.58791212857918,0.05,100.0,0.9,501984.05912471464,1.0515,0.014900000000000002,501984.05912471464,7479.562480958249,7479.562480958249,60001.87043703267,101817.93769830049,752.976088687072,25099.202956235735,501.98405912471463,451.78565321224323,4015.872472997717,1505.952177374144,1003.9681182494293,0.006630536349540157,0.0021265283253296403,0.00010951620875447664,0.0004870802928222953,0.003907411522633744,0.0021265283253296403,0.00010951620875447664,0.0004870802928222953,0.003907411522633744,0.003907411522633744,0.05,0.05,0.48659951182543987,1.0,501984.05912471464,1000.0,11.105263157894736,0.05,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,529589.3024039516,0.0,0.0,175.17582425715835,120003.74087406533,556863.1514777552,127894.62147988423,202.346,235.5,486.5508567397659,0.04865508567397659,486.5508567397659,0.043789577106578936,1,0.1,175.17582425715835,0.1,100.0,0.9,529589.3024039516,1.0515,0.014900000000000002,529589.3024039516,7890.88060581888,7890.88060581888,120003.74087406533,164119.36862683762,794.3839536059274,26479.465120197583,529.5893024039517,476.6303721635565,4236.714419231614,1588.767907211855,1059.1786048079034,0.01068769868987428,0.002243470946701465,0.00011553875375512561,0.0005138659441502011,0.007814823045267488,0.002243470946701465,0.00011553875375512561,0.0005138659441502011,0.007814823045267488,0.007814823045267488,0.1,0.1,0.48659951182543987,1.0,529589.3024039516,1000.0,11.105263157894736,0.1,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,534485.6310796746,0.0,0.0,19.510103649493935,13365.345547585472,562011.641080278,21329.181450672622,202.346,235.5,541.8931342836255,0.054189313428362564,541.8931342836255,0.048770382085526316,1,0.1,19.510103649493935,0.01,100.0,0.9,534485.6310796746,1.0515,0.014900000000000002,534485.6310796746,7963.8359030871525,7963.8359030871525,13365.345547585472,57888.84523476602,801.7284466195119,26724.281553983732,534.4856310796746,481.0370679717072,4275.885048637397,1603.4568932390239,1068.9712621593492,0.0033848064772728573,0.00203297422823218,0.00010469817275395739,0.0004656517717599706,0.0007814823045267488,0.00203297422823218,0.00010469817275395739,0.0004656517717599706,0.0007814823045267488,0.0007814823045267488,0.01,0.01,0.5419473235970538,1.0,534485.6310796746,1000.0,12.368421052631579,0.01,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,543709.1839288984,0.0,0.0,48.77525912373484,33413.36386896369,571710.2069012368,41514.63070950427,202.346,235.5,541.8931342836255,0.054189313428362564,541.8931342836255,0.048770382085526316,1,0.1,48.77525912373484,0.025,100.0,0.9,543709.1839288984,1.0515,0.014900000000000002,543709.1839288984,8101.2668405405875,8101.2668405405875,33413.36386896369,78705.20011847156,815.5637758933476,27185.45919644492,543.7091839288985,489.33826553600863,4349.673471431188,1631.1275517866952,1087.418367857797,0.004601955179373095,0.002068057014643728,0.00010650493625415227,0.0004736874671583424,0.0019537057613168724,0.002068057014643728,0.00010650493625415227,0.0004736874671583424,0.0019537057613168724,0.0019537057613168724,0.025,0.025,0.5419473235970538,1.0,543709.1839288984,1000.0,12.368421052631579,0.025,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,559081.7720109379,0.0,0.0,97.55051824746968,66826.72773792737,587874.4832695012,75157.04614089035,202.346,235.5,541.8931342836255,0.054189313428362564,541.8931342836255,0.048770382085526316,1,0.1,97.55051824746968,0.05,100.0,0.9,559081.7720109379,1.0515,0.014900000000000002,559081.7720109379,8330.318402962976,8330.318402962976,66826.72773792737,113399.12492464745,838.622658016407,27954.088600546896,559.0817720109379,503.1735948098442,4472.654176087503,1677.245316032814,1118.1635440218759,0.006630536349540157,0.00212652832532964,0.00010951620875447681,0.0004870802928222952,0.003907411522633745,0.00212652832532964,0.00010951620875447681,0.0004870802928222952,0.003907411522633745,0.003907411522633745,0.05,0.05,0.5419473235970538,1.0,559081.7720109379,1000.0,12.368421052631579,0.05,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,589826.9481750171,0.0,0.0,195.10103649493936,133653.45547585475,620203.0360060306,142441.8770036625,202.346,235.5,541.8931342836255,0.054189313428362564,541.8931342836255,0.048770382085526316,1,0.1,195.10103649493936,0.1,100.0,0.9,589826.9481750171,1.0515,0.014900000000000002,589826.9481750171,8788.421527807757,8788.421527807757,133653.45547585475,182786.97453699922,884.7404222625257,29491.34740875086,589.8269481750172,530.8442533575155,4718.615585400137,1769.4808445250515,1179.6538963500343,0.01068769868987428,0.002243470946701465,0.00011553875375512588,0.0005138659441502012,0.00781482304526749,0.002243470946701465,0.00011553875375512588,0.0005138659441502012,0.00781482304526749,0.00781482304526749,0.1,0.1,0.5419473235970538,1.0,589826.9481750171,1000.0,12.368421052631579,0.1,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,589071.3976580246,0.0,0.0,21.502624873272048,14730.31700776442,619408.5746374129,23507.480832868987,202.346,235.5,597.2354118274852,0.05972354118274852,597.2354118274852,0.053751187064473675,1,0.1,21.502624873272048,0.01,100.0,0.9,589071.3976580246,1.0515,0.014900000000000002,589071.3976580246,8777.163825104568,8777.163825104568,14730.31700776442,63800.89751406129,883.6070964870369,29453.56988290123,589.0713976580246,530.1642578922222,4712.571181264197,1767.2141929740737,1178.1427953160492,0.003384806477272857,0.0020329742282321804,0.0001046981727539574,0.0004656517717599707,0.0007814823045267489,0.0020329742282321804,0.0001046981727539574,0.0004656517717599707,0.0007814823045267489,0.0007814823045267489,0.01,0.01,0.597295135368668,1.0,589071.3976580246,1000.0,13.631578947368421,0.01,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,599236.930372701,0.0,0.0,53.75656218318012,36825.79251941106,630097.6322868952,45754.422781964306,202.346,235.5,597.2354118274852,0.05972354118274852,597.2354118274852,0.053751187064473675,1,0.1,53.75656218318012,0.025,100.0,0.9,599236.930372701,1.0515,0.014900000000000002,599236.930372701,8928.630262553246,8928.630262553246,36825.79251941106,86743.17800291124,898.8553955590515,29961.84651863505,599.2369303727011,539.3132373354309,4793.8954429816085,1797.710791118103,1198.4738607454021,0.004601955179373095,0.0020680570146437284,0.00010650493625415185,0.0004736874671583424,0.0019537057613168724,0.0020680570146437284,0.00010650493625415185,0.0004736874671583424,0.0019537057613168724,0.0019537057613168724,0.025,0.025,0.597295135368668,1.0,599236.930372701,1000.0,13.631578947368421,0.025,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,616179.4848971616,0.0,0.0,107.51312436636024,73651.58503882212,647912.7283693654,82832.65936378982,202.346,235.5,597.2354118274852,0.05972354118274852,597.2354118274852,0.053751187064473675,1,0.1,107.51312436636024,0.05,100.0,0.9,616179.4848971616,1.0515,0.014900000000000002,616179.4848971616,9181.074324967709,9181.074324967709,73651.58503882212,124980.31215099446,924.2692273457424,30808.97424485808,616.1794848971616,554.5615364074455,4929.435879177293,1848.5384546914847,1232.3589697943232,0.006630536349540157,0.00212652832532964,0.00010951620875447672,0.0004870802928222953,0.003907411522633745,0.00212652832532964,0.00010951620875447672,0.0004870802928222953,0.003907411522633745,0.003907411522633745,0.05,0.05,0.597295135368668,1.0,616179.4848971616,1000.0,13.631578947368421,0.05,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,650064.593946083,0.0,0.0,215.0262487327205,147303.17007764423,683542.9205343063,156989.13252744084,202.346,235.5,597.2354118274852,0.05972354118274852,597.2354118274852,0.053751187064473675,1,0.1,215.0262487327205,0.1,100.0,0.9,650064.593946083,1.0515,0.014900000000000002,650064.593946083,9685.962449796638,9685.962449796638,147303.17007764423,201454.58044716093,975.0968909191245,32503.229697304152,650.064593946083,585.0581345514747,5200.516751568664,1950.193781838249,1300.129187892166,0.010687698689874282,0.0022434709467014655,0.00011553875375512566,0.0005138659441502012,0.00781482304526749,0.0022434709467014655,0.00011553875375512566,0.0005138659441502012,0.00781482304526749,0.00781482304526749,0.1,0.1,0.597295135368668,1.0,650064.593946083,1000.0,13.631578947368421,0.1,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,643657.1642363743,0.0,0.0,23.495146097050153,16095.288467943363,676805.5081945476,25685.78021506534,202.346,235.5,652.5776893713447,0.06525776893713449,652.5776893713447,0.058731992043421034,1,0.1,23.495146097050153,0.01,100.0,0.9,643657.1642363743,1.0515,0.014900000000000002,643657.1642363743,9590.491747121978,9590.491747121978,16095.288467943363,69712.94979335654,965.4857463545615,32182.85821181872,643.6571642363743,579.2914478127369,5149.257313890995,1930.971492709123,1287.3143284727487,0.0033848064772728573,0.0020329742282321804,0.00010469817275395744,0.00046565177175997063,0.000781482304526749,0.0020329742282321804,0.00010469817275395744,0.00046565177175997063,0.000781482304526749,0.000781482304526749,0.01,0.01,0.6526429471402819,1.0,643657.1642363743,1000.0,14.894736842105262,0.01,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,654764.6768165034,0.0,0.0,58.73786524262538,40238.22116985841,688485.0576725535,49994.21485442431,202.346,235.5,652.5776893713447,0.06525776893713449,652.5776893713447,0.058731992043421034,1,0.1,58.73786524262538,0.025,100.0,0.9,654764.6768165034,1.0515,0.014900000000000002,654764.6768165034,9755.993684565901,9755.993684565901,40238.22116985841,94781.15588735089,982.1470152247551,32738.23384082517,654.7646768165034,589.2882091348531,5238.117414532027,1964.2940304495103,1309.5293536330068,0.004601955179373096,0.002068057014643728,0.00010650493625415225,0.0004736874671583424,0.0019537057613168724,0.002068057014643728,0.00010650493625415225,0.0004736874671583424,0.0019537057613168724,0.0019537057613168724,0.025,0.025,0.6526429471402819,1.0,654764.6768165034,1000.0,14.894736842105262,0.025,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,673277.197783385,0.0,0.0,117.47573048525076,80476.44233971681,707950.9734692294,90508.27258668926,202.346,235.5,652.5776893713447,0.06525776893713449,652.5776893713447,0.058731992043421034,1,0.1,117.47573048525076,0.05,100.0,0.9,673277.197783385,1.0515,0.014900000000000002,673277.197783385,10031.830246972439,10031.830246972439,80476.44233971681,136561.49937734142,1009.9157966750776,33663.85988916925,673.2771977833851,605.9494780050466,5386.217582267081,2019.8315933501551,1346.5543955667702,0.006630536349540157,0.0021265283253296408,0.00010951620875447631,0.00048708029282229536,0.003907411522633745,0.0021265283253296408,0.00010951620875447631,0.00048708029282229536,0.003907411522633745,0.003907411522633745,0.05,0.05,0.6526429471402819,1.0,673277.197783385,1000.0,14.894736842105262,0.05,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,710302.2397171485,0.0,0.0,234.95146097050153,160952.88467943363,746882.8050625817,171536.38805121914,202.346,235.5,652.5776893713447,0.06525776893713449,652.5776893713447,0.058731992043421034,1,0.1,234.95146097050153,0.1,100.0,0.9,710302.2397171485,1.0515,0.014900000000000002,710302.2397171485,10583.503371785513,10583.503371785513,160952.88467943363,220122.18635732253,1065.4533595757227,35515.111985857424,710.3022397171485,639.2720157454337,5682.417917737188,2130.9067191514455,1420.604479434297,0.010687698689874282,0.0022434709467014655,0.00011553875375512553,0.0005138659441502011,0.00781482304526749,0.0022434709467014655,0.00011553875375512553,0.0005138659441502011,0.00781482304526749,0.00781482304526749,0.1,0.1,0.6526429471402819,1.0,710302.2397171485,1000.0,14.894736842105262,0.1,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,698242.930814724,0.0,0.0,25.48766732082825,17460.2599281223,734202.4417516823,27864.07959726169,202.346,235.5,707.9199669152043,0.07079199669152043,707.9199669152043,0.0637127970223684,1,0.1,25.48766732082825,0.01,100.0,0.9,698242.930814724,1.0515,0.014900000000000002,698242.930814724,10403.819669139388,10403.819669139388,17460.2599281223,75625.00207265178,1047.364396222086,34912.1465407362,698.242930814724,628.4186377332516,5585.943446517792,2094.728792444172,1396.485861629448,0.0033848064772728573,0.0020329742282321804,0.00010469817275395748,0.00046565177175997063,0.0007814823045267489,0.0020329742282321804,0.00010469817275395748,0.00046565177175997063,0.0007814823045267489,0.0007814823045267489,0.01,0.01,0.7079907589118958,1.0,698242.930814724,1000.0,16.157894736842103,0.01,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,710292.4232603055,0.0,0.0,63.71916830207063,43650.64982030575,746872.4830582113,54234.00692688431,202.346,235.5,707.9199669152043,0.07079199669152043,707.9199669152043,0.0637127970223684,1,0.1,63.71916830207063,0.025,100.0,0.9,710292.4232603055,1.0515,0.014900000000000002,710292.4232603055,10583.357106578555,10583.357106578555,43650.64982030575,102819.1337717905,1065.4386348904584,35514.621163015276,710.2924232603056,639.263180934275,5682.339386082444,2130.877269780917,1420.584846520611,0.004601955179373094,0.0020680570146437275,0.00010650493625415225,0.00047368746715834237,0.0019537057613168724,0.0020680570146437275,0.00010650493625415225,0.00047368746715834237,0.0019537057613168724,0.001953705761316872,0.025,0.025,0.7079907589118958,1.0,710292.4232603055,1000.0,16.157894736842103,0.025,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,730374.9106696084,0.0,0.0,127.43833660414126,87301.2996406115,767989.2185690933,98183.88580958867,202.346,235.5,707.9199669152043,0.07079199669152043,707.9199669152043,0.0637127970223684,1,0.1,127.43833660414126,0.05,100.0,0.9,730374.9106696084,1.0515,0.014900000000000002,730374.9106696084,10882.586168977166,10882.586168977166,87301.2996406115,148142.68660368837,1095.5623660044125,36518.74553348042,730.3749106696084,657.3374196026476,5842.999285356867,2191.124732008825,1460.7498213392169,0.006630536349540157,0.0021265283253296403,0.00010951620875447664,0.0004870802928222953,0.003907411522633745,0.0021265283253296403,0.00010951620875447664,0.0004870802928222953,0.003907411522633745,0.003907411522633744,0.05,0.05,0.7079907589118958,1.0,730374.9106696084,1000.0,16.157894736842103,0.05,default,UVZO,uv
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,770539.885488214,0.0,0.0,254.8766732082825,174602.599281223,810222.689590857,186083.64357499738,202.346,235.5,707.9199669152043,0.07079199669152043,707.9199669152043,0.0637127970223684,1,0.1,254.8766732082825,0.1,100.0,0.9,770539.885488214,1.0515,0.014900000000000002,770539.885488214,11481.04429377439,11481.04429377439,174602.599281223,238789.79226748407,1155.809828232321,38526.9942744107,770.5398854882139,693.4858969393927,6164.3190839057115,2311.619656464642,1541.0797709764279,0.010687698689874278,0.002243470946701465,0.00011553875375512542,0.0005138659441502012,0.00781482304526749,0.002243470946701465,0.00011553875375512542,0.0005138659441502012,0.00781482304526749,0.007814823045267488,0.1,0.1,0.7079907589118958,1.0,770539.885488214,1000.0,16.157894736842103,0.1,default,UVZO,uv
