fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_ion_exchange_resin,fs.costing.aggregate_flow_sodium_chloride,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[ion_exchange_resin],fs.costing.aggregate_flow_costs[sodium_chloride],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ion_exchange.capital_a_parameter[default],fs.costing.ion_exchange.capital_b_parameter[default],fs.costing.ion_exchange.capital_c_parameter[default],fs.costing.ion_exchange.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.NaCl_flowrate[0.0],fs.unit.NaCl_dose,fs.unit.resin_demand[0.0],fs.unit.resin_replacement,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[IonExchangeZO],fs.costing.LCOW_aggregate_indirect_capex[IonExchangeZO],fs.costing.LCOW_aggregate_fixed_opex[IonExchangeZO],fs.costing.LCOW_aggregate_variable_opex[IonExchangeZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[ion_exchange_resin],fs.costing.LCOW_aggregate_variable_opex[sodium_chloride],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit,fs.costing.ion_exchange.capital_a_parameter[anion_exchange],fs.costing.ion_exchange.capital_b_parameter[anion_exchange],fs.costing.ion_exchange.capital_c_parameter[anion_exchange],fs.costing.ion_exchange.capital_d_parameter[anion_exchange]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8962978.468272895,0.0,0.0,244.69313422200116,0.002334632560813779,2.298184710708248,167626.39249656614,684332.1444729379,7764891.265250765,9424571.85938895,8750398.181397535,,,,,984.6313546345026,0.4456752447293012,984.6313546345025,0.0445675244729403,1.172723162301214e-14,0.4011077202563812,1.0,0.9,244.6931342220012,0.069,2.2981847107082483,2.333,0.0023346325608137805,0.00237,8962978.468272895,1.0515,0.014900000000000002,8962978.468272895,133548.37917726615,133548.37917726615,8616849.802220268,9363480.105867976,13444.467702409342,448148.9234136448,8962.978468272895,8066.6806214456055,71703.82774618316,26888.935404818683,17925.95693654579,0.30120566294803724,0.01875577765351249,0.0009659225491558959,0.0042960018744008935,0.277187960870968,0.01875577765351249,0.0009659225491558959,0.0042960018744008935,0.277187960870968,0.0053922279012345664,0.022013686676543208,0.24978204629319017,0.06899999999999999,0.069,0.9850770298792318,999.5475732037078,0.4524267962922046,1.0,8962978.468272895,1000.0,22.473684210526315,452.63157894736844,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9065856.142872088,0.0,0.0,244.7034324295166,0.002334730816658431,2.2982814326008945,167633.4472567272,684360.9454217495,7765218.0601232005,9532747.73423,8752293.709330471,,,,,984.6313546345026,0.48713340702970137,984.6313546345025,0.048713340702981264,1.1727231623051995e-14,0.4384200663267423,1.0,0.9,244.70343242951662,0.069,2.298281432600895,2.333,0.0023347308166584324,0.00237,9065856.142872088,1.0515,0.014900000000000002,9065856.142872088,135081.25652879413,135081.25652879413,8617212.452801676,9372412.629700387,13598.784214308133,453292.8071436044,9065.856142872088,8159.27052858488,72526.8491429767,27197.568428616265,18131.712285744175,0.30148031738770764,0.018970259354779317,0.0009769683567711367,0.004345128805189306,0.2771879608709679,0.018970259354779317,0.0009769683567711367,0.004345128805189306,0.2771879608709679,0.0053922279012345664,0.022013686676543208,0.24978204629319012,0.06899999999999999,0.069,0.9851184880415322,999.5055078014036,0.4944921985964839,1.0,9065856.142872088,1000.0,22.473684210526315,494.7368421052632,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9169907.187486026,0.0,0.0,244.71373063703203,0.002334829072503083,2.298378154493541,167640.50201688823,684389.7463705608,7765544.854995637,9642157.407641558,8754206.72047663,,,,,984.6313546345026,0.5285915693301014,984.6313546345025,0.05285915693302222,1.1727231623408886e-14,0.4757324123971033,1.0,0.9,244.71373063703206,0.069,2.2983781544935415,2.333,0.0023348290725030843,0.00237,9169907.187486026,1.0515,0.014900000000000002,9169907.187486026,136631.6170935418,136631.6170935418,8617575.103383087,9381442.897113632,13754.86078122904,458495.35937430133,9169.907187486027,8252.916468737425,73359.25749988822,27509.72156245808,18339.814374972055,0.3017580926747572,0.019187178171776134,0.0009881396758464726,0.00439481395616659,0.2771879608709679,0.019187178171776134,0.0009881396758464726,0.00439481395616659,0.2771879608709679,0.0053922279012345664,0.022013686676543204,0.24978204629319015,0.069,0.069,0.9851599462038326,999.4634459395483,0.5365540604517575,1.0,9169907.187486026,1000.0,22.473684210526315,536.8421052631579,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9275144.899610408,0.0,0.0,244.72402884454746,0.0023349273283477354,2.298474876386188,167647.5567770493,684418.5473193725,7765871.649868074,9752814.861940343,8756137.412968691,,,,,984.6313546345026,0.5700497316305017,984.6313546345025,0.057004973163063195,1.1727231623408886e-14,0.5130447584674644,1.0,0.9,244.7240288445475,0.069,2.2984748763861886,2.333,0.0023349273283477367,0.00237,9275144.899610408,1.0515,0.014900000000000002,9275144.899610408,138199.6590041951,138199.6590041951,8617937.753964495,9390572.01581016,13912.717349415612,463757.2449805204,9275.144899610408,8347.630409649368,74201.15919688327,27825.434698831225,18550.289799220816,0.30203902404342153,0.019406561619437355,0.0009994379234010227,0.004445063629615276,0.2771879608709679,0.019406561619437355,0.0009994379234010227,0.004445063629615276,0.2771879608709679,0.0053922279012345664,0.022013686676543208,0.24978204629319012,0.069,0.069,0.9852014043661331,999.4213876176949,0.5786123823049815,1.0,9275144.899610408,1000.0,22.473684210526315,578.9473684210527,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9381582.726468338,0.0,0.0,244.7343270520629,0.0023350255841923873,2.2985715982788353,167654.61153721038,684447.3482681841,7766198.444740512,9864734.23688146,8758085.987170285,,,,,984.6313546345026,0.6115078939309018,984.6313546345025,0.061150789393104144,1.1727231623051995e-14,0.5503571045378255,1.0,0.9,244.73432705206292,0.069,2.2985715982788357,2.333,0.0023350255841923886,0.00237,9381582.72646834,1.0515,0.014900000000000002,9381582.72646834,139785.58262437824,139785.58262437824,8618300.404545907,9399801.10596496,14072.374089702507,469079.1363234169,9381.582726468338,8443.424453821504,75052.6618117467,28144.748179405015,18763.165452936675,0.30232314712315717,0.019628437521330512,0.0010108645323485196,0.004495884198510156,0.277187960870968,0.019628437521330512,0.0010108645323485196,0.004495884198510156,0.277187960870968,0.005392227901234568,0.02201368667654321,0.2497820462931902,0.069,0.069,0.9852428625284335,999.3793328353969,0.6206671646030362,1.0,9381582.72646834,1000.0,22.473684210526315,621.0526315789474,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9489234.266685262,0.0,0.0,244.74462525957827,0.002335123840037039,2.298668320171482,167661.66629737135,684476.1492169956,7766525.239612948,9977929.831419555,8760052.645700926,,,,,984.6313546345026,0.6529660562313017,984.6313546345025,0.06529660562314508,1.1727231623111967e-14,0.5876694506081863,1.0,0.9,244.7446252595783,0.069,2.2986683201714824,2.333,0.0023351238400370405,0.00237,9489234.266685264,1.0515,0.014900000000000002,9489234.266685264,141389.59057361042,141389.59057361042,8618663.055127315,9409131.30036507,14233.851400027894,474461.7133342631,9489.234266685262,8540.310840016737,75913.8741334821,28467.702800055788,18978.468533370524,0.30261049794304384,0.01985283401309547,0.0010224209516744192,0.004547282107306047,0.2771879608709679,0.01985283401309547,0.0010224209516744192,0.004547282107306047,0.2771879608709679,0.005392227901234566,0.022013686676543208,0.24978204629319015,0.06899999999999999,0.069,0.9852843206907339,999.3372815922072,0.6627184077927268,1.0,9489234.266685264,1000.0,22.473684210526315,663.1578947368421,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9598113.271982573,0.0,0.0,244.7549234670937,0.002335222095881691,2.2987650420641286,167668.72105753244,684504.950165807,7766852.034485384,10092416.105489677,8762037.593461264,,,,,984.6313546345026,0.6944242185317019,984.6313546345025,0.06944242185318607,1.1727231623408886e-14,0.6249817966785477,1.0,0.9,244.75492346709373,0.069,2.298765042064129,2.333,0.0023352220958816924,0.00237,9598113.271982575,1.0515,0.014900000000000002,9598113.271982575,143011.88775254035,143011.88775254035,8619025.705708724,9418563.744550664,14397.16990797386,479905.66359912866,9598.113271982573,8638.301944784316,76784.90617586058,28794.33981594772,19196.226543965146,0.30290111293623917,0.02007977954592194,0.001034108646614983,0.004599263872734303,0.2771879608709679,0.02007977954592194,0.001034108646614983,0.004599263872734303,0.2771879608709679,0.005392227901234567,0.022013686676543208,0.24978204629319012,0.06899999999999999,0.069,0.9853257788530343,999.2952338876792,0.7047661123207843,1.0,9598113.271982575,1000.0,22.473684210526315,705.2631578947369,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9708233.648889933,0.0,0.0,244.76522167460914,0.002335320351726343,2.2988617639567757,167675.77581769347,684533.7511146185,7767178.8293578215,10208207.681807768,8764041.037658595,,,,,984.6313546345026,0.7358823808321021,984.6313546345025,0.07358823808322701,1.1727231623408886e-14,0.6622941427489085,1.0,0.9,244.76522167460917,0.069,2.298861763956776,2.333,0.0023353203517263443,0.00237,9708233.648889935,1.0515,0.014900000000000002,9708233.648889935,144652.68136846,144652.68136846,8619388.356290134,9428099.596957693,14562.3504733349,485411.68244449666,9708.233648889933,8737.41028400094,77665.86919111946,29124.7009466698,19416.467297779865,0.3031950289444796,0.020309302890065193,0.0010459290988383597,0.004651836084608094,0.277187960870968,0.020309302890065193,0.0010459290988383597,0.004651836084608094,0.277187960870968,0.005392227901234567,0.022013686676543208,0.24978204629319015,0.06899999999999999,0.069,0.9853672370153347,999.2531897213661,0.7468102786338633,1.0,9708233.648889935,1000.0,22.473684210526315,747.3684210526317,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9819609.460476836,0.0,0.0,244.77551988212454,0.002335418607570995,2.2989584858494223,167682.8305778545,684562.5520634301,7767505.624230257,10325319.347691396,8766063.187832648,,,,,984.6313546345026,0.7773405431325021,984.6313546345025,0.07773405431326798,1.1727231623051995e-14,0.6996064888192696,1.0,0.9,244.77551988212457,0.069,2.2989584858494228,2.333,0.0023354186075709962,0.00237,9819609.460476838,1.0515,0.014900000000000002,9819609.460476838,146312.18096110487,146312.18096110487,8619751.006871542,9437740.029062118,14729.414190715255,490980.47302384186,9819.609460476837,8837.648514429153,78556.8756838147,29458.82838143051,19639.218920953674,0.3034922832226335,0.020541433138401167,0.00105788380662766,0.004705005406636697,0.277187960870968,0.020541433138401167,0.00105788380662766,0.004705005406636697,0.277187960870968,0.0053922279012345664,0.02201368667654321,0.24978204629319015,0.069,0.069,0.9854086951776351,999.2111490928215,0.7888509071785433,1.0,9819609.460476838,1000.0,22.473684210526315,789.4736842105264,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9932254.928103093,0.0,0.0,244.78581808963997,0.002335516863415647,2.2990552077420694,167689.8853380156,684591.3530122415,7767832.419102696,10443766.056900404,8768104.25588169,,,,,984.6313546345026,0.8187987054329021,984.6313546345025,0.08187987054330893,1.1727231623448741e-14,0.7369188348896306,1.0,0.9,244.78581808964,0.069,2.29905520774207,2.333,0.002335516863415648,0.00237,9932254.928103095,1.0515,0.014900000000000002,9932254.928103095,147990.5984287361,147990.5984287361,8620113.657452952,9447486.225525742,14898.38239215464,496612.7464051547,9932.254928103093,8939.029435292785,79458.03942482475,29796.76478430928,19864.509856206187,0.3037929134433029,0.02077619971002024,0.0010699742850660426,0.0047587785772486525,0.277187960870968,0.02077619971002024,0.0010699742850660426,0.0047587785772486525,0.277187960870968,0.005392227901234567,0.022013686676543208,0.24978204629319017,0.069,0.069,0.9854501533399355,999.1691120015987,0.8308879984013293,1.0,9932254.928103095,1000.0,22.473684210526315,831.578947368421,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10046184.433188973,0.0,0.0,244.79611629715538,0.0023356151192602988,2.299151929634716,167696.9400981766,684620.153961053,7768159.2139751315,10563562.931498207,8770164.456088876,,,,,984.6313546345026,0.8602568677333025,984.6313546345025,0.0860256867733499,1.172723162301214e-14,0.7742311809599918,1.0,0.9,244.7961162971554,0.069,2.2991519296347165,2.333,0.0023356151192603,0.00237,10046184.433188975,1.0515,0.014900000000000002,10046184.433188975,149688.1480545157,149688.1480545157,8620476.30803436,9457339.384343648,15069.27664978346,502309.2216594487,10046.184433188973,9041.565989870076,80369.47546551179,30138.55329956692,20092.368866377947,0.30409695770147716,0.021013632353861257,0.0010822020662238526,0.004813162410424129,0.2771879608709679,0.021013632353861257,0.0010822020662238526,0.004813162410424129,0.2771879608709679,0.0053922279012345664,0.022013686676543208,0.24978204629319015,0.06899999999999999,0.069,0.9854916115022359,999.1270784472514,0.8729215527486515,1.0,10046184.433188975,1000.0,22.473684210526315,873.6842105263158,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10161412.519005217,0.0,0.0,244.8064145046708,0.0023357133751049507,2.299248651527363,167703.99485833768,684648.9549098646,7768486.008847569,10684725.263733987,8772244.00514895,,,,,984.6313546345026,0.9017150300337026,984.6313546345025,0.09017150300339086,1.172723162301214e-14,0.8115435270303528,1.0,0.9,244.80641450467084,0.069,2.2992486515273636,2.333,0.002335713375104952,0.00237,10161412.519005219,1.0515,0.014900000000000002,10161412.519005219,151405.04653317775,151405.04653317775,8620838.95861577,9467300.716993332,15242.118778507825,508070.62595026084,10161.412519005216,9145.271267104696,81291.30015204173,30484.23755701565,20322.825038010433,0.30440445451923853,0.02125376115238612,0.001094568699347885,0.004868163796536598,0.277187960870968,0.02125376115238612,0.001094568699347885,0.004868163796536598,0.277187960870968,0.005392227901234567,0.022013686676543208,0.24978204629319017,0.06899999999999999,0.069,0.9855330696645364,999.0850484293331,0.9149515706668632,1.0,10161412.519005219,1000.0,22.473684210526315,915.7894736842106,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10277953.892482303,0.0,0.0,244.81671271218624,0.0023358116309496026,2.2993453734200098,167711.04961849874,684677.7558586759,7768812.803720006,10807268.517945144,8774343.122195167,,,,,984.6313546345026,0.9431731923341026,984.6313546345025,0.09431731923343181,1.172723162301214e-14,0.8488558731007138,1.0,0.9,244.81671271218627,0.069,2.29934537342001,2.333,0.002335811630949604,0.00237,10277953.892482305,1.0515,0.014900000000000002,10277953.892482305,153141.51299798634,153141.51299798634,8621201.60919718,9477371.448585393,15416.930838723454,513897.6946241152,10277.953892482303,9250.158503234074,82223.63113985842,30833.86167744691,20555.907784964606,0.3047154428505179,0.021496616525293808,0.001107075751052634,0.004923789703203518,0.2771879608709679,0.021496616525293808,0.001107075751052634,0.004923789703203518,0.2771879608709679,0.005392227901234567,0.0220136866765432,0.24978204629319015,0.06899999999999999,0.069,0.9855745278268367,999.0430219473977,0.9569780526022442,1.0,10277953.892482305,1000.0,22.473684210526315,957.8947368421053,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10395823.42604057,0.0,0.0,244.82701091970165,0.0023359098867942545,2.299442095312657,167718.10437865974,684706.5568074875,7769139.598592443,10931208.33248166,8776462.028826594,,,,,984.6313546345026,0.9846313546345027,984.6313546345025,0.09846313546347275,1.1727231623408886e-14,0.8861682191710749,1.0,0.9,244.82701091970168,0.069,2.2994420953126573,2.333,0.002335909886794256,0.00237,10395823.426040571,1.0515,0.014900000000000002,10395823.426040571,154897.7690480045,154897.7690480045,8621564.25977859,9487552.818016004,15593.735139060855,519791.17130202847,10395.82342604057,9356.241083436513,83166.58740832456,31187.47027812171,20791.64685208114,0.30502996208590555,0.021742229233277042,0.001119724805513769,0.0049800471761467955,0.2771879608709679,0.021742229233277042,0.001119724805513769,0.0049800471761467955,0.2771879608709679,0.0053922279012345664,0.022013686676543204,0.24978204629319017,0.069,0.069,0.9856159859891371,999.000999000999,0.999000999000999,1.0,10395823.426040571,1000.0,22.473684210526315,1000.0,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8691526.53774648,0.0,0.0,258.38111612315174,0.0024652304557643704,2.4267437355688926,177003.30874696845,722613.2594609158,8199254.458321499,9139140.154440423,9228374.771941805,,,,,1039.973632178362,0.20799472643567246,1039.973632178362,0.020799472643572,1.2386373447743778e-14,0.18719525379210994,1.0,0.9,258.38111612315174,0.069,2.426743735568893,2.333,0.0024652304557643717,0.00237,8691526.53774648,1.0515,0.014900000000000002,8691526.53774648,129503.74541242256,129503.74541242256,9098871.026529383,9822888.954387935,13037.28980661972,434576.326887324,8691.52653774648,7822.373883971833,69532.21230197184,26074.57961323944,17383.05307549296,0.29924443935846273,0.017224229237396502,0.0008870478057259184,0.003945201444372452,0.2771879608709679,0.017224229237396502,0.0008870478057259184,0.003945201444372452,0.2771879608709679,0.0053922279012345664,0.022013686676543208,0.24978204629319012,0.069,0.069,1.0401816269047977,999.8000399920018,0.19996000799840036,1.0,8691526.53774648,1000.0,23.736842105263158,200.0,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8792160.295423197,0.0,0.0,258.39199315263534,0.002465334234185771,2.4268458938208455,177010.760027607,722643.6791984193,8199599.621055619,9244956.550637491,9230257.24868345,,,,,1039.973632178362,0.251783089895814,1039.973632178362,0.025178308989587152,1.2386373447743778e-14,0.2266047809062383,1.0,0.9,258.39199315263534,0.069,2.426845893820846,2.333,0.0024653342341857724,0.00237,8792160.295423197,1.0515,0.014900000000000002,8792160.295423197,131003.18840180564,131003.18840180564,9099254.060281646,9831654.939557223,13188.240443134795,439608.01477115985,8792.160295423197,7912.9442658808775,70337.28236338557,26376.48088626959,17584.320590846393,0.29949887832876854,0.017422924380592585,0.0008972806056005228,0.003990712471607565,0.2771879608709679,0.017422924380592585,0.0008972806056005228,0.003990712471607565,0.2771879608709679,0.005392227901234568,0.022013686676543204,0.24978204629319012,0.06900000000000002,0.06900000000000002,1.040225415268258,999.7579533376131,0.24204666238700107,1.0,8792160.295423197,1000.0,23.736842105263158,242.10526315789474,cation_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8893951.910740368,0.0,0.0,258.40287018211876,0.0024654380126071713,2.426948052072798,177018.2113082454,722674.0989359227,8199944.783789739,9351990.434143497,9232156.977503939,,,,,1039.973632178362,0.2955714533559556,1039.973632178362,0.02955714533560231,1.2386373447417444e-14,0.26601430802036674,1.0,0.9,258.40287018211876,0.069,2.4269480520727984,2.333,0.0024654380126071726,0.00237,8893951.910740368,1.0515,0.014900000000000002,8893951.910740368,132519.8834700315,132519.8834700315,9099637.094033908,9840517.376101991,13340.927866110553,444697.59553701844,8893.951910740368,8004.556719666332,71151.61528592295,26681.855732221105,17787.903821480737,0.2997562339255719,0.017623897160421412,0.0009076307037617059,0.004036745190420826,0.277187960870968,0.017623897160421412,0.0009076307037617059,0.004036745190420826,0.277187960870968,0.0053922279012345664,0.022013686676543208,0.24978204629319017,0.069,0.069,1.040269203631718,999.7158702263567,0.2841297736432804,1.0,8893951.910740368,1000.0,23.736842105263158,284.2105263157895,cation_exchange,IonExchangeZO,ion_exchange,,,,
