fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.struvite_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.filter_press.capital_a_parameter[default],fs.costing.filter_press.capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tss],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tss],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tss],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tss]",fs.unit.hours_per_day_operation,fs.unit.cycle_time,fs.unit.electricity_a_parameter,fs.unit.electricity_b_parameter,fs.unit.filter_press_capacity,fs.unit.electricity[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[FilterPressZO],fs.costing.LCOW_aggregate_indirect_capex[FilterPressZO],fs.costing.LCOW_aggregate_fixed_opex[FilterPressZO],fs.costing.LCOW_aggregate_variable_opex[FilterPressZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,hrs_per_day,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14797826.221417934,0.0,0.0,1053.3736175964182,721610.8454785924,15559914.271820959,942098.4561777196,61672.135,0.488,33.666552172514606,0.0033666552172514617,0.0033666552172514613,6.73331043450293e-05,33.66318551729736,0.0032993221129064324,0.0001,0.98,6.0,3.0,0.0018963,1.2195,51366.61275584794,1053.3736175964182,14797826.221417934,1.0515,0.0149,14797826.221417934,220487.61069912722,220487.61069912722,721610.8454785924,1954293.2092857496,22196.7393321269,739891.3110708967,14797.826221417934,13318.043599276141,118382.60977134347,44393.4786642538,29595.652442835868,1.8392623738433587,0.9059594683544678,0.04665691262025515,0.20750958163833608,0.6791364112302997,0.9059594683544678,0.04665691262025515,0.20750958163833608,0.6791364112302997,0.6791364112302998,8.69036198639932,8.69036198639932,0.033669918827731855,1.0,14797826.221417934,1000.0,0.768421052631579,6,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14797826.221417934,0.0,0.0,452.35183589809196,309882.44370600756,15559914.271820959,530370.0544051349,61672.135,0.488,33.666552172514606,0.0033666552172514617,0.0033666552172514613,6.73331043450293e-05,33.66318551729736,0.0032993221129064324,0.0001,0.98,12.0,3.0,0.0018963,1.2195,25683.30637792397,452.35183589809196,14797826.221417934,1.0515,0.0149,14797826.221417934,220487.61069912722,220487.61069912722,309882.44370600756,1542564.8075131648,22196.7393321269,739891.3110708967,14797.826221417934,13318.043599276141,118382.60977134347,44393.4786642538,29595.652442835868,1.4517685453713538,0.9059594683544678,0.04665691262025515,0.20750958163833608,0.2916425827582947,0.9059594683544678,0.04665691262025515,0.20750958163833608,0.2916425827582947,0.29164258275829463,3.7319153750372887,3.7319153750372887,0.033669918827731855,1.0,14797826.221417934,1000.0,0.768421052631579,12,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14797826.221417934,0.0,0.0,194.25413739455522,133073.28945911155,15559914.271820959,353560.9001582388,61672.135,0.488,33.666552172514606,0.0033666552172514617,0.0033666552172514613,6.73331043450293e-05,33.66318551729736,0.0032993221129064324,0.0001,0.98,24.0,3.0,0.0018963,1.2195,12841.653188961986,194.25413739455522,14797826.221417934,1.0515,0.0149,14797826.221417934,220487.61069912722,220487.61069912722,133073.28945911155,1365755.6532662688,22196.7393321269,739891.3110708967,14797.826221417934,13318.043599276141,118382.60977134347,44393.4786642538,29595.652442835868,1.285366480823304,0.9059594683544678,0.04665691262025515,0.20750958163833608,0.12524051821024496,0.9059594683544678,0.04665691262025515,0.20750958163833608,0.12524051821024496,0.12524051821024493,1.6026020996865469,1.6026020996865469,0.033669918827731855,1.0,14797826.221417934,1000.0,0.768421052631579,24,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15731391.972449943,0.0,0.0,2858.145724115998,1957965.2632524618,16541558.659031117,2192363.003641966,61672.135,0.488,38.1631122229532,0.003816311222295321,0.003816311222295321,7.632622444590648e-05,38.15929591173091,0.0037399849978494142,0.0001,0.98,3.0,3.0,0.0018963,1.2195,116454.44398757309,2858.145724115998,15731391.972449943,1.0515,0.0149,15731391.972449943,234397.74038950415,234397.74038950415,1957965.2632524618,3268415.1328765154,23597.087958674914,786569.5986224972,15731.391972449945,14158.25277520495,125851.13577959956,47194.17591734983,31462.78394489989,2.713601270025002,0.8496359016322371,0.0437562489340602,0.19460869569899286,1.6256004237597117,0.8496359016322371,0.0437562489340602,0.19460869569899286,1.6256004237597117,1.6256004237597117,20.80150010234902,20.80150010234902,0.0381669285341755,1.0,15731391.972449943,1000.0,0.8710526315789474,3,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15731391.972449943,0.0,0.0,1227.377868565055,840812.0031313319,16541558.659031117,1075209.743520836,61672.135,0.488,38.1631122229532,0.003816311222295321,0.003816311222295321,7.632622444590648e-05,38.15929591173091,0.0037399849978494142,0.0001,0.98,6.0,3.0,0.0018963,1.2195,58227.221993786545,1227.377868565055,15731391.972449943,1.0515,0.0149,15731391.972449943,234397.74038950415,234397.74038950415,840812.0031313319,2151261.8727553855,23597.087958674914,786569.5986224972,15731.391972449945,14158.25277520495,125851.13577959956,47194.17591734983,31462.78394489989,1.7860849104953438,0.8496359016322371,0.0437562489340602,0.19460869569899286,0.6980840642300535,0.8496359016322371,0.0437562489340602,0.19460869569899286,0.6980840642300535,0.6980840642300534,8.932819850000318,8.932819850000318,0.0381669285341755,1.0,15731391.972449943,1000.0,0.8710526315789474,6,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15731391.972449943,0.0,0.0,527.0747462357722,361071.1782676637,16541558.659031117,595468.9186571679,61672.135,0.488,38.1631122229532,0.003816311222295321,0.003816311222295321,7.632622444590648e-05,38.15929591173091,0.0037399849978494142,0.0001,0.98,12.0,3.0,0.0018963,1.2195,29113.610996893272,527.0747462357722,15731391.972449943,1.0515,0.0149,15731391.972449943,234397.74038950415,234397.74038950415,361071.1782676637,1671521.0478917174,23597.087958674914,786569.5986224972,15731.391972449945,14158.25277520495,125851.13577959956,47194.17591734983,31462.78394489989,1.3877801484906587,0.8496359016322371,0.0437562489340602,0.19460869569899286,0.29977930222536825,0.8496359016322371,0.0437562489340602,0.19460869569899286,0.29977930222536825,0.29977930222536825,3.836034424437915,3.836034424437915,0.0381669285341755,1.0,15731391.972449943,1000.0,0.8710526315789474,12,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15731391.972449943,0.0,0.0,226.34251051332123,155055.34565404546,16541558.659031117,389453.08604354964,61672.135,0.488,38.1631122229532,0.003816311222295321,0.003816311222295321,7.632622444590648e-05,38.15929591173091,0.0037399849978494142,0.0001,0.98,24.0,3.0,0.0018963,1.2195,14556.805498446636,226.34251051332123,15731391.972449943,1.0515,0.0149,15731391.972449943,234397.74038950415,234397.74038950415,155055.34565404546,1465505.215278099,23597.087958674914,786569.5986224972,15731.391972449945,14158.25277520495,125851.13577959956,47194.17591734983,31462.78394489989,1.2167355283008237,0.8496359016322371,0.0437562489340602,0.19460869569899286,0.12873468203553326,0.8496359016322371,0.0437562489340602,0.19460869569899286,0.12873468203553326,0.12873468203553326,1.647314101545685,1.647314101545685,0.0381669285341755,1.0,15731391.972449943,1000.0,0.8710526315789474,24,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16610149.169610593,0.0,0.0,3273.9808275336795,2242832.0147490595,17465571.85184554,2490323.2373762573,61672.135,0.488,42.6596722733918,0.00426596722733918,0.00426596722733918,8.531934454678368e-05,42.65540630616446,0.0041806478827923965,0.0001,0.98,3.0,3.0,0.0018963,1.2195,130175.6624634503,3273.9808275336795,16610149.169610593,1.0515,0.0149,16610149.169610593,247491.22262719786,247491.22262719786,2242832.0147490595,3626483.7508364934,24915.223754415892,830507.4584805297,16610.149169610595,14949.134252649535,132881.19335688476,49830.447508831785,33220.29833922119,2.6935238585932337,0.8025378154910774,0.04133069749779055,0.1838209016612861,1.6658344439430797,0.8025378154910774,0.04133069749779055,0.1838209016612861,1.6658344439430797,1.6658344439430794,21.316342472423326,21.316342472423326,0.04266393824061914,1.0,16610149.169610593,1000.0,0.9736842105263158,3,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16610149.169610593,0.0,0.0,1405.9505699500348,963142.7658096716,17465571.85184554,1210633.9884368696,61672.135,0.488,42.6596722733918,0.00426596722733918,0.00426596722733918,8.531934454678368e-05,42.65540630616446,0.0041806478827923965,0.0001,0.98,6.0,3.0,0.0018963,1.2195,65087.83123172515,1405.9505699500348,16610149.169610593,1.0515,0.0149,16610149.169610593,247491.22262719786,247491.22262719786,963142.7658096716,2346794.5018971055,24915.223754415892,830507.4584805297,16610.149169610595,14949.134252649535,132881.19335688476,49830.447508831785,33220.29833922119,1.7430512354059842,0.8025378154910774,0.04133069749779055,0.1838209016612861,0.71536182075583,0.8025378154910774,0.04133069749779055,0.1838209016612861,0.71536182075583,0.71536182075583,9.153909392600257,9.153909392600257,0.04266393824061914,1.0,16610149.169610593,1000.0,0.9736842105263158,6,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16610149.169610593,0.0,0.0,603.7594931891804,413603.8638788976,17465571.85184554,661095.0865060955,61672.135,0.488,42.6596722733918,0.00426596722733918,0.00426596722733918,8.531934454678368e-05,42.65540630616446,0.0041806478827923965,0.0001,0.98,12.0,3.0,0.0018963,1.2195,32543.915615862574,603.7594931891804,16610149.169610593,1.0515,0.0149,16610149.169610593,247491.22262719786,247491.22262719786,413603.8638788976,1797255.5999663314,24915.223754415892,830507.4584805297,16610.149169610595,14949.134252649535,132881.19335688476,49830.447508831785,33220.29833922119,1.3348883301581,0.8025378154910774,0.04133069749779055,0.1838209016612861,0.307198915507946,0.8025378154910774,0.04133069749779055,0.1838209016612861,0.307198915507946,0.307198915507946,3.9309772432272783,3.9309772432272783,0.04266393824061914,1.0,16610149.169610593,1000.0,0.9736842105263158,12,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16610149.169610593,0.0,0.0,259.2733581160044,177614.53679376826,17465571.85184554,425105.75942096615,61672.135,0.488,42.6596722733918,0.00426596722733918,0.00426596722733918,8.531934454678368e-05,42.65540630616446,0.0041806478827923965,0.0001,0.98,24.0,3.0,0.0018963,1.2195,16271.957807931287,259.2733581160044,16610149.169610593,1.0515,0.0149,16610149.169610593,247491.22262719786,247491.22262719786,177614.53679376826,1561266.272881202,24915.223754415892,830507.4584805297,16610.149169610595,14949.134252649535,132881.19335688476,49830.447508831785,33220.29833922119,1.1596103125106916,0.8025378154910774,0.04133069749779055,0.1838209016612861,0.13192089786053765,0.8025378154910774,0.04133069749779055,0.1838209016612861,0.13192089786053765,0.13192089786053765,1.68808554072669,1.68808554072669,0.04266393824061914,1.0,16610149.169610593,1000.0,0.9736842105263158,24,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17442633.90418094,0.0,0.0,3699.5653522091357,2534377.5818142523,18340929.55024626,2794272.826986548,61672.135,0.488,47.1562323238304,0.00471562323238304,0.00471562323238304,9.431246464766088e-05,47.15151670059802,0.00462131076773538,0.0001,0.98,3.0,3.0,0.0018963,1.2195,143896.8809393275,3699.5653522091357,17442633.90418094,1.0515,0.0149,17442633.90418094,259895.245172296,259895.245172296,2534377.5818142523,3987376.6149363187,26163.95085627141,872131.6952090471,17442.63390418094,15698.370513762848,139541.07123344752,52327.90171254282,34885.26780836188,2.679173040871348,0.7623992396238715,0.03926356084062941,0.17462718011335515,1.7028830602934921,0.7623992396238715,0.03926356084062941,0.17462718011335515,1.7028830602934921,1.7028830602934921,21.79042379372526,21.79042379372526,0.047160947947062784,1.0,17442633.90418094,1000.0,1.0763157894736843,3,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17442633.90418094,0.0,0.0,1588.709980144906,1088341.6224231643,18340929.55024626,1348236.8675954603,61672.135,0.488,47.1562323238304,0.00471562323238304,0.00471562323238304,9.431246464766088e-05,47.15151670059802,0.00462131076773538,0.0001,0.98,6.0,3.0,0.0018963,1.2195,71948.44046966375,1588.709980144906,17442633.90418094,1.0515,0.0149,17442633.90418094,259895.245172296,259895.245172296,1088341.6224231643,2541340.655545231,26163.95085627141,872131.6952090471,17442.63390418094,15698.370513762848,139541.07123344752,52327.90171254282,34885.26780836188,1.7075616450431135,0.7623992396238715,0.03926356084062941,0.17462718011335515,0.7312716644652575,0.7623992396238715,0.03926356084062941,0.17462718011335515,0.7312716644652575,0.7312716644652575,9.357494855985276,9.357494855985276,0.047160947947062784,1.0,17442633.90418094,1000.0,1.0763157894736843,6,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17442633.90418094,0.0,0.0,682.2421448792255,467368.1994341039,18340929.55024626,727263.4446064,61672.135,0.488,47.1562323238304,0.00471562323238304,0.00471562323238304,9.431246464766088e-05,47.15151670059802,0.00462131076773538,0.0001,0.98,12.0,3.0,0.0018963,1.2195,35974.220234831875,682.2421448792255,17442633.90418094,1.0515,0.0149,17442633.90418094,259895.245172296,259895.245172296,467368.1994341039,1920367.2325561708,26163.95085627141,872131.6952090471,17442.63390418094,15698.370513762848,139541.07123344752,52327.90171254282,34885.26780836188,1.290321084485615,0.7623992396238715,0.03926356084062941,0.17462718011335515,0.31403110390775885,0.7623992396238715,0.03926356084062941,0.17462718011335515,0.31403110390775885,0.31403110390775885,4.018403258637189,4.018403258637189,0.047160947947062784,1.0,17442633.90418094,1000.0,1.0763157894736843,12,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17442633.90418094,0.0,0.0,292.97628268625346,200702.63724357143,18340929.55024626,460597.88241586747,61672.135,0.488,47.1562323238304,0.00471562323238304,0.00471562323238304,9.431246464766088e-05,47.15151670059802,0.00462131076773538,0.0001,0.98,24.0,3.0,0.0018963,1.2195,17987.110117415938,292.97628268625346,17442633.90418094,1.0515,0.0149,17442633.90418094,259895.245172296,259895.245172296,200702.63724357143,1653701.670365638,26163.95085627141,872131.6952090471,17442.63390418094,15698.370513762848,139541.07123344752,52327.90171254282,34885.26780836188,1.111144835501899,0.7623992396238715,0.03926356084062941,0.17462718011335515,0.13485485492404287,0.7623992396238715,0.03926356084062941,0.17462718011335515,0.13485485492404287,0.13485485492404287,1.725629027591462,1.725629027591462,0.047160947947062784,1.0,17442633.90418094,1000.0,1.0763157894736843,24,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18235377.663567696,0.0,0.0,4134.163681736448,2832098.032350485,19174499.613241434,3103805.159537644,61672.135,0.488,51.65279237426899,0.0051652792374269,0.005165279237426899,0.0001033055847485381,51.64762709503157,0.005061973652678362,0.0001,0.98,3.0,3.0,0.0018963,1.2195,157618.09941520466,4134.163681736448,18235377.663567696,1.0515,0.0149,18235377.663567696,271707.1271871587,271707.1271871587,2832098.032350485,4351133.876325208,27353.066495351544,911768.8831783849,18235.377663567695,16411.839897210928,145883.02130854156,54706.13299070309,36470.75532713539,2.6690778851229027,0.7276632553803941,0.03747465765209037,0.166670919585219,1.7372690525051988,0.7276632553803941,0.03747465765209037,0.166670919585219,1.7372690525051988,1.7372690525051988,22.230433657192748,22.230433657192748,0.05165795765350641,1.0,18235377.663567696,1000.0,1.1789473684210527,3,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18235377.663567696,0.0,0.0,1775.3402022768257,1216192.1686441444,19174499.613241434,1487899.2958313033,61672.135,0.488,51.65279237426899,0.0051652792374269,0.005165279237426899,0.0001033055847485381,51.64762709503157,0.005061973652678362,0.0001,0.98,6.0,3.0,0.0018963,1.2195,78809.04970760233,1775.3402022768257,18235377.663567696,1.0515,0.0149,18235377.663567696,271707.1271871587,271707.1271871587,1216192.1686441444,2735228.0126188667,27353.066495351544,911768.8831783849,18235.377663567695,16411.839897210928,145883.02130854156,54706.13299070309,36470.75532713539,1.6778469260558408,0.7276632553803941,0.03747465765209037,0.166670919585219,0.7460380934381372,0.7276632553803941,0.03747465765209037,0.166670919585219,0.7460380934381372,0.7460380934381372,9.546448961373782,9.546448961373782,0.05165795765350641,1.0,18235377.663567696,1000.0,1.1789473684210527,6,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18235377.663567696,0.0,0.0,762.3870452309895,522271.2540934735,19174499.613241434,793978.3812806321,61672.135,0.488,51.65279237426899,0.0051652792374269,0.005165279237426899,0.0001033055847485381,51.64762709503157,0.005061973652678362,0.0001,0.98,12.0,3.0,0.0018963,1.2195,39404.524853801166,762.3870452309895,18235377.663567696,1.0515,0.0149,18235377.663567696,271707.1271871587,271707.1271871587,522271.2540934735,2041307.0980681954,27353.066495351544,911768.8831783849,18235.377663567695,16411.839897210928,145883.02130854156,54706.13299070309,36470.75532713539,1.252181106594618,0.7276632553803941,0.03747465765209037,0.166670919585219,0.3203722739769147,0.7276632553803941,0.03747465765209037,0.166670919585219,0.3203722739769147,0.3203722739769147,4.099546107712908,4.099546107712908,0.05165795765350641,1.0,18235377.663567696,1000.0,1.1789473684210527,12,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18235377.663567696,0.0,0.0,327.39302922934,224279.7395714697,19174499.613241434,495986.8667586284,61672.135,0.488,51.65279237426899,0.0051652792374269,0.005165279237426899,0.0001033055847485381,51.64762709503157,0.005061973652678362,0.0001,0.98,24.0,3.0,0.0018963,1.2195,19702.262426900583,327.39302922934,18235377.663567696,1.0515,0.0149,18235377.663567696,271707.1271871587,271707.1271871587,224279.7395714697,1743315.583546192,27353.066495351544,911768.8831783849,18235.377663567695,16411.839897210928,145883.02130854156,54706.13299070309,36470.75532713539,1.06938678585616,0.7276632553803941,0.03747465765209037,0.166670919585219,0.1375779532384566,0.7276632553803941,0.03747465765209037,0.166670919585219,0.1375779532384566,0.13757795323845656,1.7604743247740102,1.7604743247740102,0.05165795765350641,1.0,18235377.663567696,1000.0,1.1789473684210527,24,default,FilterPressZO,filter_press
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18993509.767159756,0.0,0.0,4577.1558220741,3135568.6410589516,19971675.520168483,3418571.936589632,61672.135,0.488,56.14935242470759,0.005614935242470759,0.0056149352424707585,0.00011229870484941529,56.14373748946512,0.005502636537621344,0.0001,0.98,3.0,3.0,0.0018963,1.2195,171339.31789108185,4577.1558220741,18993509.767159756,1.0515,0.0149,18993509.767159756,283003.2955306804,283003.2955306804,3135568.6410589516,4717758.090134221,28490.264650739635,949675.4883579878,18993.509767159758,17094.158790443784,151948.07813727806,56980.52930147927,37987.019534319516,2.6622174257043616,0.6972201983326511,0.03590684021413172,0.1596979519719511,1.769392435185628,0.6972201983326511,0.03590684021413172,0.1596979519719511,1.769392435185628,1.7693924351856278,22.641490727766882,22.641490727766882,0.056154967359950056,1.0,18993509.767159756,1000.0,1.2815789473684212,3,default,FilterPressZO,filter_press
