fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_hydrogen_peroxide,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[hydrogen_peroxide],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.uv_aop.reactor_cost[default],fs.costing.uv_aop.lamp_cost[default],fs.costing.uv_aop.aop_capital_a_parameter[default],fs.costing.uv_aop.aop_capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.uv_reduced_equivalent_dose[0.0],fs.unit.uv_transmittance_in[0.0],fs.unit.oxidant_dose[0.0],fs.unit.chemical_flow_mass[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[UVAOPZO],fs.costing.LCOW_aggregate_indirect_capex[UVAOPZO],fs.costing.LCOW_aggregate_fixed_opex[UVAOPZO],fs.costing.LCOW_aggregate_variable_opex[UVAOPZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[hydrogen_peroxide],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,sec,oxidant_dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9962684.615188826,0.0,0.0,294.7270976838446,0.008186863824551237,201902.02848480185,529016.7924189648,10475762.87287105,879362.8216700802,202.346,235.5,1228000.0,0.2277,818.6045220029235,0.08186045220029237,818.6045220029235,0.07367440698026313,1,0.1,294.7270976838446,0.1,100.0,0.9,10.0,0.008186863824551237,9962684.615188826,1.0515,0.014900000000000002,9962684.615188826,148444.00076631352,148444.00076631352,730918.8209037667,1560826.230111023,14944.02692278324,498134.2307594413,9962.684615188826,8966.416153669945,79701.4769215106,29888.05384556648,19925.36923037765,0.06041336426517265,0.025084862818857006,0.0012918704351711347,0.005745675795464409,0.028290955215680095,0.025084862818857006,0.0012918704351711347,0.005745675795464409,0.028290955215680095,0.00781482304526749,0.020476132170412605,0.1,0.1,0.8186863824551238,1.0,9962684.615188826,1000.0,18.684210526315788,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6312751.551821123,0.0,0.0,31.465230992162564,0.0008740341942267378,21555.174308659127,56478.130796278216,6637858.256739912,172093.3032270721,202.346,235.5,1228000.0,0.2277,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,31.465230992162564,0.01,100.0,0.9,1.0,0.0008740341942267378,6312751.551821123,1.0515,0.014900000000000002,6312751.551821123,94059.99812213474,94059.99812213474,78033.30510493735,603895.5086874663,9469.127327731685,315637.5775910562,6312.751551821123,5681.476396639011,50502.012414568984,18938.25465546337,12625.503103642246,0.021894216537736353,0.014888234085389855,0.0007667440553975786,0.0034101428753809085,0.00282909552156801,0.014888234085389855,0.0007667440553975786,0.0034101428753809085,0.00282909552156801,0.0007814823045267489,0.0020476132170412606,0.01,0.01,0.8740341942267379,1.0,6312751.551821123,1000.0,19.94736842105263,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10069810.64478059,0.0,0.0,31.465230992162564,0.008740341942267377,21555.174308659127,564781.3079627821,10588405.89298679,736376.660878672,202.346,235.5,1228000.0,0.2277,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,31.465230992162564,0.01,100.0,0.9,10.0,0.008740341942267377,10069810.64478059,1.0515,0.014900000000000002,10069810.64478059,150040.1786072308,150040.1786072308,586336.4822714413,1425167.65942992,15104.715967170885,503490.5322390295,10069.81064478059,9062.82958030253,80558.48515824472,30209.43193434177,20139.62128956118,0.05166941778711919,0.02374902557852036,0.0012230748172938042,0.005439702916365684,0.021257614474939356,0.02374902557852036,0.0012230748172938042,0.005439702916365684,0.021257614474939356,0.0007814823045267489,0.020476132170412605,0.01,0.01,0.8740341942267379,1.0,10069810.64478059,1000.0,19.94736842105263,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6327626.983863062,0.0,0.0,78.66307748040641,0.0008740341942267378,53887.93577164782,56478.130796278216,6653499.773532011,204647.7086274857,202.346,235.5,1228000.0,0.2277,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,78.66307748040641,0.025,100.0,0.9,1.0,0.0008740341942267378,6327626.983863062,1.0515,0.014900000000000002,6327626.983863062,94281.64205955964,94281.64205955964,110366.06656792603,637467.4172020381,9491.440475794594,316381.34919315315,6327.626983863062,5694.864285476757,50621.0158709045,18982.880951589188,12655.253967726125,0.023111365239836586,0.014923316871801401,0.0007685508188977738,0.0034181785707792806,0.004001318978358133,0.014923316871801401,0.0007685508188977738,0.0034181785707792806,0.004001318978358133,0.001953705761316872,0.0020476132170412606,0.025,0.025,0.8740341942267379,1.0,6327626.983863062,1000.0,19.94736842105263,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10084686.076822529,0.0,0.0,78.66307748040641,0.008740341942267377,53887.93577164782,564781.3079627821,10604047.40977889,768931.0662790856,202.346,235.5,1228000.0,0.2277,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,78.66307748040641,0.025,100.0,0.9,10.0,0.008740341942267377,10084686.076822529,1.0515,0.014900000000000002,10084686.076822529,150261.8225446557,150261.8225446557,618669.2437344299,1458739.5679444917,15127.029115233794,504234.30384112644,10084.686076822529,9076.217469140276,80677.48861458023,30254.058230467588,20169.372153645058,0.052886566489219425,0.02378410836493191,0.0012248815807939912,0.005447738611764057,0.02242983793172948,0.02378410836493191,0.0012248815807939912,0.005447738611764057,0.02242983793172948,0.001953705761316872,0.020476132170412605,0.025,0.025,0.8740341942267379,1.0,10084686.076822529,1000.0,19.94736842105263,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6352419.370599628,0.0,0.0,157.32615496081283,0.0008740341942267378,107775.87154329564,56478.130796278216,6679568.9681855105,258905.0509615083,202.346,235.5,1228000.0,0.2277,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,157.32615496081283,0.05,100.0,0.9,1.0,0.0008740341942267378,6352419.370599628,1.0515,0.014900000000000002,6352419.370599628,94651.04862193447,94651.04862193447,164254.00233957387,693420.598059658,9528.629055899442,317620.96852998144,6352.419370599629,5717.177433539666,50819.35496479703,19057.258111798885,12704.838741199257,0.02513994641000365,0.014981788182487315,0.000771562091398097,0.0034315713964432333,0.005955024739675005,0.014981788182487315,0.000771562091398097,0.0034315713964432333,0.005955024739675005,0.003907411522633744,0.0020476132170412606,0.05,0.05,0.8740341942267379,1.0,6352419.370599628,1000.0,19.94736842105263,0.05,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10109478.463559095,0.0,0.0,157.32615496081283,0.008740341942267377,107775.87154329564,564781.3079627821,10630116.60443239,823188.4086131083,202.346,235.5,1228000.0,0.2277,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,157.32615496081283,0.05,100.0,0.9,10.0,0.008740341942267377,10109478.463559095,1.0515,0.014900000000000002,10109478.463559095,150631.22910703052,150631.22910703052,672557.1795060778,1514692.748802112,15164.217695338642,505473.92317795474,10109.478463559095,9098.530617203187,80875.82770847276,30328.435390677285,20218.95692711819,0.0549151476593865,0.023842579675617825,0.0012278928532943165,0.005461131437428009,0.024383543693046354,0.023842579675617825,0.0012278928532943165,0.005461131437428009,0.024383543693046354,0.003907411522633744,0.020476132170412605,0.05,0.05,0.8740341942267379,1.0,10109478.463559095,1000.0,19.94736842105263,0.05,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6402004.14407276,0.0,0.0,314.65230992162566,0.0008740341942267378,215551.74308659128,56478.130796278216,6731707.357492508,367419.7356295537,202.346,235.5,1228000.0,0.2277,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,314.65230992162566,0.1,100.0,0.9,1.0,0.0008740341942267378,6402004.14407276,1.0515,0.014900000000000002,6402004.14407276,95389.86174668414,95389.86174668414,272029.8738828695,805326.9597748977,9603.006216109141,320100.20720363804,6402.00414407276,5761.803729665485,51216.03315258208,19206.012432218282,12804.00828814552,0.029197108750337774,0.015098730803859137,0.0007775846363987477,0.003458357047771139,0.00986243626230875,0.015098730803859137,0.0007775846363987477,0.003458357047771139,0.00986243626230875,0.007814823045267488,0.0020476132170412606,0.1,0.1,0.8740341942267379,1.0,6402004.14407276,1000.0,19.94736842105263,0.1,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10159063.237032227,0.0,0.0,314.65230992162566,0.008740341942267377,215551.74308659128,564781.3079627821,10682254.993739387,931703.0932811536,202.346,235.5,1228000.0,0.2277,873.9467995467833,0.08739467995467833,873.9467995467833,0.07865521195921049,1,0.1,314.65230992162566,0.1,100.0,0.9,10.0,0.008740341942267377,10159063.237032227,1.0515,0.014900000000000002,10159063.237032227,151370.04223178021,151370.04223178021,780333.0510493733,1626599.1105173514,15238.594855548341,507953.1618516114,10159.063237032227,9143.156913329005,81272.50589625782,30477.189711096682,20318.126474064455,0.05897230999972062,0.02395952229698965,0.0012339153982949672,0.005487917088755915,0.0282909552156801,0.02395952229698965,0.0012339153982949672,0.005487917088755915,0.0282909552156801,0.007814823045267488,0.020476132170412605,0.1,0.1,0.8740341942267379,1.0,10159063.237032227,1000.0,19.94736842105263,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6444078.721816794,0.0,0.0,33.45775221594067,0.0009293820059983519,22920.145768838072,60054.582350659955,6775948.775990359,178991.50107456828,202.346,235.5,1228000.0,0.2277,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,33.45775221594067,0.01,100.0,0.9,1.0,0.0009293820059983519,6444078.721816794,1.0515,0.014900000000000002,6444078.721816794,96016.77295507024,96016.77295507024,82974.72811949803,619776.6929831846,9666.118082725192,322203.93609083974,6444.078721816794,5799.670849635115,51552.629774534355,19332.236165450384,12888.157443633589,0.02113182539104855,0.014292871598737357,0.0007360828873349757,0.003273775383408209,0.0028290955215680095,0.014292871598737357,0.0007360828873349757,0.003273775383408209,0.0028290955215680095,0.0007814823045267488,0.0020476132170412606,0.01,0.01,0.9293820059983521,1.0,6444078.721816794,1000.0,21.210526315789473,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10254033.639685819,0.0,0.0,33.45775221594067,0.00929382005998352,22920.145768838072,600545.8235065996,10782116.372129638,776251.0705067564,202.346,235.5,1228000.0,0.2277,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,33.45775221594067,0.01,100.0,0.9,10.0,0.00929382005998352,10254033.639685819,1.0515,0.014900000000000002,10254033.639685819,152785.10123131872,152785.10123131872,623465.9692754378,1477643.2137163347,15381.05045952873,512701.68198429095,10254.033639685818,9228.630275717238,82032.26911748655,30762.10091905746,20508.067279371637,0.05038153053517391,0.0227432954356962,0.0011712797149383545,0.005209340909600002,0.021257614474939356,0.0227432954356962,0.0011712797149383545,0.005209340909600002,0.021257614474939356,0.0007814823045267488,0.02047613217041261,0.01,0.01,0.9293820059983521,1.0,10254033.639685819,1000.0,21.210526315789473,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6459896.133724186,0.0,0.0,83.64438053985168,0.0009293820059983519,57300.36442209518,60054.582350659955,6792580.784610982,213607.3991652455,202.346,235.5,1228000.0,0.2277,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,83.64438053985168,0.025,100.0,0.9,1.0,0.0009293820059983519,6459896.133724186,1.0515,0.014900000000000002,6459896.133724186,96252.45239249038,96252.45239249038,117354.94677275514,655474.5271029009,9689.844200586278,322994.8066862093,6459.896133724185,5813.9065203517675,51679.16906979348,19379.688401172556,12919.79226744837,0.022348974093148788,0.014327954385148903,0.0007378896508351714,0.0032818110788065805,0.004001318978358133,0.014327954385148903,0.0007378896508351714,0.0032818110788065805,0.004001318978358133,0.001953705761316872,0.0020476132170412606,0.025,0.025,0.9293820059983521,1.0,6459896.133724186,1000.0,21.210526315789473,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10269851.05159321,0.0,0.0,83.64438053985168,0.00929382005998352,57300.36442209518,600545.8235065996,10798748.380750263,810866.9685974336,202.346,235.5,1228000.0,0.2277,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,83.64438053985168,0.025,100.0,0.9,10.0,0.00929382005998352,10269851.05159321,1.0515,0.014900000000000002,10269851.05159321,153020.78066873885,153020.78066873885,657846.1879286948,1513341.047836051,15404.776577389815,513492.55257966055,10269.85105159321,9242.86594643389,82158.80841274568,30809.55315477963,20539.70210318642,0.05159867923727415,0.022778378222107747,0.0011730864784385482,0.005217376604998374,0.02242983793172948,0.022778378222107747,0.0011730864784385482,0.005217376604998374,0.02242983793172948,0.001953705761316872,0.02047613217041261,0.025,0.025,0.9293820059983521,1.0,10269851.05159321,1000.0,21.210526315789473,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6486258.486903173,0.0,0.0,167.28876107970336,0.0009293820059983519,114600.72884419037,60054.582350659955,6820300.798978687,271300.5626497076,202.346,235.5,1228000.0,0.2277,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,167.28876107970336,0.05,100.0,0.9,1.0,0.0009293820059983519,6486258.486903173,1.0515,0.014900000000000002,6486258.486903173,96645.2514548573,96645.2514548573,174655.3111948503,714970.917302428,9729.38773035476,324312.9243451587,6486.258486903173,5837.632638212856,51890.06789522539,19458.77546070952,12972.516973806347,0.024377555263315847,0.014386425695834816,0.0007409009233354961,0.003295203904470534,0.005955024739675005,0.014386425695834816,0.0007409009233354961,0.003295203904470534,0.005955024739675005,0.003907411522633744,0.0020476132170412606,0.05,0.05,0.9293820059983521,1.0,6486258.486903173,1000.0,21.210526315789473,0.05,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10296213.404772198,0.0,0.0,167.28876107970336,0.00929382005998352,114600.72884419037,600545.8235065996,10826468.395117968,868560.1320818958,202.346,235.5,1228000.0,0.2277,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,167.28876107970336,0.05,100.0,0.9,10.0,0.00929382005998352,10296213.404772198,1.0515,0.014900000000000002,10296213.404772198,153413.57973110577,153413.57973110577,715146.55235079,1572837.4380355785,15444.320107158297,514810.6702386099,10296.213404772197,9266.592064294979,82369.70723817758,30888.640214316594,20592.426809544395,0.05362726040744122,0.022836849532793656,0.001176097750938875,0.005230769430662327,0.024383543693046354,0.022836849532793656,0.001176097750938875,0.005230769430662327,0.024383543693046354,0.003907411522633744,0.02047613217041261,0.05,0.05,0.9293820059983521,1.0,10296213.404772198,1000.0,21.210526315789473,0.05,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6538983.1932611475,0.0,0.0,334.5775221594067,0.0009293820059983519,229201.45768838073,60054.582350659955,6875740.827714097,386686.88961863174,202.346,235.5,1228000.0,0.2277,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,334.5775221594067,0.1,100.0,0.9,1.0,0.0009293820059983519,6538983.1932611475,1.0515,0.014900000000000002,6538983.1932611475,97430.84957959111,97430.84957959111,289256.0400390407,833963.6977014823,9808.474789891721,326949.1596630574,6538.983193261148,5885.084873935033,52311.86554608918,19616.949579783442,13077.966386522296,0.02843471760364997,0.014503368317206642,0.0007469234683361457,0.00332198955579844,0.009862436262308748,0.014503368317206642,0.0007469234683361457,0.00332198955579844,0.009862436262308748,0.007814823045267488,0.0020476132170412606,0.1,0.1,0.9293820059983521,1.0,6538983.1932611475,1000.0,21.210526315789473,0.1,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10348938.111130172,0.0,0.0,334.5775221594067,0.00929382005998352,229201.45768838073,600545.8235065996,10881908.423853377,983946.45905082,202.346,235.5,1228000.0,0.2277,929.289077090643,0.0929289077090643,929.289077090643,0.08363601693815786,1,0.1,334.5775221594067,0.1,100.0,0.9,10.0,0.00929382005998352,10348938.111130172,1.0515,0.014900000000000002,10348938.111130172,154199.17785583957,154199.17785583957,829747.2811949804,1691830.2184346328,15523.407166695259,517446.90555650863,10348.938111130172,9314.044300017156,82791.50488904137,31046.814333390517,20697.876222260344,0.05768442274777534,0.022953792154165483,0.0011821202959395245,0.005257555081990232,0.0282909552156801,0.022953792154165483,0.0011821202959395245,0.005257555081990232,0.0282909552156801,0.007814823045267488,0.02047613217041261,0.1,0.1,0.9293820059983521,1.0,10348938.111130172,1000.0,21.210526315789473,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6571953.491248272,0.0,0.0,35.45027343971878,0.0009847298177699658,24285.117229017014,63631.03390504169,6910409.096047559,185838.25815365798,202.346,235.5,1228000.0,0.2277,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,35.45027343971878,0.01,100.0,0.9,1.0,0.0009847298177699658,6571953.491248272,1.0515,0.014900000000000002,6571953.491248272,97922.10701959927,97922.10701959927,87916.1511340587,635370.2868433484,9857.93023687241,328597.67456241365,6571.953491248272,5914.758142123445,52575.62792998618,19715.86047374482,13143.906982496545,0.02044588178462169,0.01375720812336792,0.0007084962183534486,0.0031510819213323117,0.0028290955215680095,0.01375720812336792,0.0007084962183534486,0.0031510819213323117,0.0028290955215680095,0.0007814823045267488,0.00204761321704126,0.01,0.01,0.984729817769966,1.0,6571953.491248272,1000.0,22.473684210526315,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10432424.585393539,0.0,0.0,35.45027343971878,0.009847298177699658,24285.117229017014,636310.3390504168,10969694.451541306,816038.5826017975,202.346,235.5,1228000.0,0.2277,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,35.45027343971878,0.01,100.0,0.9,10.0,0.009847298177699658,10432424.585393539,1.0515,0.014900000000000002,10432424.585393539,155443.12632236374,155443.12632236374,660595.4562794338,1529632.949066707,15648.636878090309,521621.22926967696,10432.424585393539,9389.182126854186,83459.39668314831,31297.273756180617,20864.849170787078,0.04922278409627765,0.02183841325775099,0.0011246782827741791,0.0050020780808131314,0.02125761447493935,0.02183841325775099,0.0011246782827741791,0.0050020780808131314,0.02125761447493935,0.0007814823045267488,0.020476132170412602,0.01,0.01,0.984729817769966,1.0,10432424.585393539,1000.0,22.473684210526315,0.01,10,default,UVAOPZO,uv_aop
