fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.evaporation_pond.cost_per_acre_a_parameter[default],fs.costing.evaporation_pond.cost_per_acre_b_parameter[default],fs.costing.evaporation_pond.cost_per_acre_c_parameter[default],fs.costing.evaporation_pond.cost_per_acre_d_parameter[default],fs.costing.evaporation_pond.cost_per_acre_e_parameter[default],fs.costing.evaporation_pond.liner_thickness[default],fs.costing.evaporation_pond.land_cost[default],fs.costing.evaporation_pond.land_clearing_cost[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.air_temperature,fs.unit.solar_radiation,fs.unit.dike_height,fs.unit.evaporation_rate_adj_factor,fs.unit.evap_rate_calc_a_parameter,fs.unit.evap_rate_calc_b_parameter,fs.unit.evap_rate_calc_c_parameter,fs.unit.adj_area_calc_a_parameter,fs.unit.adj_area_calc_b_parameter,fs.unit.area,fs.unit.adj_area,fs.unit.evaporation_rate_pure,fs.unit.evaporation_rate_salt,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[EvaporationPondZO],fs.costing.LCOW_aggregate_indirect_capex[EvaporationPondZO],fs.costing.LCOW_aggregate_fixed_opex[EvaporationPondZO],fs.costing.LCOW_aggregate_variable_opex[EvaporationPondZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_byproduct[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,fs.unit.properties_byproduct[0.0].dens_mass,flow_mgd,solar_radiation,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9999254.146498658,0.0,0.0,0.0,0.0,10514215.735043338,148988.88678283,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,20.878062442460312,2.7141481175198403,0.0020878062442465073,0.0542829623504588,20.875974636216064,2.659865155169505,0.0001,0.98,1.000000000000018e-18,0.0,298.0,22.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,111.2825370185481,149.2360365431832,6.450581250000005,3.352283979988655,9999254.146498658,1.0515,0.014900000000000002,9999254.146498658,148988.88678283003,148988.88678283003,0.0,832953.709091024,14998.881219747987,499962.7073249329,9999.254146498657,8999.328731848793,79994.03317198926,29997.762439495975,19998.508292997314,1.1187891957640996,0.8736789776794511,0.04499446735049167,0.20011575073415702,9.201275029832704e-22,0.8736789776794511,0.04499446735049167,0.20011575073415702,9.201275029832704e-22,0.0,0.0,1.1774131002754855e-20,0.02359221055998015,0.02353583979138557,1.0,9999254.146498658,1000.0,1000.0,0.47653061224489796,22.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9050531.133553235,0.0,0.0,0.0,0.0,9516633.486931229,134852.91388994321,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,20.878062442460312,2.7141481175198403,0.0020878062442465073,0.0542829623504588,20.875974636216064,2.659865155169505,0.0001,0.98,1.000000000000018e-18,0.0,298.0,25.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,100.15428331669328,135.07661423478442,7.167312500000006,3.724759977765172,9050531.133553237,1.0515,0.014900000000000002,9050531.133553237,134852.91388994321,134852.91388994321,0.0,753923.5793478361,13575.796700329853,452526.5566776618,9050.531133553235,8145.478020197912,72404.24906842588,27151.593400659705,18101.06226710647,1.0126391728618647,0.7907848597875315,0.04072542027905787,0.18112889279527525,9.201275029832704e-22,0.7907848597875315,0.04072542027905787,0.18112889279527525,9.201275029832704e-22,0.0,0.0,1.1774131002754855e-20,0.02359221055998015,0.02353583979138557,1.0,9050531.133553237,1000.0,1000.0,0.47653061224489796,25.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15281372.707019016,0.0,0.0,0.0,0.0,16068363.401430497,227692.45333458335,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,21.72749110714285,2.8245738439285706,0.002172749110714781,0.05649147687863593,21.725318358032137,2.768082367050063,0.0001,0.98,1.000000000000018e-18,0.0,298.0,15.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,173.71513808676994,228.07016026622784,4.300387500000004,2.2348559866591033,15281372.707019018,1.0515,0.014900000000000002,15281372.707019018,227692.45333458338,227692.45333458338,0.0,1272962.5519890313,22922.059060528525,764068.6353509509,15281.372707019016,13753.235436317116,122250.98165615213,45844.11812105705,30562.745414038032,1.642947312651131,1.2830017790061872,0.06607459161881875,0.29387094202612507,8.841554401094388e-22,1.2830017790061872,0.06607459161881875,0.29387094202612507,8.841554401094388e-22,0.0,0.0,1.1313825469725343e-20,0.02455206495107142,0.0244934007250822,1.0,15281372.707019018,1000.0,1000.0,0.4959183673469388,15.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13188565.578062303,0.0,0.0,0.0,0.0,13867776.705332514,196509.62711312834,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,21.72749110714285,2.8245738439285706,0.002172749110714781,0.05649147687863593,21.725318358032137,2.768082367050063,0.0001,0.98,1.000000000000018e-18,0.0,298.0,17.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,148.89868978865994,196.8356065086177,5.017118750000004,2.6073319844356204,13188565.578062305,1.0515,0.014900000000000002,13188565.578062305,196509.62711312834,196509.62711312834,0.0,1098628.403167838,19782.848367093455,659428.2789031152,13188.565578062304,11869.709020256074,105508.52462449843,39565.69673418691,26377.131156124608,1.4179431906826083,1.1072927428451238,0.05702557625652394,0.2536248715809607,8.841554401094388e-22,1.1072927428451238,0.05702557625652394,0.2536248715809607,8.841554401094388e-22,0.0,0.0,1.1313825469725343e-20,0.02455206495107142,0.0244934007250822,1.0,13188565.578062305,1000.0,1000.0,0.4959183673469388,17.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11613494.037001563,0.0,0.0,0.0,0.0,12211588.979907146,173041.06115132335,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,21.72749110714285,2.8245738439285706,0.002172749110714781,0.05649147687863593,21.725318358032137,2.768082367050063,0.0001,0.98,1.000000000000018e-18,0.0,298.0,20.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,130.28635356507746,173.32810978775717,5.733850000000005,2.9798079822121375,11613494.037001565,1.0515,0.014900000000000002,11613494.037001565,173041.06115132332,173041.06115132332,0.0,967422.4489047738,17420.241055502345,580674.7018500782,11613.494037001563,10452.144633301408,92907.9522960125,34840.48211100469,23226.988074003126,1.2486024118643277,0.9750520320145617,0.05021517964874998,0.22333520020101613,8.841554401094388e-22,0.9750520320145617,0.05021517964874998,0.22333520020101613,8.841554401094388e-22,0.0,0.0,1.1313825469725343e-20,0.02455206495107142,0.0244934007250822,1.0,11613494.037001565,1000.0,1000.0,0.4959183673469388,20.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10384467.514422236,0.0,0.0,2.841160662387853e-42,1.9463709621145736e-39,10919267.591414982,154728.56596489134,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,21.72749110714285,2.8245738439285706,0.002172749110714781,0.05649147687863593,21.725318358032137,2.768082367050063,0.0001,0.98,1.000000000000018e-18,0.0,298.0,22.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,115.81009205784662,154.98523697454695,6.450581250000005,3.352283979988655,10384467.514422238,1.0515,0.014900000000000002,10384467.514422238,154728.56596489134,154728.56596489134,1.9463709621145736e-39,865042.592811991,15576.701271633354,519223.37572111184,10384.467514422236,9346.020762980013,83075.74011537789,31153.402543266708,20768.935028844473,1.1164659957738279,0.8718647565552836,0.04490103496259726,0.1997002042559473,8.841554401094388e-22,0.8718647565552836,0.04490103496259726,0.1997002042559473,8.841554401094388e-22,2.512080922279864e-45,3.214439586570484e-44,1.1313825469725343e-20,0.02455206495107142,0.0244934007250822,1.0,10384467.514422238,1000.0,1000.0,0.4959183673469388,22.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9398254.37114796,0.0,0.0,0.0,0.0,9882264.471262082,140033.99013010465,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,21.72749110714285,2.8245738439285706,0.002172749110714781,0.05649147687863593,21.725318358032137,2.768082367050063,0.0001,0.98,1.000000000000018e-18,0.0,298.0,25.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,104.22908285206196,140.2662850874621,7.167312500000006,3.724759977765172,9398254.371147962,1.0515,0.014900000000000002,9398254.371147962,140033.99013010462,140033.99013010462,0.0,782889.4758285338,14097.38155672194,469912.71855739807,9398.254371147961,8458.428934033165,75186.03496918369,28194.76311344388,18796.508742295922,1.0104351918330627,0.7890637385080634,0.040636782533165314,0.18073467079183397,8.841554401094388e-22,0.7890637385080634,0.040636782533165314,0.18073467079183397,8.841554401094388e-22,0.0,0.0,1.1313825469725343e-20,0.02455206495107142,0.0244934007250822,1.0,9398254.371147962,1000.0,1000.0,0.4959183673469388,25.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15852859.982472982,0.0,0.0,0.0,0.0,16669282.271570342,236207.61373884746,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,22.57691977182539,2.9349995703373013,0.0022576919771830546,0.05869999140681307,22.57466207984821,2.876299578930622,0.0001,0.98,1.000000000000018e-18,0.0,298.0,15.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,180.5064706457177,236.59944601835326,4.300387500000004,2.2348559866591033,15852859.982472984,1.0515,0.014900000000000002,15852859.982472984,236207.61373884746,236207.61373884746,0.0,1320568.3472627106,23779.289973709474,792642.9991236492,15852.859982472983,14267.573984225686,126822.87985978386,47558.57994741895,31705.719964945965,1.6402641130700777,1.2809064288939767,0.0659666810880399,0.2933910030880615,8.508901859271035e-22,1.2809064288939767,0.0659666810880399,0.2933910030880615,8.508901859271035e-22,0.0,0.0,1.0888156788686172e-20,0.02551191934216269,0.02545096165877883,1.0,15852859.982472984,1000.0,1000.0,0.5153061224489797,15.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13680158.971894475,0.0,0.0,0.0,0.0,14384687.158947041,203834.3686812277,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,22.57691977182539,2.9349995703373013,0.0022576919771830546,0.05869999140681307,22.57466207984821,2.876299578930622,0.0001,0.98,1.000000000000018e-18,0.0,298.0,17.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,154.7198319820438,204.1724987019234,5.017118750000004,2.6073319844356204,13680158.971894477,1.0515,0.014900000000000002,13680158.971894477,203834.3686812277,203834.3686812277,0.0,1139578.911551559,20520.23845784171,684007.9485947238,13680.158971894474,12312.143074705029,109441.2717751558,41040.47691568342,27360.31794378895,1.4154590305787684,1.1053528255951788,0.056925670518151755,0.25318053446543803,8.508901859271035e-22,1.1053528255951788,0.056925670518151755,0.25318053446543803,8.508901859271035e-22,0.0,0.0,1.0888156788686172e-20,0.02551191934216269,0.02545096165877883,1.0,13680158.971894477,1000.0,1000.0,0.5153061224489797,17.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12045061.19452227,0.0,0.0,-3.6366856478564515e-40,-2.4913013752609653e-37,12665381.846040167,179471.41179838183,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,22.57691977182539,2.9349995703373013,0.0022576919771830546,0.05869999140681307,22.57466207984821,2.876299578930622,0.0001,0.98,1.000000000000018e-18,0.0,298.0,20.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,135.3798529842883,179.76912740237094,5.733850000000005,2.9798079822121375,12045061.19452227,1.0515,0.014900000000000002,12045061.19452227,179471.41179838183,179471.41179838183,-2.4913013752609653e-37,1003372.6767229772,18067.591791783405,602253.0597261135,12045.06119452227,10840.555075070044,96360.48955617816,36135.18358356681,24090.12238904454,1.2462786928637124,0.9732374055875649,0.05012172638775975,0.2229195608883878,8.508901859271035e-22,0.9732374055875649,0.05012172638775975,0.2229195608883878,8.508901859271035e-22,-3.094419345392469e-43,-3.959680352502508e-42,1.0888156788686172e-20,0.02551191934216269,0.02545096165877883,1.0,12045061.19452227,1000.0,1000.0,0.5153061224489797,20.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10769270.723338962,0.0,0.0,0.0,0.0,11323888.16559092,160462.13377775054,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,22.57691977182539,2.9349995703373013,0.0022576919771830546,0.05869999140681307,22.57466207984821,2.876299578930622,0.0001,0.98,1.000000000000018e-18,0.0,298.0,22.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,120.33764709714517,160.7283158988824,6.450581250000005,3.352283979988655,10769270.723338962,1.0515,0.014900000000000002,10769270.723338962,160462.13377775054,160462.13377775054,0.0,897097.3096380003,16153.906085008442,538463.5361669481,10769.270723338961,9692.343651005067,86154.16578671169,32307.812170016885,21538.541446677922,1.1142751724899518,0.8701539103528174,0.04481292638317011,0.19930833575396437,8.508901859271035e-22,0.8701539103528174,0.04481292638317011,0.19930833575396437,8.508901859271035e-22,0.0,0.0,1.0888156788686172e-20,0.02551191934216269,0.02545096165877883,1.0,10769270.723338962,1000.0,1000.0,0.5153061224489797,22.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9745588.49774334,0.0,0.0,5.483440078408556e-40,3.756417422783398e-37,10247486.305377122,145209.26861637578,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,22.57691977182539,2.9349995703373013,0.0022576919771830546,0.05869999140681307,22.57466207984821,2.876299578930622,0.0001,0.98,1.000000000000018e-18,0.0,298.0,25.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,108.30388238743065,145.45014856866314,7.167312500000006,3.724759977765172,9745588.49774334,1.0515,0.014900000000000002,9745588.49774334,145209.26861637578,145209.26861637578,3.756417422783398e-37,811822.9587466387,14618.38274661501,487279.42488716706,9745.58849774334,8771.029647969008,77964.70798194672,29236.76549323002,19491.17699548668,1.0083567943746692,0.7874406872902505,0.04055319539544802,0.1803629116889707,8.508901859271035e-22,0.7874406872902505,0.04055319539544802,0.1803629116889707,8.508901859271035e-22,4.665806737738687e-43,5.970455531507689e-42,1.0888156788686172e-20,0.02551191934216269,0.02545096165877883,1.0,9745588.49774334,1000.0,1000.0,0.5153061224489797,25.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16423873.016064465,0.0,0.0,0.0,0.0,17269702.47639179,244715.70793936055,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,23.426348436507926,3.0454252967460307,0.002342634843651327,0.06090850593499018,23.424005801664276,2.9845167908111794,0.0001,0.98,1.000000000000018e-18,0.0,298.0,15.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,187.2978032046655,245.1216538449772,4.300387500000004,2.2348559866591033,16423873.016064467,1.0515,0.014900000000000002,16423873.016064467,244715.70793936055,244715.70793936055,0.0,1368134.6374380523,24635.809524096698,821193.6508032233,16423.873016064466,14781.48571445802,131390.98412851573,49271.619048193395,32847.74603212893,1.6377282070105756,1.278926102464346,0.0658646942769138,0.292937410269316,8.200372975060826e-22,1.278926102464346,0.0658646942769138,0.292937410269316,8.200372975060826e-22,0.0,0.0,1.0493357210470453e-20,0.026471773733253958,0.026408522592475458,1.0,16423873.016064467,1000.0,1000.0,0.5346938775510204,15.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14171313.303078199,0.0,0.0,1.4205803311939265e-42,9.73212996480391e-40,14901135.938186726,211152.56821586518,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,23.426348436507926,3.0454252967460307,0.002342634843651327,0.06090850593499018,23.424005801664276,2.9845167908111794,0.0001,0.98,1.000000000000018e-18,0.0,298.0,17.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,160.54097417542758,211.50283800953494,5.017118750000004,2.6073319844356204,14171313.303078199,1.0515,0.014900000000000002,14171313.303078199,211152.56821586518,211152.56821586518,9.73212996480391e-40,1180492.845321195,21256.9699546173,708565.6651539099,14171.3133030782,12754.18197277038,113370.5064246256,42513.9399092346,28342.6266061564,1.4131112377777457,1.1035193995825152,0.056831249078499756,0.2527605891167309,8.200372975060826e-22,1.1035193995825152,0.056831249078499756,0.2527605891167309,8.200372975060826e-22,1.1649864948597858e-45,1.4906656861386024e-44,1.0493357210470453e-20,0.026471773733253958,0.026408522592475458,1.0,14171313.303078199,1000.0,1000.0,0.5346938775510204,17.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12476217.64654252,0.0,0.0,0.0,0.0,13118742.855339462,185895.64293348356,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,23.426348436507926,3.0454252967460307,0.002342634843651327,0.06090850593499018,23.424005801664276,2.9845167908111794,0.0001,0.98,1.000000000000018e-18,0.0,298.0,20.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,140.47335240349912,186.2040153536942,5.733850000000005,2.9798079822121375,12476217.646542521,1.0515,0.014900000000000002,12476217.646542521,185895.64293348356,185895.64293348356,0.0,1039288.6921224407,18714.32646981378,623810.882327126,12476.21764654252,11228.595881888268,99809.74117234016,37428.65293962756,24952.43529308504,1.2440825337945725,0.9715223925917188,0.05003340321847363,0.22252673798438002,8.200372975060826e-22,0.9715223925917188,0.05003340321847363,0.22252673798438002,8.200372975060826e-22,0.0,0.0,1.0493357210470453e-20,0.026471773733253958,0.026408522592475458,1.0,12476217.646542521,1000.0,1000.0,0.5346938775510204,20.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11153686.715396428,0.0,0.0,0.0,0.0,11728101.581239346,166189.93205940683,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,23.426348436507926,3.0454252967460307,0.002342634843651327,0.06090850593499018,23.424005801664276,2.9845167908111794,0.0001,0.98,1.000000000000018e-18,0.0,298.0,22.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,124.86520213644367,166.4656157212457,6.450581250000005,3.352283979988655,11153686.71539643,1.0515,0.014900000000000002,11153686.71539643,166189.9320594068,166189.9320594068,0.0,929119.7706862872,16730.530073094644,557684.3357698214,11153.686715396429,10038.318043856787,89229.49372317143,33461.06014618929,22307.373430792857,1.112204613862814,0.8685369805939027,0.04472965450058618,0.19893797876832534,8.200372975060826e-22,0.8685369805939027,0.04472965450058618,0.19893797876832534,8.200372975060826e-22,0.0,0.0,1.0493357210470453e-20,0.026471773733253958,0.026408522592475458,1.0,11153686.71539643,1000.0,1000.0,0.5346938775510204,22.5,default,EvaporationPondZO,evaporation_pond
