fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.deep_well_injection.well_pump_cost[default],fs.costing.deep_well_injection.pipe_cost_basis[default],fs.costing.deep_well_injection.flow_exponent[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.pipe_distance[0.0],fs.unit.pipe_diameter[0.0],fs.unit.flow_basis[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[DeepWellInjectionZO],fs.costing.LCOW_aggregate_indirect_capex[DeepWellInjectionZO],fs.costing.LCOW_aggregate_fixed_opex[DeepWellInjectionZO],fs.costing.LCOW_aggregate_variable_opex[DeepWellInjectionZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties[0.0].flow_vol,fs.unit.costing.well_cost,fs.unit.costing.pipe_cost,fs.unit.costing.base_cost,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.lift_height,fs.unit.eta_pump,fs.unit.eta_motor,flow_mgd,pipe_distance,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14316016.600548187,0.0,0.0,10.494896388008351,7189.501359490555,15053291.45547642,220498.14870765858,16900000.0,35000.0,0.7,28.478213652777768,0.002847821365277777,10.494896388008351,50.0,8.0,473.2,14316016.600548187,1.0515,0.014900000000000002,14316016.600548187,213308.64734816802,213308.64734816802,7189.501359490555,1199736.360568065,21474.02490082228,715800.8300274094,14316.016600548188,12884.41494049337,114528.1328043855,42948.04980164456,28632.033201096376,1.3348291524134013,1.0361411857324796,0.05336127106522277,0.23732764155567204,0.007999054060026814,1.0361411857324796,0.05336127106522277,0.23732764155567204,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.028481061474143046,23022895.68038244,18736330.090573628,41759225.77095607,1.0,14316016.600548187,100,0.9,0.9,0.65,50,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,20739258.594573822,0.0,0.0,10.494896388008351,7189.501359490555,21807330.412194375,316204.4544186405,16900000.0,35000.0,0.7,28.478213652777768,0.002847821365277777,10.494896388008351,100.0,8.0,473.2,20739258.594573822,1.0515,0.014900000000000002,20739258.594573822,309014.95305914996,309014.95305914996,7189.501359490555,1734802.593001644,31108.887891860733,1036962.9297286911,20739.25859457382,18665.33273511644,165914.06875659057,62217.77578372147,41478.51718914764,1.9301449476154138,1.5010320671583595,0.07730315145865568,0.34381067493837175,0.007999054060026814,1.5010320671583595,0.07730315145865568,0.34381067493837175,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.028481061474143046,23022895.68038244,37472660.181147255,60495555.86152969,1.0,20739258.594573822,100,0.9,0.9,0.65,100,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8448327.855675275,0.0,0.0,11.302196110162841,7742.539925605213,8883416.740242552,133622.6249751668,16900000.0,35000.0,0.7,30.668845472222213,0.0030668845472222217,11.302196110162841,1.0,8.0,473.2,8448327.855675275,1.0515,0.014900000000000002,8448327.855675275,125880.0850495616,125880.0850495616,7742.539925605213,711501.6323440974,12672.491783512913,422416.39278376376,8448.327855675274,7603.495070107748,67586.62284540219,25344.983567025825,16896.655711350548,0.7350740294016477,0.567783567769383,0.02924085374012333,0.13005055383211447,0.007999054060026814,0.567783567769383,0.02924085374012333,0.13005055383211447,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.030671912356769436,23022895.68038244,374726.60181147256,23397622.282193914,1.0,8448327.855675275,100,0.9,0.9,0.7,1,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11695645.707204813,0.0,0.0,11.302196110162841,7742.539925605213,12297971.461125862,182007.66096295693,16900000.0,35000.0,0.7,30.668845472222213,0.0030668845472222217,11.302196110162841,25.0,8.0,473.2,11695645.707204813,1.0515,0.014900000000000002,11695645.707204813,174265.12103735172,174265.12103735172,7742.539925605213,982008.3530854799,17543.46856080722,584782.2853602407,11695.645707204814,10526.081136484332,93565.16565763851,35086.93712161444,23391.29141440963,1.0145427700993919,0.7860248276873525,0.04048027862589868,0.18003860972611396,0.007999054060026814,0.7860248276873525,0.04048027862589868,0.18003860972611396,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.030671912356769436,23022895.68038244,9368165.045286814,32391060.725669257,1.0,11695645.707204813,100,0.9,0.9,0.7,25,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15078268.469214749,0.0,0.0,11.302196110162841,7742.539925605213,15854799.295379309,232408.74011690498,16900000.0,35000.0,0.7,30.668845472222213,0.0030668845472222217,11.302196110162841,50.0,8.0,473.2,15078268.469214749,1.0515,0.014900000000000002,15078268.469214749,224666.20019129978,224666.20019129978,7742.539925605213,1263786.1871910868,22617.402703822125,753913.4234607375,15078.268469214749,13570.441622293274,120626.14775371799,45234.80540764425,30156.536938429497,1.3056560416595422,1.0133594734352371,0.05218801288191477,0.23210950128236343,0.007999054060026814,1.0133594734352371,0.05218801288191477,0.23210950128236343,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.030671912356769436,23022895.68038244,18736330.090573628,41759225.77095607,1.0,15078268.469214749,100,0.9,0.9,0.7,50,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21843513.99323462,0.0,0.0,11.302196110162841,7742.539925605213,22968454.963886205,333210.8984248011,16900000.0,35000.0,0.7,30.668845472222213,0.0030668845472222217,11.302196110162841,100.0,8.0,473.2,21843513.99323462,1.0515,0.014900000000000002,21843513.99323462,325468.3584991959,325468.3584991959,7742.539925605213,1827341.8554023008,32765.27098985193,1092175.699661731,21843.51399323462,19659.16259391116,174748.11194587697,65530.54197970386,43687.02798646924,1.8878825847798433,1.4680287649310069,0.07560348139394707,0.3362512843948624,0.007999054060026814,1.4680287649310069,0.07560348139394707,0.3362512843948624,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.030671912356769436,23022895.68038244,37472660.181147255,60495555.86152969,1.0,21843513.99323462,100,0.9,0.9,0.7,100,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,8866352.95009544,0.0,0.0,12.109495832317329,8295.57849171987,9322970.127025355,140404.23744814194,16900000.0,35000.0,0.7,32.85947729166666,0.003285947729166666,12.109495832317329,1.0,8.0,473.2,8866352.95009544,1.0515,0.014900000000000002,8866352.95009544,132108.65895642206,132108.65895642206,8295.57849171987,746876.8234216896,13299.529425143159,443317.647504772,8866.35295009544,7979.717655085896,70930.82360076351,26599.058850286317,17732.70590019088,0.7201798033367265,0.5561524470444108,0.02864185102278715,0.12738645120950176,0.007999054060026812,0.5561524470444108,0.02864185102278715,0.12738645120950176,0.007999054060026812,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.032862763239395826,23022895.68038244,374726.60181147256,23397622.282193914,1.0,8866352.95009544,100,0.9,0.9,0.75,1,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12274348.793138534,0.0,0.0,12.109495832317329,8295.57849171987,12906477.755985169,191183.37550948406,16900000.0,35000.0,0.7,32.85947729166666,0.003285947729166666,12.109495832317329,25.0,8.0,473.2,12274348.793138534,1.0515,0.014900000000000002,12274348.793138534,182887.79701776418,182887.79701776418,8295.57849171987,1030768.2753679869,18411.5231897078,613717.4396569267,12274.348793138533,11046.913913824681,98194.79034510827,36823.0463794156,24548.697586277067,0.9939235902907732,0.7699230061788962,0.039651034818213186,0.17635049523363694,0.007999054060026812,0.7699230061788962,0.039651034818213186,0.17635049523363694,0.007999054060026812,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.032862763239395826,23022895.68038244,9368165.045286814,32391060.725669257,1.0,12274348.793138534,100,0.9,0.9,0.75,25,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15824344.46297509,0.0,0.0,12.109495832317329,8295.57849171987,16639298.20281831,244078.31099004875,16900000.0,35000.0,0.7,32.85947729166666,0.003285947729166666,12.109495832317329,50.0,8.0,473.2,15824344.46297509,1.0515,0.014900000000000002,15824344.46297509,235782.73249832887,235782.73249832887,8295.57849171987,1326488.5378120467,23736.516694462636,791217.2231487546,15824.34446297509,14241.910016677582,126594.75570380072,47473.03338892527,31648.68892595018,1.2790733683679052,0.9926006719439853,0.0511189346051154,0.22735470775877775,0.007999054060026812,0.9926006719439853,0.0511189346051154,0.22735470775877775,0.007999054060026812,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.032862763239395826,23022895.68038244,18736330.090573628,41759225.77095607,1.0,15824344.46297509,100,0.9,0.9,0.75,50,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,22924335.8026482,0.0,0.0,12.109495832317329,8295.57849171987,24104939.096484587,349868.18195117806,16900000.0,35000.0,0.7,32.85947729166666,0.003285947729166666,12.109495832317329,100.0,8.0,473.2,22924335.8026482,1.0515,0.014900000000000002,22924335.8026482,341572.6034594582,341572.6034594582,8295.57849171987,1917929.0627001657,34386.5037039723,1146216.7901324101,22924.335802648202,20631.90222238338,183394.68642118562,68773.0074079446,45848.671605296404,1.8493729245221688,1.437956003474163,0.07405473417891972,0.3293631328090593,0.007999054060026812,1.437956003474163,0.07405473417891972,0.3293631328090593,0.007999054060026812,0.007999054060026812,0.10235745599986286,0.10235745599986286,0.032862763239395826,23022895.68038244,37472660.181147255,60495555.86152969,1.0,22924335.8026482,100,0.9,0.9,0.75,100,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9276093.598358756,0.0,0.0,12.916795554471818,8848.61705783453,9753812.418674232,147062.41167338,16900000.0,35000.0,0.7,35.0501091111111,0.0035050109111111104,12.916795554471818,1.0,8.0,473.2,9276093.598358756,1.0515,0.014900000000000002,9276093.598358756,138213.79461554548,138213.79461554548,8848.61705783453,781561.9070119623,13914.140397538134,463804.67991793784,9276.093598358757,8348.48423852288,74208.74878687006,27828.28079507627,18552.187196717514,0.7065235058297678,0.5454880429815725,0.028092634213551067,0.12494377457461736,0.007999054060026815,0.5454880429815725,0.028092634213551067,0.12494377457461736,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.03505361412202221,23022895.68038244,374726.60181147256,23397622.282193914,1.0,9276093.598358756,100,0.9,0.9,0.7999999999999999,1,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12841583.106933419,0.0,0.0,12.916795554471818,8848.61705783453,13502924.63694049,200188.20535114247,16900000.0,35000.0,0.7,35.0501091111111,0.0035050109111111104,12.916795554471818,25.0,8.0,473.2,12841583.106933419,1.0515,0.014900000000000002,12841583.106933419,191339.58829330796,191339.58829330796,8848.61705783453,1078572.830764944,19262.374660400128,642079.155346671,12841.583106933418,11557.424796240079,102732.66485546734,38524.749320800256,25683.166213866836,0.9750181666327317,0.7551594821149425,0.03889071332891967,0.17296891712884266,0.007999054060026815,0.7551594821149425,0.03889071332891967,0.17296891712884266,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.03505361412202221,23022895.68038244,9368165.045286814,32391060.725669257,1.0,12841583.106933419,100,0.9,0.9,0.7999999999999999,25,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16555634.678365357,0.0,0.0,12.916795554471818,8848.61705783453,17408249.864301175,255527.57376547836,16900000.0,35000.0,0.7,35.0501091111111,0.0035050109111111104,12.916795554471818,50.0,8.0,473.2,16555634.678365357,1.0515,0.014900000000000002,16555634.678365357,246678.95670764384,246678.95670764384,8848.61705783453,1387959.2096742997,24833.452017548036,827781.7339182679,16555.634678365357,14900.071210528822,132445.07742692286,49666.90403509607,33111.269356730714,1.2547001049691524,0.9735672312122028,0.05013871240742873,0.22299510728949395,0.007999054060026815,0.9735672312122028,0.05013871240742873,0.22299510728949395,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.03505361412202221,23022895.68038244,18736330.090573628,41759225.77095607,1.0,16555634.678365357,100,0.9,0.9,0.7999999999999999,50,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23983737.821229234,0.0,0.0,12.916795554471818,8848.61705783453,25218900.319022544,366206.31059415016,16900000.0,35000.0,0.7,35.0501091111111,0.0035050109111111104,12.916795554471818,100.0,8.0,473.2,23983737.821229234,1.0515,0.014900000000000002,23983737.821229234,357357.69353631564,357357.69353631564,8848.61705783453,2006731.9674930112,35975.60673184385,1199186.8910614618,23983.737821229235,21585.364039106313,191869.90256983388,71951.2134636877,47967.47564245847,1.8140639816419935,1.4103827294067237,0.07263471056444644,0.3230474876107966,0.007999054060026815,1.4103827294067237,0.07263471056444644,0.3230474876107966,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.03505361412202221,23022895.68038244,37472660.181147255,60495555.86152969,1.0,23983737.821229234,100,0.9,0.9,0.7999999999999999,100,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9678217.53119331,0.0,0.0,13.72409527662631,9401.65562394919,10176645.734049767,153607.09683872954,16900000.0,35000.0,0.7,37.240740930555546,0.0037240740930555545,13.72409527662631,1.0,8.0,473.2,9678217.53119331,1.0515,0.014900000000000002,9678217.53119331,144205.44121478035,144205.44121478035,9401.65562394919,815612.5061422415,14517.326296789966,483910.87655966554,9678.21753119331,8710.39577807398,77425.74024954648,29034.652593579933,19356.43506238662,0.6939340037138336,0.5356567151677294,0.027586320831138208,0.12269191365493912,0.007999054060026814,0.5356567151677294,0.027586320831138208,0.12269191365493912,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.037244465004648605,23022895.68038244,374726.60181147256,23397622.282193914,1.0,9678217.53119331,100,0.9,0.9,0.85,1,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13398273.03767059,0.0,0.0,13.72409527662631,9401.65562394919,14088284.099110628,209035.923885241,16900000.0,35000.0,0.7,37.240740930555546,0.0037240740930555545,13.72409527662631,25.0,8.0,473.2,13398273.03767059,1.0515,0.014900000000000002,13398273.03767059,199634.2682612918,199634.2682612918,9401.65562394919,1125499.0223510286,20097.409556505885,669913.6518835295,13398.27303767059,12058.445733903533,107186.18430136472,40194.81911301177,26796.54607534118,0.9575895868127429,0.7415492471777586,0.03818978622965465,0.16985149934530283,0.007999054060026814,0.7415492471777586,0.03818978622965465,0.16985149934530283,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.037244465004648605,23022895.68038244,9368165.045286814,32391060.725669257,1.0,13398273.03767059,100,0.9,0.9,0.85,25,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17273330.856917754,0.0,0.0,13.72409527662631,9401.65562394919,18162907.39604902,266774.28539202374,16900000.0,35000.0,0.7,37.240740930555546,0.0037240740930555545,13.72409527662631,50.0,8.0,473.2,17273330.856917754,1.0515,0.014900000000000002,17273330.856917754,257372.62976807455,257372.62976807455,9401.65562394919,1448297.4767351816,25909.99628537663,863666.5428458877,17273.330856917753,15545.99777122598,138186.64685534203,51819.99257075326,34546.66171383551,1.2322308192074398,0.9560206346882055,0.049235062686442455,0.21897606777276496,0.007999054060026814,0.9560206346882055,0.049235062686442455,0.21897606777276496,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.037244465004648605,23022895.68038244,18736330.090573628,41759225.77095607,1.0,17273330.856917754,100,0.9,0.9,0.85,50,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,25023446.49541208,0.0,0.0,13.72409527662631,9401.65562394919,26312153.989925805,382251.00840558927,16900000.0,35000.0,0.7,37.240740930555546,0.0037240740930555545,13.72409527662631,100.0,8.0,473.2,25023446.49541208,1.0515,0.014900000000000002,25023446.49541208,372849.3527816401,372849.3527816401,9401.65562394919,2093894.385503488,37535.169743118124,1251172.324770604,25023.44649541208,22521.101845870875,200187.57196329665,75070.33948623625,50046.89299082416,1.781513283996834,1.3849634097090993,0.07132561560001865,0.31722520462768933,0.007999054060026814,1.3849634097090993,0.07132561560001865,0.31722520462768933,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.037244465004648605,23022895.68038244,37472660.181147255,60495555.86152969,1.0,25023446.49541208,100,0.9,0.9,0.85,100,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10073302.775970379,0.0,0.0,14.531394998780796,9954.694190063847,10592077.868932854,160046.9055520225,16900000.0,35000.0,0.7,39.43137274999999,0.003943137274999999,14.531394998780796,1.0,8.0,473.2,10073302.775970379,1.0515,0.014900000000000002,10073302.775970379,150092.21136195867,150092.21136195867,9954.694190063847,849076.7714081423,15109.954163955568,503665.138798519,10073.302775970378,9065.972498373341,80586.42220776303,30219.908327911136,20146.605551940756,0.6822721889725072,0.5265498321019427,0.027117316353250157,0.12060598645728744,0.007999054060026815,0.5265498321019427,0.027117316353250157,0.12060598645728744,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.03943531588727499,23022895.68038244,374726.60181147256,23397622.282193914,1.0,10073302.775970379,100,0.9,0.9,0.9,1,default,DeepWellInjectionZO,deep_well_injection
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13945218.791433306,0.0,0.0,14.531394998780796,9954.694190063847,14663397.559192123,217738.45418242013,16900000.0,35000.0,0.7,39.43137274999999,0.003943137274999999,14.531394998780796,25.0,8.0,473.2,13945218.791433306,1.0515,0.014900000000000002,13945218.791433306,207783.7599923563,207783.7599923563,9954.694190063847,1171613.5085604924,20917.82818714996,697260.9395716654,13945.218791433306,12550.696912289977,111561.75033146645,41835.65637429992,27890.437582866613,0.9414452733050718,0.7289419147382588,0.0375405086090204,0.16696379589776578,0.007999054060026815,0.7289419147382588,0.0375405086090204,0.16696379589776578,0.007999054060026815,0.007999054060026815,0.10235745599986289,0.10235745599986289,0.03943531588727499,23022895.68038244,9368165.045286814,32391060.725669257,1.0,13945218.791433306,100,0.9,0.9,0.9,25,default,DeepWellInjectionZO,deep_well_injection
