fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.well_field.capital_a_parameter[default],fs.costing.well_field.capital_b_parameter[default],fs.costing.well_field.pipe_cost_basis[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.pipe_distance[0.0],fs.unit.pipe_diameter[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[WellFieldZO],fs.costing.LCOW_aggregate_indirect_capex[WellFieldZO],fs.costing.LCOW_aggregate_fixed_opex[WellFieldZO],fs.costing.LCOW_aggregate_variable_opex[WellFieldZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties[0.0].flow_vol,fs.unit.costing.pipe_cost,fs.unit.costing.well_cost,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.lift_height,fs.unit.eta_pump,fs.unit.eta_motor,flow_mgd,pipe_distance,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,41630271.12850665,0.0,0.0,119.99023238759342,82198.9953004102,43774230.09162475,702490.0351151593,4731.6,0.9196,35000.0,325.5970662163741,0.032559706621637416,119.99023238759342,100.0,8.0,41630271.12850665,1.0515,0.014900000000000002,41630271.12850665,620291.0398147492,620291.0398147492,82198.9953004102,3550066.5221095756,62445.40669275998,2081513.5564253328,41630.271128506654,37467.24401565599,333042.16902805323,124890.81338551996,83260.54225701331,0.3454686267546649,0.2635349647512511,0.01357205068468945,0.06036255725869756,0.007999054060026812,0.2635349647512511,0.01357205068468945,0.06036255725869756,0.007999054060026812,0.007999054060026812,0.10235745599986287,0.10235745599986287,0.3256296259229957,37472660.18114726,4157610.9473593887,1.0,41630271.12850665,100,0.9,0.9,7.43157894736842,100,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5068270.8792669205,0.0,0.0,136.90103709377695,93783.69789586464,5329286.829549167,169300.93399694178,4731.6,0.9196,35000.0,371.48503801315775,0.03714850380131578,136.90103709377695,1.0,8.0,5068270.8792669205,1.0515,0.014900000000000002,5068270.8792669205,75517.23610107713,75517.23610107713,93783.69789586464,515978.69021353236,7602.406318900381,253413.54396334605,5068.270879266921,4561.443791340229,40546.16703413537,15204.812637800762,10136.541758533842,0.044009156489252355,0.028120819896737537,0.0014482222246819845,0.006441060307806018,0.007999054060026814,0.028120819896737537,0.0014482222246819845,0.006441060307806018,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.37152218651695906,374726.6018114726,4693544.277455448,1.0,5068270.8792669205,100,0.9,0.9,8.478947368421052,1,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14061709.322742265,0.0,0.0,136.90103709377695,93783.69789586464,14785887.352863492,303303.1668047244,4731.6,0.9196,35000.0,371.48503801315775,0.03714850380131578,136.90103709377695,25.0,8.0,14061709.322742265,1.0515,0.014900000000000002,14061709.322742265,209519.46890885977,209519.46890885977,93783.69789586464,1265146.3580438062,21092.563984113396,703085.4661371133,14061.709322742265,12655.53839046804,112493.67458193812,42185.12796822679,28123.41864548453,0.10790760376153478,0.07802005944921106,0.004018033061634374,0.017870457190662527,0.007999054060026814,0.07802005944921106,0.004018033061634374,0.017870457190662527,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.37152218651695906,9368165.045286816,4693544.277455448,1.0,14061709.322742265,100,0.9,0.9,8.478947368421052,25,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23429874.36802908,0.0,0.0,136.90103709377695,93783.69789586464,24636512.89798258,442888.825979498,4731.6,0.9196,35000.0,371.48503801315775,0.03714850380131578,136.90103709377695,50.0,8.0,23429874.36802908,1.0515,0.014900000000000002,23429874.36802908,349105.1280836333,349105.1280836333,93783.69789586464,2045529.3453670081,35144.81155204362,1171493.7184014542,23429.87436802908,21086.886931226174,187438.99494423263,70289.62310408724,46859.74873605816,0.174468486336829,0.12999843398303765,0.006694919350126451,0.029776078943638058,0.007999054060026814,0.12999843398303765,0.006694919350126451,0.029776078943638058,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.37152218651695906,18736330.09057363,4693544.277455448,1.0,23429874.36802908,100,0.9,0.9,8.478947368421052,50,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,42166204.45860271,0.0,0.0,136.90103709377695,93783.69789586464,44337763.98822076,722060.1443290451,4731.6,0.9196,35000.0,371.48503801315775,0.03714850380131578,136.90103709377695,100.0,8.0,42166204.45860271,1.0515,0.014900000000000002,42166204.45860271,628276.4464331805,628276.4464331805,93783.69789586464,3606295.320013412,63249.30668790407,2108310.2229301357,42166.20445860271,37949.584012742445,337329.6356688217,126498.61337580814,84332.40891720542,0.30759025148741737,0.23395518305069082,0.012048691927110625,0.05358732244958912,0.007999054060026814,0.23395518305069082,0.012048691927110625,0.05358732244958912,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.37152218651695906,37472660.18114726,4693544.277455448,1.0,42166204.45860271,100,0.9,0.9,8.478947368421052,100,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5598893.9169763895,0.0,0.0,153.81184179996043,105368.40049131904,5887236.953700674,188791.91985426727,4731.6,0.9196,35000.0,417.3730098099413,0.04173730098099414,153.81184179996043,1.0,8.0,5598893.9169763895,1.0515,0.014900000000000002,5598893.9169763895,83423.51936294821,83423.51936294821,105368.40049131904,571765.1323501319,8398.340875464584,279944.6958488195,5598.89391697639,5039.004525278751,44791.15133581112,16796.68175092917,11197.78783395278,0.04340561479514812,0.027649505289581558,0.0014239495224134505,0.006333105923126296,0.007999054060026814,0.027649505289581558,0.0014239495224134505,0.006333105923126296,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.4174147471109223,374726.6018114726,5224167.315164917,1.0,5598893.9169763895,100,0.9,0.9,9.526315789473683,1,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14592332.360451732,0.0,0.0,153.81184179996043,105368.40049131904,15343837.477014998,322794.15266204986,4731.6,0.9196,35000.0,417.3730098099413,0.04173730098099414,153.81184179996043,25.0,8.0,14592332.360451732,1.0515,0.014900000000000002,14592332.360451732,217425.75217073082,217425.75217073082,105368.40049131904,1320932.8001804056,21888.4985406776,729616.6180225867,14592.332360451732,13133.099124406559,116738.65888361385,43776.9970813552,29184.664720903464,0.10027876316843376,0.07206258535534668,0.003711223145800361,0.01650590060725991,0.007999054060026814,0.07206258535534668,0.003711223145800361,0.01650590060725991,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.4174147471109223,9368165.045286816,5224167.315164917,1.0,14592332.360451732,100,0.9,0.9,9.526315789473683,25,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23960497.405738547,0.0,0.0,153.81184179996043,105368.40049131904,25194463.022134084,462379.8118368235,4731.6,0.9196,35000.0,417.3730098099413,0.04173730098099414,153.81184179996043,50.0,8.0,23960497.405738547,1.0515,0.014900000000000002,23960497.405738547,357011.4113455044,357011.4113455044,105368.40049131904,2101315.7875036076,35940.74610860782,1198024.8702869273,23960.497405738548,21564.447665164695,191683.97924590838,71881.49221721564,47920.994811477096,0.15952162605727296,0.11832621042385201,0.006093799836828384,0.027102561736565757,0.007999054060026814,0.11832621042385201,0.006093799836828384,0.027102561736565757,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.4174147471109223,18736330.09057363,5224167.315164917,1.0,23960497.405738547,100,0.9,0.9,9.526315789473683,50,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,42696827.49631218,0.0,0.0,153.81184179996043,105368.40049131904,44895714.11237226,741551.1301863706,4731.6,0.9196,35000.0,417.3730098099413,0.04173730098099414,153.81184179996043,100.0,8.0,42696827.49631218,1.0515,0.014900000000000002,42696827.49631218,636182.7296950516,636182.7296950516,105368.40049131904,3662081.762150011,64045.24124446827,2134841.374815609,42696.82749631218,38427.14474668096,341574.61997049744,128090.48248893654,85393.65499262436,0.27800735183495134,0.21085346056086265,0.010858953218884446,0.04829588399517745,0.007999054060026814,0.21085346056086265,0.010858953218884446,0.04829588399517745,0.007999054060026814,0.007999054060026814,0.10235745599986289,0.10235745599986289,0.4174147471109223,37472660.18114726,5224167.315164917,1.0,42696827.49631218,100,0.9,0.9,9.526315789473683,100,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6124837.359592895,0.0,0.0,170.72264650614392,116953.10308677345,6440266.48361193,208213.1797447076,4731.6,0.9196,35000.0,463.26098160672495,0.0463260981606725,170.72264650614392,1.0,8.0,6124837.359592895,1.0515,0.014900000000000002,6124837.359592895,91260.07665793414,91260.07665793414,116953.10308677345,627161.7568030702,9187.256039389342,306241.86797964474,6124.837359592895,5512.353623633606,48998.69887674316,18374.512078778684,12249.67471918579,0.042894978112098504,0.027250741575289766,0.001403413191127427,0.006241769285654493,0.007999054060026814,0.027250741575289766,0.001403413191127427,0.006241769285654493,0.007999054060026814,0.007999054060026812,0.10235745599986287,0.10235745599986287,0.4633073077048856,374726.6018114726,5750110.757781423,1.0,6124837.359592895,100,0.9,0.9,10.573684210526315,1,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15118275.80306824,0.0,0.0,170.72264650614392,116953.10308677345,15896867.006926255,342215.41255249025,4731.6,0.9196,35000.0,463.26098160672495,0.0463260981606725,170.72264650614392,25.0,8.0,15118275.80306824,1.0515,0.014900000000000002,15118275.80306824,225262.3094657168,225262.3094657168,116953.10308677345,1376329.4246333442,22677.41370460236,755913.790153412,15118.27580306824,13606.448222761417,120946.20642454592,45354.82740920472,30236.55160613648,0.09413459909549672,0.06726451704519264,0.003464122627827427,0.015406905362449834,0.007999054060026814,0.06726451704519264,0.003464122627827427,0.015406905362449834,0.007999054060026814,0.007999054060026812,0.10235745599986287,0.10235745599986287,0.4633073077048856,9368165.045286816,5750110.757781423,1.0,15118275.80306824,100,0.9,0.9,10.573684210526315,25,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24486440.848355055,0.0,0.0,170.72264650614392,116953.10308677345,25747492.55204534,481801.0717272638,4731.6,0.9196,35000.0,463.26098160672495,0.0463260981606725,170.72264650614392,50.0,8.0,24486440.848355055,1.0515,0.014900000000000002,24486440.848355055,364847.9686404904,364847.9686404904,116953.10308677345,2156712.411956546,36729.66127253258,1224322.0424177528,24486.440848355054,22037.796763519553,195891.52678684043,73459.32254506517,48972.88169671011,0.1475092042865365,0.10894553315967477,0.005610694957723256,0.024953922109111647,0.007999054060026814,0.10894553315967477,0.005610694957723256,0.024953922109111647,0.007999054060026814,0.007999054060026812,0.10235745599986287,0.10235745599986287,0.4633073077048856,18736330.09057363,5750110.757781423,1.0,24486440.848355055,100,0.9,0.9,10.573684210526315,50,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,43222770.938928686,0.0,0.0,170.72264650614392,116953.10308677345,45448743.642283514,760972.390076811,4731.6,0.9196,35000.0,463.26098160672495,0.0463260981606725,170.72264650614392,100.0,8.0,43222770.938928686,1.0515,0.014900000000000002,43222770.938928686,644019.2869900375,644019.2869900375,116953.10308677345,3717478.3866029494,64834.15640839303,2161138.5469464343,43222.77093892869,38900.493845035824,345782.1675114295,129668.31281678606,86445.54187785738,0.25425841466861604,0.19230756538863908,0.009903839617514914,0.044047955602435275,0.007999054060026814,0.19230756538863908,0.009903839617514914,0.044047955602435275,0.007999054060026814,0.007999054060026812,0.10235745599986287,0.10235745599986287,0.4633073077048856,37472660.18114726,5750110.757781423,1.0,43222770.938928686,100,0.9,0.9,10.573684210526315,100,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6646601.746080214,0.0,0.0,187.63345121232743,128537.80568222787,6988901.736003346,227572.17169882305,4731.6,0.9196,35000.0,509.1489534035086,0.05091489534035086,187.63345121232743,1.0,8.0,6646601.746080214,1.0515,0.014900000000000002,6646601.746080214,99034.3660165952,99034.3660165952,128537.80568222787,682210.2592608769,9969.902619120321,332330.08730401075,6646.601746080214,5981.941571472194,53172.81396864171,19939.805238240642,13293.203492160428,0.0424547215130122,0.026906938706203563,0.0013857073433694875,0.006163021403412345,0.007999054060026814,0.026906938706203563,0.0013857073433694875,0.006163021403412345,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.5091998682988489,374726.6018114726,6271875.144268742,1.0,6646601.746080214,100,0.9,0.9,11.621052631578946,1,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15640040.189555557,0.0,0.0,187.63345121232743,128537.80568222787,16445502.25931767,361574.4045066057,4731.6,0.9196,35000.0,509.1489534035086,0.05091489534035086,187.63345121232743,25.0,8.0,15640040.189555557,1.0515,0.014900000000000002,15640040.189555557,233036.59882437784,233036.59882437784,128537.80568222787,1431377.9270911505,23460.060284333336,782002.0094777779,15640.040189555557,14076.036170600002,125120.32151644446,46920.12056866667,31280.080379111114,0.0890762788298813,0.06331440017315774,0.003260691608917627,0.01450213298777912,0.007999054060026814,0.06331440017315774,0.003260691608917627,0.01450213298777912,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.5091998682988489,9368165.045286816,6271875.144268742,1.0,15640040.189555557,100,0.9,0.9,11.621052631578946,25,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,25008205.234842375,0.0,0.0,187.63345121232743,128537.80568222787,26296127.80443676,501160.0636813793,4731.6,0.9196,35000.0,509.1489534035086,0.05091489534035086,187.63345121232743,50.0,8.0,25008205.234842375,1.0515,0.014900000000000002,25008205.234842375,372622.2579991514,372622.2579991514,128537.80568222787,2211760.9144143527,37512.30785226356,1250410.2617421187,25008.205234842375,22507.38471135814,200065.641878739,75024.61570452712,50016.41046968475,0.1376404010349533,0.10123883920123504,0.005213800218863605,0.023188707554827843,0.007999054060026814,0.10123883920123504,0.005213800218863605,0.023188707554827843,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.5091998682988489,18736330.09057363,6271875.144268742,1.0,25008205.234842375,100,0.9,0.9,11.621052631578946,50,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,43744535.325416006,0.0,0.0,187.63345121232743,128537.80568222787,45997378.894674934,780331.3820309264,4731.6,0.9196,35000.0,509.1489534035086,0.05091489534035086,187.63345121232743,100.0,8.0,43744535.325416006,1.0515,0.014900000000000002,43744535.325416006,651793.5763486986,651793.5763486986,128537.80568222787,3772526.889060756,65616.802988124,2187226.7662708005,43744.53532541601,39370.08179287441,349956.28260332806,131233.605976248,87489.07065083201,0.23476864544509726,0.1770877172573896,0.009120017438755576,0.04056185668892529,0.007999054060026814,0.1770877172573896,0.009120017438755576,0.04056185668892529,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.5091998682988489,37472660.18114726,6271875.144268742,1.0,43744535.325416006,100,0.9,0.9,11.621052631578946,100,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7164593.687351585,0.0,0.0,204.5442559185109,140122.5082776823,7533570.262250192,246874.95421922093,4731.6,0.9196,35000.0,555.0369252002922,0.05550369252002922,204.5442559185109,1.0,8.0,7164593.687351585,1.0515,0.014900000000000002,7164593.687351585,106752.44594153864,106752.44594153864,140122.5082776823,736944.5110566914,10746.890531027379,358229.6843675793,7164.593687351586,6448.134318616428,57316.749498812685,21493.781062054757,14329.187374703171,0.04206932244961385,0.026605974895520242,0.001370207707119294,0.006094085786947504,0.007999054060026814,0.026605974895520242,0.001370207707119294,0.006094085786947504,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.5550924288928122,374726.6018114726,6789867.085540113,1.0,7164593.687351585,100,0.9,0.9,12.668421052631578,1,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16158032.130826928,0.0,0.0,204.5442559185109,140122.5082776823,16990170.785564516,380877.1870270035,4731.6,0.9196,35000.0,555.0369252002922,0.05550369252002922,204.5442559185109,25.0,8.0,16158032.130826928,1.0515,0.014900000000000002,16158032.130826928,240754.67874932126,240754.67874932126,140122.5082776823,1486112.178886965,24237.048196240394,807901.6065413464,16158.032130826929,14542.228917744236,129264.25704661543,48474.09639248079,32316.064261653857,0.08483641781963751,0.06000343020047862,0.003090176655324653,0.013743756903807428,0.007999054060026814,0.06000343020047862,0.003090176655324653,0.013743756903807428,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.5550924288928122,9368165.045286816,6789867.085540113,1.0,16158032.130826928,100,0.9,0.9,12.668421052631578,25,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,25526197.176113743,0.0,0.0,204.5442559185109,140122.5082776823,26840796.330683604,520462.8462017771,4731.6,0.9196,35000.0,555.0369252002922,0.05550369252002922,204.5442559185109,50.0,8.0,25526197.176113743,1.0515,0.014900000000000002,25526197.176113743,380340.3379240948,380340.3379240948,140122.5082776823,2266495.166210167,38289.295764170616,1276309.8588056872,25526.197176113743,22973.577458502372,204209.57740890994,76578.59152834123,51052.394352227486,0.12938547549674553,0.09479244614314362,0.004881810976371899,0.02171216431720318,0.007999054060026814,0.09479244614314362,0.004881810976371899,0.02171216431720318,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.5550924288928122,18736330.09057363,6789867.085540113,1.0,25526197.176113743,100,0.9,0.9,12.668421052631578,50,default,WellFieldZO,well_field
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,44262527.26668738,0.0,0.0,204.5442559185109,140122.5082776823,46542047.42092178,799634.1645513242,4731.6,0.9196,35000.0,555.0369252002922,0.05550369252002922,204.5442559185109,100.0,8.0,44262527.26668738,1.0515,0.014900000000000002,44262527.26668738,659511.656273642,659511.656273642,140122.5082776823,3827261.140856571,66393.79090003108,2213126.363334369,44262.52726668738,39836.27454001865,354100.21813349903,132787.58180006215,88525.05453337476,0.21848359085096153,0.16437047802847363,0.008465079618466403,0.03764897914399469,0.007999054060026814,0.16437047802847363,0.008465079618466403,0.03764897914399469,0.007999054060026814,0.007999054060026814,0.10235745599986287,0.10235745599986287,0.5550924288928122,37472660.18114726,6789867.085540113,1.0,44262527.26668738,100,0.9,0.9,12.668421052631578,100,default,WellFieldZO,well_field
